PersonKey,DatasetId,RecordKey
5236,B,B-000004276
5237,A,A-000004271
5237,B,B-000004277
5238,A,A-000004272
5238,B,B-000004278
5239,A,A-000004273
5239,B,B-000004279
5240,A,A-000004274
5240,B,B-000004280
5241,A,A-000004275
5241,B,B-000004281
5243,A,A-000004276
5243,B,B-000004282
5244,A,A-000004277
5244,B,B-000004283
5245,A,A-000004278
5245,B,B-000004284
5246,A,A-000004279
5246,B,B-000004285
5247,A,A-000004280
5247,B,B-000004286
5248,A,A-000004281
5248,B,B-000004287
5249,A,A-000004282
5249,B,B-000004288
5250,A,A-000004283
5250,B,B-000004289
5251,A,A-000004284
5251,B,B-000004290
5253,A,A-000004285
5253,B,B-000004291
5254,A,A-000004286
5254,B,B-000004292
5255,A,A-000004287
5255,B,B-000004293
5256,A,A-000004288
5256,B,B-000004294
5257,A,A-000004289
5257,B,B-000004295
5258,A,A-000004290
5258,B,B-000004296
5260,A,A-000004291
5260,B,B-000004297
5261,A,A-000004292
5261,B,B-000004298
5262,A,A-000004293
5262,B,B-000004299
5263,A,A-000004294
5263,B,B-000004300
5264,A,A-000004295
5264,B,B-000004301
5265,A,A-000004296
5265,B,B-000004302
5266,A,A-000004297
5266,B,B-000004303
5267,A,A-000004298
5267,B,B-000004304
5268,A,A-000004299
5268,B,B-000004305
5269,A,A-000004300
5269,B,B-000004306
5270,A,A-000004301
5270,B,B-000004307
5271,A,A-000004302
5271,B,B-000004308
5272,A,A-000004303
5272,B,B-000004309
5273,A,A-000004304
5273,B,B-000004310
5275,A,A-000004305
5275,B,B-000004311
5276,A,A-000004306
5276,B,B-000004312
5277,A,A-000004307
5277,B,B-000004313
5278,A,A-000004308
5278,B,B-000004314
5279,A,A-000004309
5279,B,B-000004315
5280,A,A-000004310
5280,B,B-000004316
5281,A,A-000004311
5281,B,B-000004317
5282,A,A-000004312
5282,B,B-000004318
5283,A,A-000004313
5283,B,B-000004319
5284,A,A-000004314
5284,B,B-000004320
5286,A,A-000004315
5286,B,B-000004321
5287,A,A-000004316
5287,B,B-000004322
5288,A,A-000004317
5288,B,B-000004323
5289,A,A-000004318
5289,B,B-000004324
5291,A,A-000004319
5291,B,B-000004325
5292,A,A-000004320
5292,B,B-000004326
5293,A,A-000004321
5293,B,B-000004327
5294,A,A-000004322
5294,B,B-000004328
5295,A,A-000004323
5295,B,B-000004329
5296,A,A-000004324
5296,B,B-000004330
5297,A,A-000004325
5297,B,B-000004331
5298,A,A-000004326
5298,B,B-000004332
5299,A,A-000004327
5299,B,B-000004333
5300,A,A-000004328
5300,B,B-000004334
5301,A,A-000004329
5301,B,B-000004335
5302,A,A-000004330
5302,B,B-000004336
5304,A,A-000004331
5304,B,B-000004337
5306,A,A-000004332
5306,B,B-000004338
5307,A,A-000004333
5307,B,B-000004339
5308,A,A-000004334
5308,B,B-000004340
5309,A,A-000004335
5309,B,B-000004341
5310,A,A-000004336
5310,B,B-000004342
5311,A,A-000004337
5311,B,B-000004343
5312,A,A-000004338
5312,B,B-000004344
5314,A,A-000004339
5314,B,B-000004345
5315,A,A-000004340
5315,B,B-000004346
5317,A,A-000004341
5317,B,B-000004347
5318,A,A-000004342
5318,B,B-000004348
5319,A,A-000004343
5319,B,B-000004349
5320,A,A-000004344
5320,B,B-000004350
5321,A,A-000004345
5321,B,B-000004351
5323,A,A-000004346
5323,B,B-000004352
5324,A,A-000004347
5324,B,B-000004353
5325,A,A-000004348
5325,B,B-000004354
5326,A,A-000004349
5326,B,B-000004355
5327,A,A-000004350
5327,B,B-000004356
5328,A,A-000004351
5328,B,B-000004357
5330,A,A-000004352
5330,B,B-000004358
5332,A,A-000004353
5332,B,B-000004359
5333,A,A-000004354
5333,B,B-000004360
5334,A,A-000004355
5334,B,B-000004361
5335,A,A-000004356
5335,B,B-000004362
5336,A,A-000004357
5336,B,B-000004363
5337,A,A-000004358
5337,B,B-000004364
5338,A,A-000004359
5338,B,B-000004365
5339,A,A-000004360
5339,B,B-000004366
5340,A,A-000004361
5340,B,B-000004367
5341,A,A-000004362
5341,B,B-000004368
5343,A,A-000004363
5343,B,B-000004369
5344,A,A-000004364
5344,B,B-000004370
5345,A,A-000004365
5345,B,B-000004371
5346,A,A-000004366
5346,B,B-000004372
5347,A,A-000004367
5347,B,B-000004373
5348,A,A-000004368
5348,B,B-000004374
5349,A,A-000004369
5349,B,B-000004375
5350,A,A-000004370
5350,B,B-000004376
5351,A,A-000004371
5351,B,B-000004377
5352,A,A-000004372
5352,B,B-000004378
5353,A,A-000004373
5353,B,B-000004379
5354,A,A-000004374
5354,B,B-000004380
5355,A,A-000004375
5355,B,B-000004381
5356,A,A-000004376
5356,B,B-000004382
5357,A,A-000004377
5357,B,B-000004383
5359,A,A-000004378
5359,B,B-000004384
5360,A,A-000004379
5360,B,B-000004385
5362,A,A-000004380
5362,B,B-000004386
5363,A,A-000004381
5363,B,B-000004387
5364,A,A-000004382
5364,B,B-000004388
5365,A,A-000004383
5365,B,B-000004389
5367,A,A-000004384
5367,B,B-000004390
5368,A,A-000004385
5368,B,B-000004391
5371,A,A-000004386
5371,B,B-000004392
5372,A,A-000004387
5372,B,B-000004393
5373,A,A-000004388
5373,B,B-000004394
5374,A,A-000004389
5374,B,B-000004395
5375,A,A-000004390
5375,B,B-000004396
5376,A,A-000004391
5376,B,B-000004397
5377,A,A-000004392
5377,B,B-000004398
5378,A,A-000004393
5378,B,B-000004399
5380,A,A-000004394
5380,B,B-000004400
5381,A,A-000004395
5381,B,B-000004401
5382,A,A-000004396
5382,B,B-000004402
5383,A,A-000004397
5383,B,B-000004403
5384,A,A-000004398
5384,B,B-000004404
5385,A,A-000004399
5385,B,B-000004405
5386,A,A-000004400
5386,B,B-000004406
5387,A,A-000004401
5387,B,B-000004407
5388,A,A-000004402
5388,B,B-000004408
5389,A,A-000004403
5389,B,B-000004409
5390,A,A-000004404
5390,B,B-000004410
5391,A,A-000004405
5391,B,B-000004411
5392,A,A-000004406
5392,B,B-000004412
5393,A,A-000004407
5393,B,B-000004413
5397,A,A-000004408
5397,B,B-000004414
5398,A,A-000004409
5398,B,B-000004415
5399,A,A-000004410
5399,B,B-000004416
5400,A,A-000004411
5400,B,B-000004417
5401,A,A-000004412
5401,B,B-000004418
5403,A,A-000004413
5403,B,B-000004419
5404,A,A-000004414
5404,B,B-000004420
5405,A,A-000004415
5405,B,B-000004421
5406,A,A-000004416
5406,B,B-000004422
5408,A,A-000004417
5408,B,B-000004423
5409,A,A-000004418
5409,B,B-000004424
5410,A,A-000004419
5410,B,B-000004425
5411,A,A-000004420
5411,B,B-000004426
5412,A,A-000004421
5412,B,B-000004427
5413,A,A-000004422
5413,B,B-000004428
5414,A,A-000004423
5414,B,B-000004429
5415,A,A-000004424
5415,B,B-000004430
5416,A,A-000004425
5416,B,B-000004431
5418,A,A-000004426
5418,B,B-000004432
5419,A,A-000004427
5419,B,B-000004433
5422,A,A-000004428
5422,B,B-000004434
5423,A,A-000004429
5423,B,B-000004435
5424,A,A-000004430
5424,B,B-000004436
5426,A,A-000004431
5426,B,B-000004437
5428,A,A-000004432
5428,B,B-000004438
5429,A,A-000004433
5429,B,B-000004439
5430,A,A-000004434
5430,B,B-000004440
5431,A,A-000004435
5431,B,B-000004441
5432,A,A-000004436
5432,B,B-000004442
5434,A,A-000004437
5434,B,B-000004443
5436,A,A-000004438
5436,B,B-000004444
5437,A,A-000004439
5437,B,B-000004445
5438,A,A-000004440
5438,B,B-000004446
5439,A,A-000004441
5439,B,B-000004447
5440,A,A-000004442
5440,B,B-000004448
5441,A,A-000004443
5441,B,B-000004449
5444,A,A-000004444
5444,B,B-000004450
5445,A,A-000004445
5445,B,B-000004451
5447,A,A-000004446
5447,B,B-000004452
5448,A,A-000004447
5448,B,B-000004453
5449,A,A-000004448
5449,B,B-000004454
5451,A,A-000004449
5451,B,B-000004455
5452,A,A-000004450
5452,B,B-000004456
5453,A,A-000004451
5453,B,B-000004457
5454,A,A-000004452
5454,B,B-000004458
5455,A,A-000004453
5455,B,B-000004459
5457,A,A-000004454
5457,B,B-000004460
5459,A,A-000004455
5459,B,B-000004461
5460,A,A-000004456
5460,B,B-000004462
5462,A,A-000004457
5462,B,B-000004463
5466,A,A-000004458
5466,B,B-000004464
5468,A,A-000004459
5468,B,B-000004465
5469,A,A-000004460
5469,B,B-000004466
5470,A,A-000004461
5470,B,B-000004467
5471,A,A-000004462
5471,B,B-000004468
5472,A,A-000004463
5472,B,B-000004469
5473,A,A-000004464
5473,B,B-000004470
5475,A,A-000004465
5475,B,B-000004471
5478,A,A-000004466
5478,B,B-000004472
5479,A,A-000004467
5479,B,B-000004473
5480,A,A-000004468
5480,B,B-000004474
5481,A,A-000004469
5481,B,B-000004475
5482,A,A-000004470
5482,B,B-000004476
5484,A,A-000004471
5484,B,B-000004477
5485,A,A-000004472
5485,B,B-000004478
5486,A,A-000004473
5486,B,B-000004479
5487,A,A-000004474
5487,B,B-000004480
5489,A,A-000004475
5489,B,B-000004481
5490,A,A-000004476
5490,B,B-000004482
5492,A,A-000004477
5492,B,B-000004483
5493,A,A-000004478
5493,B,B-000004484
5494,A,A-000004479
5494,B,B-000004485
5498,A,A-000004480
5498,B,B-000004486
5499,A,A-000004481
5499,B,B-000004487
5501,A,A-000004482
5501,B,B-000004488
5502,A,A-000004483
5502,B,B-000004489
5503,A,A-000004484
5503,B,B-000004490
5504,A,A-000004485
5504,B,B-000004491
5505,A,A-000004486
5505,B,B-000004492
5506,A,A-000004487
5506,B,B-000004493
5507,A,A-000004488
5507,B,B-000004494
5508,A,A-000004489
5508,B,B-000004495
5509,A,A-000004490
5509,B,B-000004496
5510,A,A-000004491
5510,B,B-000004497
5511,A,A-000004492
5511,B,B-000004498
5512,A,A-000004493
5512,B,B-000004499
5513,A,A-000004494
5513,B,B-000004500
5515,A,A-000004495
5515,B,B-000004501
5516,A,A-000004496
5516,B,B-000004502
5517,A,A-000004497
5517,B,B-000004503
5518,A,A-000004498
5518,B,B-000004504
5519,A,A-000004499
5519,B,B-000004505
5520,A,A-000004500
5520,B,B-000004506
5521,A,A-000004501
5521,B,B-000004507
5522,A,A-000004502
5522,B,B-000004508
5523,A,A-000004503
5523,B,B-000004509
5525,A,A-000004504
5525,B,B-000004510
5526,A,A-000004505
5526,B,B-000004511
5527,A,A-000004506
5527,B,B-000004512
5529,A,A-000004507
5529,B,B-000004513
5530,A,A-000004508
5530,B,B-000004514
5531,A,A-000004509
5531,B,B-000004515
5532,A,A-000004510
5532,B,B-000004516
5533,A,A-000004511
5533,B,B-000004517
5535,A,A-000004512
5535,B,B-000004518
5536,A,A-000004513
5536,B,B-000004519
5537,A,A-000004514
5537,B,B-000004520
5538,A,A-000004515
5538,B,B-000004521
5539,A,A-000004516
5539,B,B-000004522
5540,A,A-000004517
5540,B,B-000004523
5541,A,A-000004518
5541,B,B-000004524
5542,A,A-000004519
5542,B,B-000004525
5543,A,A-000004520
5543,B,B-000004526
5544,A,A-000004521
5544,B,B-000004527
5545,A,A-000004522
5545,B,B-000004528
5546,A,A-000004523
5546,B,B-000004529
5547,A,A-000004524
5547,B,B-000004530
5548,A,A-000004525
5548,B,B-000004531
5549,A,A-000004526
5549,B,B-000004532
5550,A,A-000004527
5550,B,B-000004533
5551,A,A-000004528
5551,B,B-000004534
5552,A,A-000004529
5552,B,B-000004535
5553,A,A-000004530
5553,B,B-000004536
5554,A,A-000004531
5554,B,B-000004537
5555,A,A-000004532
5555,B,B-000004538
5556,A,A-000004533
5556,B,B-000004539
5557,A,A-000004534
5557,B,B-000004540
5558,A,A-000004535
5558,B,B-000004541
5559,A,A-000004536
5559,B,B-000004542
5560,A,A-000004537
5560,B,B-000004543
5561,A,A-000004538
5561,B,B-000004544
5562,A,A-000004539
5562,B,B-000004545
5563,A,A-000004540
5563,B,B-000004546
5565,A,A-000004541
5565,B,B-000004547
5566,A,A-000004542
5566,B,B-000004548
5567,A,A-000004543
5567,B,B-000004549
5568,A,A-000004544
5568,B,B-000004550
5569,A,A-000004545
5569,B,B-000004551
5570,A,A-000004546
5570,B,B-000004552
5571,A,A-000004547
5571,B,B-000004553
5572,A,A-000004548
5572,B,B-000004554
5575,A,A-000004549
5575,B,B-000004555
5577,A,A-000004550
5577,B,B-000004556
5580,A,A-000004551
5580,B,B-000004557
5581,A,A-000004552
5581,B,B-000004558
5582,A,A-000004553
5582,B,B-000004559
5583,A,A-000004554
5583,B,B-000004560
5585,A,A-000004555
5585,B,B-000004561
5586,A,A-000004556
5586,B,B-000004562
5587,A,A-000004557
5587,B,B-000004563
5588,A,A-000004558
5588,B,B-000004564
5589,A,A-000004559
5589,B,B-000004565
5590,A,A-000004560
5590,B,B-000004566
5591,A,A-000004561
5591,B,B-000004567
5592,A,A-000004562
5592,B,B-000004568
5593,A,A-000004563
5593,B,B-000004569
5594,A,A-000004564
5594,B,B-000004570
5595,A,A-000004565
5595,B,B-000004571
5596,A,A-000004566
5596,B,B-000004572
5597,A,A-000004567
5597,B,B-000004573
5598,A,A-000004568
5598,B,B-000004574
5599,A,A-000004569
5599,B,B-000004575
5601,A,A-000004570
5601,B,B-000004576
5603,A,A-000004571
5603,B,B-000004577
5604,A,A-000004572
5604,B,B-000004578
5605,A,A-000004573
5605,B,B-000004579
5606,A,A-000004574
5606,B,B-000004580
5607,A,A-000004575
5607,B,B-000004581
5608,A,A-000004576
5608,B,B-000004582
5609,A,A-000004577
5609,B,B-000004583
5610,A,A-000004578
5610,B,B-000004584
5611,A,A-000004579
5611,B,B-000004585
5612,A,A-000004580
5612,B,B-000004586
5614,A,A-000004581
5614,B,B-000004587
5615,A,A-000004582
5615,B,B-000004588
5616,A,A-000004583
5616,B,B-000004589
5617,A,A-000004584
5617,B,B-000004590
5618,A,A-000004585
5618,B,B-000004591
5619,A,A-000004586
5619,B,B-000004592
5621,A,A-000004587
5621,B,B-000004593
5622,A,A-000004588
5622,B,B-000004594
5624,A,A-000004589
5624,B,B-000004595
5625,A,A-000004590
5625,B,B-000004596
5626,A,A-000004591
5626,B,B-000004597
5627,A,A-000004592
5627,B,B-000004598
5628,A,A-000004593
5628,B,B-000004599
5629,A,A-000004594
5629,B,B-000004600
5630,A,A-000004595
5630,B,B-000004601
5631,A,A-000004596
5631,B,B-000004602
5633,A,A-000004597
5633,B,B-000004603
5634,A,A-000004598
5634,B,B-000004604
5635,A,A-000004599
5635,B,B-000004605
5636,A,A-000004600
5636,B,B-000004606
5637,A,A-000004601
5637,B,B-000004607
5638,A,A-000004602
5638,B,B-000004608
5639,A,A-000004603
5639,B,B-000004609
5640,A,A-000004604
5640,B,B-000004610
5641,A,A-000004605
5641,B,B-000004611
5642,A,A-000004606
5642,B,B-000004612
5643,A,A-000004607
5643,B,B-000004613
5644,A,A-000004608
5644,B,B-000004614
5645,A,A-000004609
5645,B,B-000004615
5647,A,A-000004610
5647,B,B-000004616
5648,A,A-000004611
5648,B,B-000004617
5649,A,A-000004612
5649,B,B-000004618
5650,A,A-000004613
5650,B,B-000004619
5651,A,A-000004614
5651,B,B-000004620
5652,A,A-000004615
5652,B,B-000004621
5653,A,A-000004616
5653,B,B-000004622
5654,A,A-000004617
5654,B,B-000004623
5655,A,A-000004618
5655,B,B-000004624
5656,A,A-000004619
5656,B,B-000004625
5657,A,A-000004620
5657,B,B-000004626
5658,A,A-000004621
5658,B,B-000004627
5659,A,A-000004622
5659,B,B-000004628
5660,A,A-000004623
5660,B,B-000004629
5661,A,A-000004624
5661,B,B-000004630
5662,A,A-000004625
5662,B,B-000004631
5663,A,A-000004626
5663,B,B-000004632
5664,A,A-000004627
5664,B,B-000004633
5665,A,A-000004628
5665,B,B-000004634
5666,A,A-000004629
5666,B,B-000004635
5667,A,A-000004630
5667,B,B-000004636
5668,A,A-000004631
5668,B,B-000004637
5669,A,A-000004632
5669,B,B-000004638
5670,A,A-000004633
5670,B,B-000004639
5671,A,A-000004634
5671,B,B-000004640
5672,A,A-000004635
5672,B,B-000004641
5673,A,A-000004636
5673,B,B-000004642
5674,A,A-000004637
5674,B,B-000004643
5675,A,A-000004638
5675,B,B-000004644
5677,A,A-000004639
5677,B,B-000004645
5680,A,A-000004640
5680,B,B-000004646
5681,A,A-000004641
5681,B,B-000004647
5683,A,A-000004642
5683,B,B-000004648
5684,A,A-000004643
5684,B,B-000004649
5685,A,A-000004644
5685,B,B-000004650
5686,A,A-000004645
5686,B,B-000004651
5687,A,A-000004646
5687,B,B-000004652
5689,A,A-000004647
5689,B,B-000004653
5690,B,B-000004654
5691,A,A-000004648
5691,B,B-000004655
5692,A,A-000004649
5692,B,B-000004656
5694,A,A-000004650
5694,B,B-000004657
5696,A,A-000004651
5696,B,B-000004658
5697,A,A-000004652
5697,B,B-000004659
5699,A,A-000004653
5699,B,B-000004660
5700,A,A-000004654
5700,B,B-000004661
5701,A,A-000004655
5701,B,B-000004662
5702,A,A-000004656
5702,B,B-000004663
5703,A,A-000004657
5703,B,B-000004664
5704,A,A-000004658
5704,B,B-000004665
5707,A,A-000004659
5707,B,B-000004666
5709,A,A-000004660
5709,B,B-000004667
5711,A,A-000004661
5711,B,B-000004668
5712,A,A-000004662
5712,B,B-000004669
5713,A,A-000004663
5713,B,B-000004670
5714,A,A-000004664
5714,B,B-000004671
5715,A,A-000004665
5715,B,B-000004672
5716,A,A-000004666
5716,B,B-000004673
5717,A,A-000004667
5717,B,B-000004674
5718,A,A-000004668
5718,B,B-000004675
5719,A,A-000004669
5719,B,B-000004676
5720,A,A-000004670
5720,B,B-000004677
5723,A,A-000004671
5723,B,B-000004678
5724,A,A-000004672
5724,B,B-000004679
5725,A,A-000004673
5725,B,B-000004680
5726,A,A-000004674
5726,B,B-000004681
5728,A,A-000004675
5728,B,B-000004682
5729,A,A-000004676
5729,B,B-000004683
5730,A,A-000004677
5730,B,B-000004684
5731,A,A-000004678
5731,B,B-000004685
5733,A,A-000004679
5733,B,B-000004686
5734,A,A-000004680
5734,B,B-000004687
5735,A,A-000004681
5735,B,B-000004688
5736,A,A-000004682
5736,B,B-000004689
5738,A,A-000004683
5738,B,B-000004690
5739,A,A-000004684
5739,B,B-000004691
5740,A,A-000004685
5740,B,B-000004692
5741,A,A-000004686
5741,B,B-000004693
5742,A,A-000004687
5742,B,B-000004694
5743,A,A-000004688
5743,B,B-000004695
5744,A,A-000004689
5744,B,B-000004696
5745,A,A-000004690
5745,B,B-000004697
5746,A,A-000004691
5746,B,B-000004698
5748,A,A-000004692
5748,B,B-000004699
5749,A,A-000004693
5749,B,B-000004700
5750,A,A-000004694
5750,B,B-000004701
5754,A,A-000004695
5754,B,B-000004702
5755,A,A-000004696
5755,B,B-000004703
5757,A,A-000004697
5757,B,B-000004704
5759,A,A-000004698
5759,B,B-000004705
5760,A,A-000004699
5760,B,B-000004706
5762,A,A-000004700
5762,B,B-000004707
5763,A,A-000004701
5763,B,B-000004708
5764,A,A-000004702
5764,B,B-000004709
5765,A,A-000004703
5765,B,B-000004710
5767,A,A-000004704
5767,B,B-000004711
5769,A,A-000004705
5769,B,B-000004712
5770,A,A-000004706
5770,B,B-000004713
5771,A,A-000004707
5771,B,B-000004714
5772,A,A-000004708
5772,B,B-000004715
5773,A,A-000004709
5773,B,B-000004716
5774,A,A-000004710
5774,B,B-000004717
5775,A,A-000004711
5775,B,B-000004718
5776,A,A-000004712
5776,B,B-000004719
5777,A,A-000004713
5777,B,B-000004720
5778,A,A-000004714
5778,B,B-000004721
5781,A,A-000004715
5781,B,B-000004722
5782,A,A-000004716
5782,B,B-000004723
5784,A,A-000004717
5784,B,B-000004724
5785,A,A-000004718
5785,B,B-000004725
5786,A,A-000004719
5786,B,B-000004726
5787,A,A-000004720
5787,B,B-000004727
5788,A,A-000004721
5788,B,B-000004728
5789,A,A-000004722
5789,B,B-000004729
5791,A,A-000004723
5791,B,B-000004730
5792,A,A-000004724
5792,B,B-000004731
5793,A,A-000004725
5793,B,B-000004732
5794,A,A-000004726
5794,B,B-000004733
5795,A,A-000004727
5795,B,B-000004734
5796,A,A-000004728
5796,B,B-000004735
5797,A,A-000004729
5797,B,B-000004736
5798,A,A-000004730
5798,B,B-000004737
5799,A,A-000004731
5799,B,B-000004738
5800,A,A-000004732
5800,B,B-000004739
5801,A,A-000004733
5801,B,B-000004740
5802,A,A-000004734
5802,B,B-000004741
5804,A,A-000004735
5804,B,B-000004742
5805,A,A-000004736
5805,B,B-000004743
5806,A,A-000004737
5806,B,B-000004744
5807,A,A-000004738
5807,B,B-000004745
5809,A,A-000004739
5809,B,B-000004746
5810,A,A-000004740
5810,B,B-000004747
5811,A,A-000004741
5811,B,B-000004748
5812,A,A-000004742
5812,B,B-000004749
5813,A,A-000004743
5813,B,B-000004750
5815,A,A-000004744
5815,B,B-000004751
5816,A,A-000004745
5816,B,B-000004752
5817,A,A-000004746
5817,B,B-000004753
5818,A,A-000004747
5818,B,B-000004754
5819,A,A-000004748
5819,B,B-000004755
5820,A,A-000004749
5820,B,B-000004756
5821,A,A-000004750
5821,B,B-000004757
5824,A,A-000004751
5824,B,B-000004758
5825,A,A-000004752
5825,B,B-000004759
5826,A,A-000004753
5826,B,B-000004760
5827,A,A-000004754
5827,B,B-000004761
5829,A,A-000004755
5829,B,B-000004762
5830,A,A-000004756
5830,B,B-000004763
5833,A,A-000004757
5833,B,B-000004764
5835,A,A-000004758
5835,B,B-000004765
5837,A,A-000004759
5837,B,B-000004766
5838,A,A-000004760
5838,B,B-000004767
5839,A,A-000004761
5839,B,B-000004768
5840,A,A-000004762
5840,B,B-000004769
5844,A,A-000004763
5844,B,B-000004770
5845,A,A-000004764
5845,B,B-000004771
5846,A,A-000004765
5846,B,B-000004772
5847,A,A-000004766
5847,B,B-000004773
5848,A,A-000004767
5848,B,B-000004774
5849,A,A-000004768
5849,B,B-000004775
5850,A,A-000004769
5850,B,B-000004776
5851,A,A-000004770
5851,B,B-000004777
5852,A,A-000004771
5852,B,B-000004778
5853,A,A-000004772
5853,B,B-000004779
5854,A,A-000004773
5854,B,B-000004780
5855,A,A-000004774
5855,B,B-000004781
5856,A,A-000004775
5856,B,B-000004782
5858,A,A-000004776
5858,B,B-000004783
5859,A,A-000004777
5859,B,B-000004784
5860,A,A-000004778
5860,B,B-000004785
5862,A,A-000004779
5862,B,B-000004786
5863,A,A-000004780
5863,B,B-000004787
5864,A,A-000004781
5864,B,B-000004788
5865,A,A-000004782
5865,B,B-000004789
5866,A,A-000004783
5866,B,B-000004790
5867,A,A-000004784
5867,B,B-000004791
5868,A,A-000004785
5868,B,B-000004792
5869,A,A-000004786
5869,B,B-000004793
5870,A,A-000004787
5870,B,B-000004794
5871,A,A-000004788
5871,B,B-000004795
5873,A,A-000004789
5873,B,B-000004796
5874,A,A-000004790
5874,B,B-000004797
5875,A,A-000004791
5875,B,B-000004798
5876,A,A-000004792
5876,B,B-000004799
5877,A,A-000004793
5877,B,B-000004800
5878,A,A-000004794
5878,B,B-000004801
5879,A,A-000004795
5879,B,B-000004802
5880,A,A-000004796
5880,B,B-000004803
5881,A,A-000004797
5881,B,B-000004804
5882,A,A-000004798
5882,B,B-000004805
5883,A,A-000004799
5883,B,B-000004806
5884,A,A-000004800
5884,B,B-000004807
5885,A,A-000004801
5885,B,B-000004808
5886,A,A-000004802
5886,B,B-000004809
5888,A,A-000004803
5888,B,B-000004810
5889,A,A-000004804
5889,B,B-000004811
5891,A,A-000004805
5891,B,B-000004812
5893,A,A-000004806
5893,B,B-000004813
5894,A,A-000004807
5894,B,B-000004814
5895,A,A-000004808
5895,B,B-000004815
5896,A,A-000004809
5896,B,B-000004816
5897,A,A-000004810
5897,B,B-000004817
5898,A,A-000004811
5898,B,B-000004818
5899,A,A-000004812
5899,B,B-000004819
5900,A,A-000004813
5900,B,B-000004820
5901,A,A-000004814
5901,B,B-000004821
5902,A,A-000004815
5902,B,B-000004822
5903,A,A-000004816
5903,B,B-000004823
5904,A,A-000004817
5904,B,B-000004824
5905,A,A-000004818
5905,B,B-000004825
5906,A,A-000004819
5906,B,B-000004826
5907,A,A-000004820
5907,B,B-000004827
5908,A,A-000004821
5908,B,B-000004828
5909,A,A-000004822
5909,B,B-000004829
5910,A,A-000004823
5910,B,B-000004830
5911,A,A-000004824
5911,B,B-000004831
5913,A,A-000004825
5913,B,B-000004832
5915,A,A-000004826
5915,B,B-000004833
5917,A,A-000004827
5917,B,B-000004834
5918,A,A-000004828
5918,B,B-000004835
5919,A,A-000004829
5919,B,B-000004836
5921,A,A-000004830
5921,B,B-000004837
5922,A,A-000004831
5922,B,B-000004838
5924,A,A-000004832
5924,B,B-000004839
5925,A,A-000004833
5925,B,B-000004840
5926,A,A-000004834
5926,B,B-000004841
5927,A,A-000004835
5927,B,B-000004842
5928,A,A-000004836
5928,B,B-000004843
5929,A,A-000004837
5929,B,B-000004844
5931,A,A-000004838
5931,B,B-000004845
5932,A,A-000004839
5932,B,B-000004846
5933,A,A-000004840
5933,B,B-000004847
5934,A,A-000004841
5934,B,B-000004848
5935,A,A-000004842
5935,B,B-000004849
5936,A,A-000004843
5936,B,B-000004850
5937,A,A-000004844
5937,B,B-000004851
5938,A,A-000004845
5938,B,B-000004852
5939,A,A-000004846
5939,B,B-000004853
5940,A,A-000004847
5940,B,B-000004854
5941,A,A-000004848
5941,B,B-000004855
5944,A,A-000004849
5944,B,B-000004856
5945,A,A-000004850
5945,B,B-000004857
5946,A,A-000004851
5946,B,B-000004858
5947,A,A-000004852
5947,B,B-000004859
5948,A,A-000004853
5948,B,B-000004860
5949,A,A-000004854
5949,B,B-000004861
5950,A,A-000004855
5950,B,B-000004862
5952,A,A-000004856
5952,B,B-000004863
5953,A,A-000004857
5953,B,B-000004864
5954,A,A-000004858
5954,B,B-000004865
5957,A,A-000004859
5957,B,B-000004866
5958,A,A-000004860
5958,B,B-000004867
5960,A,A-000004861
5960,B,B-000004868
5961,A,A-000004862
5961,B,B-000004869
5962,A,A-000004863
5962,B,B-000004870
5963,A,A-000004864
5963,B,B-000004871
5965,A,A-000004865
5965,B,B-000004872
5966,A,A-000004866
5966,B,B-000004873
5967,A,A-000004867
5967,B,B-000004874
5968,A,A-000004868
5968,B,B-000004875
5969,A,A-000004869
5969,B,B-000004876
5970,A,A-000004870
5970,B,B-000004877
5971,A,A-000004871
5971,B,B-000004878
5972,A,A-000004872
5972,B,B-000004879
5973,A,A-000004873
5973,B,B-000004880
5974,A,A-000004874
5974,B,B-000004881
5975,A,A-000004875
5975,B,B-000004882
5978,A,A-000004876
5978,B,B-000004883
5979,A,A-000004877
5979,B,B-000004884
5980,A,A-000004878
5980,B,B-000004885
5981,A,A-000004879
5981,B,B-000004886
5983,A,A-000004880
5983,B,B-000004887
5984,A,A-000004881
5984,B,B-000004888
5985,A,A-000004882
5985,B,B-000004889
5986,A,A-000004883
5986,B,B-000004890
5987,A,A-000004884
5987,B,B-000004891
5989,A,A-000004885
5989,B,B-000004892
5990,A,A-000004886
5990,B,B-000004893
5991,A,A-000004887
5991,B,B-000004894
5992,A,A-000004888
5992,B,B-000004895
5993,A,A-000004889
5993,B,B-000004896
5994,A,A-000004890
5994,B,B-000004897
5996,A,A-000004891
5996,B,B-000004898
5997,A,A-000004892
5997,B,B-000004899
5998,A,A-000004893
5998,B,B-000004900
5999,A,A-000004894
5999,B,B-000004901
6001,A,A-000004895
6001,B,B-000004902
6002,A,A-000004896
6002,B,B-000004903
6003,A,A-000004897
6003,B,B-000004904
6004,A,A-000004898
6004,B,B-000004905
6005,A,A-000004899
6005,B,B-000004906
6006,A,A-000004900
6006,B,B-000004907
6007,A,A-000004901
6007,B,B-000004908
6010,A,A-000004902
6010,B,B-000004909
6013,A,A-000004903
6013,B,B-000004910
6014,A,A-000004904
6014,B,B-000004911
6015,A,A-000004905
