PersonKey,A_RecordKey,B_RecordKey
4670,A-000007548,B-000004147
4671,A-000007549,B-000004148
4671,A-000007550,B-000004148
4672,A-000007551,B-000004149
4672,A-000007552,B-000004149
4673,A-000007553,B-000004150
4673,A-000007554,B-000004150
4674,A-000007555,B-000004151
4674,A-000007556,B-000004151
4675,A-000007557,B-000004152
4675,A-000007558,B-000004152
4676,A-000007559,
4677,A-000007560,B-000004153
4677,A-000007561,B-000004153
4678,A-000007562,B-000004154
4678,A-000007563,B-000004154
4679,A-000007564,B-000004155
4679,A-000007565,B-000004155
4680,A-000007566,B-000004156
4680,A-000007567,B-000004156
4681,A-000007568,B-000004157
4681,A-000007569,B-000004157
4682,A-000007570,
4683,A-000007571,B-000004158
4683,A-000007572,B-000004158
4684,A-000007573,B-000004159
4684,A-000007574,B-000004159
4685,A-000007575,B-000004160
4685,A-000007576,B-000004160
4686,A-000007577,B-000004161
4686,A-000007578,B-000004161
4687,A-000007579,B-000004162
4687,A-000007580,B-000004162
4688,,B-000004163
4689,A-000007581,B-000004164
4689,A-000007582,B-000004164
4690,A-000007583,B-000004165
4690,A-000007584,B-000004165
4691,A-000007585,B-000004166
4691,A-000007586,B-000004166
4692,A-000007587,
4693,,B-000004167
4694,A-000007588,B-000004168
4694,A-000007589,B-000004168
4695,A-000007590,B-000004169
4695,A-000007591,B-000004169
4696,,B-000004171
4696,A-000007592,B-000004170
4696,A-000007593,B-000004170
4697,A-000007594,B-000004172
4697,A-000007595,B-000004172
4698,A-000007596,
4699,A-000007597,B-000004173
4699,A-000007598,B-000004173
4700,A-000007599,B-000004174
4700,A-000007600,B-000004174
4701,A-000007601,B-000004175
4701,A-000007602,B-000004175
4702,A-000007603,B-000004176
4702,A-000007604,B-000004176
4703,,B-000004177
4704,A-000007605,B-000004178
4704,A-000007606,B-000004178
4705,A-000007607,B-000004179
4705,A-000007608,B-000004179
4706,A-000007609,B-000004180
4706,A-000007610,B-000004180
4707,A-000007611,B-000004181
4707,A-000007612,B-000004181
4708,,B-000004183
4708,A-000007613,B-000004182
4708,A-000007614,B-000004182
4709,A-000007615,B-000004184
4709,A-000007616,B-000004184
4710,,B-000004185
4711,A-000007617,B-000004186
4711,A-000007618,B-000004186
4712,A-000007619,B-000004187
4712,A-000007620,B-000004187
4713,A-000007621,B-000004188
4713,A-000007622,B-000004188
4714,A-000007623,
4715,A-000007624,B-000004189
4715,A-000007625,B-000004189
4716,A-000007626,B-000004190
4716,A-000007627,B-000004190
4717,A-000007628,B-000004191
4717,A-000007629,B-000004191
4718,A-000007630,B-000004192
4718,A-000007631,B-000004192
4719,A-000007632,B-000004193
4719,A-000007633,B-000004193
4720,A-000007634,
4721,A-000007635,B-000004194
4721,A-000007636,B-000004194
4722,A-000007637,B-000004195
4722,A-000007638,B-000004195
4723,A-000007639,
4724,,B-000004196
4724,,B-000004197
4725,,B-000004199
4725,A-000007640,B-000004198
4725,A-000007641,B-000004198
4726,,B-000004200
4727,A-000007642,B-000004201
4727,A-000007643,B-000004201
4728,A-000007644,B-000004202
4728,A-000007645,B-000004202
4729,A-000007646,B-000004203
4729,A-000007647,B-000004203
4730,A-000007648,B-000004204
4730,A-000007649,B-000004204
4731,A-000007650,
4732,A-000007651,B-000004205
4732,A-000007652,B-000004205
4733,A-000007653,B-000004206
4733,A-000007654,B-000004206
4734,A-000007655,B-000004207
4734,A-000007656,B-000004207
4735,A-000007657,B-000004208
4735,A-000007658,B-000004208
4736,A-000007659,B-000004209
4736,A-000007660,B-000004209
4737,A-000007661,B-000004210
4737,A-000007662,B-000004210
4738,A-000007663,B-000004211
4738,A-000007664,B-000004211
4739,,B-000004212
4740,A-000007665,B-000004213
4740,A-000007666,B-000004213
4741,A-000007667,B-000004214
4741,A-000007668,B-000004214
4742,A-000007669,B-000004215
4742,A-000007670,B-000004215
4743,A-000007671,B-000004216
4743,A-000007672,B-000004216
4744,A-000007673,
4745,A-000007674,
4746,A-000007675,B-000004217
4746,A-000007676,B-000004217
4747,A-000007677,B-000004218
4747,A-000007678,B-000004218
4748,A-000007679,B-000004219
4748,A-000007680,B-000004219
4749,A-000007681,B-000004220
4749,A-000007682,B-000004220
4750,,B-000004222
4750,A-000007683,B-000004221
4750,A-000007684,B-000004221
4751,A-000007685,B-000004223
4751,A-000007686,B-000004223
4752,A-000007687,
4753,A-000007688,B-000004224
4753,A-000007689,B-000004224
4754,A-000007690,B-000004225
4754,A-000007691,B-000004225
4755,A-000007692,B-000004226
4755,A-000007693,B-000004226
4756,A-000007694,B-000004227
4756,A-000007695,B-000004227
4757,A-000007696,B-000004228
4757,A-000007697,B-000004228
4758,A-000007698,B-000004229
4758,A-000007699,B-000004229
4759,A-000007700,B-000004230
4759,A-000007701,B-000004230
4760,A-000007702,
4761,A-000007703,B-000004231
4761,A-000007704,B-000004231
4762,A-000007705,B-000004232
4762,A-000007706,B-000004232
4763,A-000007707,B-000004233
4763,A-000007708,B-000004233
4764,A-000007709,B-000004234
4764,A-000007710,B-000004234
4765,A-000007711,B-000004235
4765,A-000007712,B-000004235
4766,A-000007713,B-000004236
4766,A-000007714,B-000004236
4767,A-000007715,B-000004237
4767,A-000007716,B-000004237
4768,,B-000004238
4768,,B-000004239
4769,,B-000004241
4769,A-000007717,B-000004240
4769,A-000007718,B-000004240
4770,A-000007719,B-000004242
4770,A-000007720,B-000004242
4771,A-000007721,B-000004243
4771,A-000007722,B-000004243
4772,A-000007723,B-000004244
4772,A-000007724,B-000004244
4773,A-000007725,B-000004245
4773,A-000007726,B-000004245
4774,,B-000004246
4775,A-000007727,B-000004247
4775,A-000007728,B-000004247
4776,A-000007729,B-000004248
4776,A-000007730,B-000004248
4777,A-000007731,B-000004249
4777,A-000007732,B-000004249
4778,A-000007733,B-000004250
4778,A-000007734,B-000004250
4779,A-000007735,B-000004251
4779,A-000007736,B-000004251
4780,A-000007737,B-000004252
4780,A-000007738,B-000004252
4781,,B-000004253
4782,A-000007739,B-000004254
4782,A-000007740,B-000004254
4783,A-000007741,B-000004255
4783,A-000007742,B-000004255
4784,A-000007743,B-000004256
4784,A-000007744,B-000004256
4785,A-000007745,B-000004257
4785,A-000007746,B-000004257
4786,A-000007747,B-000004258
4786,A-000007748,B-000004258
4787,A-000007749,B-000004259
4787,A-000007750,B-000004259
4788,A-000007751,B-000004260
4788,A-000007752,B-000004260
4789,,B-000004261
4790,A-000007753,
4791,A-000007754,B-000004262
4791,A-000007755,B-000004262
4792,A-000007756,B-000004263
4792,A-000007757,B-000004263
4793,A-000007758,B-000004264
4793,A-000007759,B-000004264
4794,A-000007760,B-000004265
4794,A-000007761,B-000004265
4795,A-000007762,B-000004266
4795,A-000007763,B-000004266
4796,A-000007764,B-000004267
4796,A-000007765,B-000004267
4797,A-000007766,B-000004268
4797,A-000007767,B-000004268
4798,A-000007768,B-000004269
4798,A-000007769,B-000004269
4799,A-000007770,
4800,A-000007771,B-000004270
4800,A-000007772,B-000004270
4801,A-000007773,
4802,A-000007774,B-000004271
4802,A-000007775,B-000004271
4803,A-000007776,B-000004272
4803,A-000007777,B-000004272
4804,A-000007778,B-000004273
4804,A-000007779,B-000004273
4805,A-000007780,B-000004274
4805,A-000007781,B-000004274
4806,A-000007782,
4807,A-000007783,B-000004275
4807,A-000007784,B-000004275
4808,A-000007785,
4809,A-000007786,B-000004276
4809,A-000007787,B-000004276
4810,A-000007788,B-000004277
4810,A-000007789,B-000004277
4811,A-000007790,B-000004278
4811,A-000007791,B-000004278
4812,A-000007792,B-000004279
4812,A-000007793,B-000004279
4813,A-000007794,B-000004280
4813,A-000007795,B-000004280
4814,A-000007796,B-000004281
4814,A-000007797,B-000004281
4815,,B-000004283
4815,A-000007798,B-000004282
4815,A-000007799,B-000004282
4816,A-000007800,B-000004284
4816,A-000007801,B-000004284
4817,A-000007802,B-000004285
4817,A-000007803,B-000004285
4818,A-000007804,
4819,A-000007805,B-000004286
4819,A-000007806,B-000004286
4820,A-000007807,B-000004287
4820,A-000007808,B-000004287
4821,A-000007809,B-000004288
4821,A-000007810,B-000004288
4822,A-000007811,B-000004289
4822,A-000007812,B-000004289
4823,A-000007813,
4824,A-000007814,B-000004290
4824,A-000007815,B-000004290
4825,A-000007816,B-000004291
4825,A-000007817,B-000004291
4826,A-000007818,B-000004292
4826,A-000007819,B-000004292
4827,A-000007820,
4828,A-000007821,B-000004293
4828,A-000007822,B-000004293
4829,A-000007823,B-000004294
4829,A-000007824,B-000004294
4830,A-000007825,B-000004295
4830,A-000007826,B-000004295
4831,A-000007827,B-000004296
4831,A-000007828,B-000004296
4832,A-000007829,B-000004297
4832,A-000007830,B-000004297
4833,A-000007831,B-000004298
4833,A-000007832,B-000004298
4834,A-000007833,
4835,A-000007834,
4836,A-000007835,
4837,A-000007836,B-000004299
4837,A-000007837,B-000004299
4838,A-000007838,
4839,A-000007839,B-000004300
4839,A-000007840,B-000004300
4840,A-000007841,
4841,A-000007842,B-000004301
4841,A-000007843,B-000004301
4842,A-000007844,B-000004302
4842,A-000007845,B-000004302
4843,,B-000004303
4844,A-000007846,B-000004304
4844,A-000007847,B-000004304
4845,,B-000004305
4846,A-000007848,B-000004306
4846,A-000007849,B-000004306
4847,A-000007850,B-000004307
4847,A-000007851,B-000004307
4848,A-000007852,B-000004308
4848,A-000007853,B-000004308
4849,A-000007854,B-000004309
4849,A-000007855,B-000004309
4850,A-000007856,B-000004310
4850,A-000007857,B-000004310
4851,A-000007858,
4852,A-000007859,B-000004311
4852,A-000007860,B-000004311
4853,A-000007861,B-000004312
4853,A-000007862,B-000004312
4854,A-000007863,B-000004313
4854,A-000007864,B-000004313
4855,A-000007865,B-000004314
4855,A-000007866,B-000004314
4856,A-000007867,B-000004315
4856,A-000007868,B-000004315
4857,A-000007869,B-000004316
4857,A-000007870,B-000004316
4858,A-000007871,B-000004317
4858,A-000007872,B-000004317
4859,A-000007873,
4860,A-000007874,B-000004318
4860,A-000007875,B-000004318
4861,A-000007876,B-000004319
4861,A-000007877,B-000004319
4862,,B-000004320
4863,A-000007878,
4864,A-000007879,B-000004321
4864,A-000007880,B-000004321
4865,A-000007881,
4866,A-000007882,B-000004322
4866,A-000007883,B-000004322
4867,,B-000004324
4867,A-000007884,B-000004323
4867,A-000007885,B-000004323
4868,A-000007886,B-000004325
4868,A-000007887,B-000004325
4869,A-000007888,B-000004326
4869,A-000007889,B-000004326
4870,A-000007890,B-000004327
4870,A-000007891,B-000004327
4871,A-000007892,B-000004328
4871,A-000007893,B-000004328
4872,A-000007894,B-000004329
4872,A-000007895,B-000004329
4873,A-000007896,B-000004330
4873,A-000007897,B-000004330
4874,A-000007898,B-000004331
4874,A-000007899,B-000004331
4875,A-000007900,B-000004332
4875,A-000007901,B-000004332
4876,A-000007902,B-000004333
4876,A-000007903,B-000004333
4877,,B-000004334
4878,A-000007904,B-000004335
4878,A-000007905,B-000004335
4879,A-000007906,B-000004336
4879,A-000007907,B-000004336
4880,A-000007908,B-000004337
4880,A-000007909,B-000004337
4881,,B-000004338
4882,A-000007910,
4883,A-000007911,B-000004339
4883,A-000007912,B-000004339
4884,A-000007913,B-000004340
4884,A-000007914,B-000004340
4885,,B-000004341
4885,,B-000004342
4886,A-000007915,B-000004343
4886,A-000007916,B-000004343
4887,A-000007917,B-000004344
4887,A-000007918,B-000004344
4888,A-000007919,B-000004345
4888,A-000007920,B-000004345
4889,,B-000004346
4890,A-000007921,B-000004347
4890,A-000007922,B-000004347
4891,A-000007923,B-000004348
4891,A-000007924,B-000004348
4892,A-000007925,B-000004349
4892,A-000007926,B-000004349
4893,,B-000004351
4893,A-000007927,B-000004350
4893,A-000007928,B-000004350
4894,A-000007929,B-000004352
4894,A-000007930,B-000004352
4895,,B-000004354
4895,A-000007931,B-000004353
4895,A-000007932,B-000004353
4896,A-000007933,B-000004355
4896,A-000007934,B-000004355
4897,A-000007935,B-000004356
4897,A-000007936,B-000004356
4898,,B-000004357
4899,A-000007937,B-000004358
4899,A-000007938,B-000004358
4900,A-000007939,B-000004359
4900,A-000007940,B-000004359
4901,A-000007941,B-000004360
4901,A-000007942,B-000004360
4902,,B-000004361
4903,A-000007943,B-000004362
4903,A-000007944,B-000004362
4904,A-000007945,B-000004363
4904,A-000007946,B-000004363
4905,,B-000004365
4905,A-000007947,B-000004364
4905,A-000007948,B-000004364
4906,A-000007949,B-000004366
4906,A-000007950,B-000004366
4907,A-000007951,
4908,A-000007952,B-000004367
4908,A-000007953,B-000004367
4909,A-000007954,B-000004368
4909,A-000007955,B-000004368
4910,A-000007956,B-000004369
4910,A-000007957,B-000004369
4911,A-000007958,B-000004370
4911,A-000007959,B-000004370
4912,A-000007960,B-000004371
4912,A-000007961,B-000004371
4913,A-000007962,B-000004372
4913,A-000007963,B-000004372
4914,,B-000004374
4914,A-000007964,B-000004373
4914,A-000007965,B-000004373
4915,A-000007966,B-000004375
4915,A-000007967,B-000004375
4916,A-000007968,B-000004376
4916,A-000007969,B-000004376
4917,A-000007970,B-000004377
4917,A-000007971,B-000004377
4918,A-000007972,B-000004378
4918,A-000007973,B-000004378
4919,A-000007974,B-000004379
4919,A-000007975,B-000004379
4920,A-000007976,
4921,A-000007977,B-000004380
4921,A-000007978,B-000004380
4922,A-000007979,B-000004381
4922,A-000007980,B-000004381
4923,A-000007981,B-000004382
4923,A-000007982,B-000004382
4924,A-000007983,B-000004383
4924,A-000007984,B-000004383
4925,A-000007985,B-000004384
4925,A-000007986,B-000004384
4926,,B-000004385
4927,,B-000004386
4928,A-000007987,
4929,A-000007988,
4930,A-000007989,B-000004387
4930,A-000007990,B-000004387
4931,A-000007991,B-000004388
4931,A-000007992,B-000004388
4932,A-000007993,B-000004389
4932,A-000007994,B-000004389
4933,A-000007995,B-000004390
4933,A-000007996,B-000004390
4934,A-000007997,
4935,A-000007998,B-000004391
4935,A-000007999,B-000004391
4936,A-000008000,B-000004392
4936,A-000008001,B-000004392
4937,A-000008002,
4938,A-000008003,B-000004393
4938,A-000008004,B-000004393
4939,,B-000004395
4939,A-000008005,B-000004394
4939,A-000008006,B-000004394
4940,A-000008007,B-000004396
4940,A-000008008,B-000004396
4941,A-000008009,B-000004397
4941,A-000008010,B-000004397
4942,A-000008011,B-000004398
4942,A-000008012,B-000004398
4943,A-000008013,B-000004399
4943,A-000008014,B-000004399
4944,,B-000004400
4945,,B-000004401
4946,A-000008015,B-000004402
4946,A-000008016,B-000004402
4947,A-000008017,
4948,,B-000004403
4949,A-000008018,B-000004404
4949,A-000008019,B-000004404
4950,A-000008020,B-000004405
4950,A-000008021,B-000004405
4951,A-000008022,B-000004406
4951,A-000008023,B-000004406
4952,,B-000004407
4952,,B-000004408
4953,A-000008024,B-000004409
4953,A-000008025,B-000004409
4954,A-000008026,B-000004410
4954,A-000008027,B-000004410
4955,A-000008028,
4956,A-000008029,B-000004411
4956,A-000008030,B-000004411
4957,,B-000004412
4958,A-000008031,B-000004413
4958,A-000008032,B-000004413
4959,A-000008033,B-000004414
4959,A-000008034,B-000004414
4960,A-000008035,B-000004415
4960,A-000008036,B-000004415
4961,A-000008037,B-000004416
4961,A-000008038,B-000004416
4962,A-000008039,B-000004417
4962,A-000008040,B-000004417
4963,A-000008041,B-000004418
4963,A-000008042,B-000004418
4964,A-000008043,B-000004419
4964,A-000008044,B-000004419
4965,,B-000004421
4965,A-000008045,B-000004420
4965,A-000008046,B-000004420
4966,,B-000004422
4967,A-000008047,
4968,,B-000004423
4969,A-000008048,B-000004424
4969,A-000008049,B-000004424
4970,A-000008050,
4971,A-000008051,
4972,A-000008052,B-000004425
4972,A-000008053,B-000004425
4973,A-000008054,B-000004426
4973,A-000008055,B-000004426
4974,A-000008056,B-000004427
4974,A-000008057,B-000004427
4975,A-000008058,B-000004428
4975,A-000008059,B-000004428
4976,A-000008060,B-000004429
4976,A-000008061,B-000004429
4977,A-000008062,B-000004430
4977,A-000008063,B-000004430
4978,A-000008064,B-000004431
4978,A-000008065,B-000004431
4979,A-000008066,B-000004432
4979,A-000008067,B-000004432
4980,A-000008068,B-000004433
4980,A-000008069,B-000004433
4981,,B-000004434
4982,A-000008070,
4983,A-000008071,
4984,A-000008072,
4985,A-000008073,B-000004435
4985,A-000008074,B-000004435
4986,,B-000004436
4987,A-000008075,B-000004437
4987,A-000008076,B-000004437
4988,A-000008077,B-000004438
4988,A-000008078,B-000004438
4989,A-000008079,
4990,A-000008080,B-000004439
4990,A-000008081,B-000004439
4991,A-000008082,
4992,A-000008083,B-000004440
4992,A-000008084,B-000004440
4993,A-000008085,B-000004441
4993,A-000008086,B-000004441
4994,A-000008087,
4995,A-000008088,B-000004442
4995,A-000008089,B-000004442
4996,A-000008090,
4997,A-000008091,B-000004443
4997,A-000008092,B-000004443
4998,A-000008093,B-000004444
4998,A-000008094,B-000004444
4999,A-000008095,B-000004445
4999,A-000008096,B-000004445
5000,A-000008097,B-000004446
5000,A-000008098,B-000004446
5001,A-000008099,B-000004447
5001,A-000008100,B-000004447
5002,,B-000004449
5002,A-000008101,B-000004448
5002,A-000008102,B-000004448
5003,A-000008103,B-000004450
5003,A-000008104,B-000004450
5004,A-000008105,
5005,,B-000004451
5006,A-000008106,B-000004452
5006,A-000008107,B-000004452
5007,A-000008108,
5008,A-000008109,B-000004453
5008,A-000008110,B-000004453
5009,A-000008111,B-000004454
5009,A-000008112,B-000004454
5010,A-000008113,B-000004455
5010,A-000008114,B-000004455
5011,A-000008115,B-000004456
5011,A-000008116,B-000004456
5012,,B-000004457
5013,A-000008117,B-000004458
5013,A-000008118,B-000004458
5014,A-000008119,
5015,A-000008120,B-000004459
5015,A-000008121,B-000004459
5016,A-000008122,B-000004460
5016,A-000008123,B-000004460
5017,A-000008124,B-000004461
5017,A-000008125,B-000004461
5018,A-000008126,B-000004462
5018,A-000008127,B-000004462
5019,A-000008128,B-000004463
5019,A-000008129,B-000004463
5020,A-000008130,B-000004464
5020,A-000008131,B-000004464
5021,A-000008132,B-000004465
5021,A-000008133,B-000004465
5022,A-000008134,B-000004466
5022,A-000008135,B-000004466
5023,A-000008136,B-000004467
5023,A-000008137,B-000004467
5024,A-000008138,
5025,A-000008139,B-000004468
5025,A-000008140,B-000004468
5026,A-000008141,
5027,A-000008142,B-000004469
5027,A-000008143,B-000004469
5028,,B-000004470
5028,,B-000004471
5029,,B-000004473
5029,A-000008144,B-000004472
5029,A-000008145,B-000004472
5030,A-000008146,
5031,A-000008147,B-000004474
5031,A-000008148,B-000004474
5032,A-000008149,B-000004475
5032,A-000008150,B-000004475
5033,A-000008151,B-000004476
5033,A-000008152,B-000004476
5034,,B-000004477
5035,,B-000004478
5036,A-000008153,B-000004479
5036,A-000008154,B-000004479
5037,A-000008155,B-000004480
5037,A-000008156,B-000004480
5038,A-000008157,B-000004481
5038,A-000008158,B-000004481
5039,A-000008159,
5040,A-000008160,
5041,A-000008161,B-000004482
5041,A-000008162,B-000004482
5042,A-000008163,
5043,A-000008164,B-000004483
5043,A-000008165,B-000004483
5044,A-000008166,B-000004484
5044,A-000008167,B-000004484
5045,A-000008168,B-000004485
5045,A-000008169,B-000004485
5046,A-000008170,B-000004486
5046,A-000008171,B-000004486
5047,A-000008172,B-000004487
5047,A-000008173,B-000004487
5048,A-000008174,
5049,A-000008175,B-000004488
5049,A-000008176,B-000004488
5050,A-000008177,B-000004489
5050,A-000008178,B-000004489
5051,A-000008179,
5052,A-000008180,B-000004490
5052,A-000008181,B-000004490
5053,A-000008182,B-000004491
5053,A-000008183,B-000004491
5054,,B-000004492
5055,A-000008184,B-000004493
5055,A-000008185,B-000004493
5056,A-000008186,B-000004494
5056,A-000008187,B-000004494
5057,A-000008188,B-000004495
5057,A-000008189,B-000004495
5058,A-000008190,B-000004496
5058,A-000008191,B-000004496
5059,A-000008192,B-000004497
5059,A-000008193,B-000004497
5060,A-000008194,B-000004498
5060,A-000008195,B-000004498
5061,A-000008196,B-000004499
5061,A-000008197,B-000004499
5062,A-000008198,B-000004500
5062,A-000008199,B-000004500
5063,A-000008200,B-000004501
5063,A-000008201,B-000004501
5064,,B-000004502
5065,A-000008202,
5066,A-000008203,B-000004503
5066,A-000008204,B-000004503
5067,A-000008205,B-000004504
5067,A-000008206,B-000004504
5068,A-000008207,B-000004505
5068,A-000008208,B-000004505
5069,,B-000004507
5069,A-000008209,B-000004506
5069,A-000008210,B-000004506
5070,A-000008211,B-000004508
5070,A-000008212,B-000004508
5071,A-000008213,B-000004509
5071,A-000008214,B-000004509
5072,A-000008215,B-000004510
5072,A-000008216,B-000004510
5073,A-000008217,B-000004511
5073,A-000008218,B-000004511
5074,A-000008219,B-000004512
5074,A-000008220,B-000004512
5075,A-000008221,
5076,,B-000004513
5077,,B-000004515
5077,A-000008222,B-000004514
5077,A-000008223,B-000004514
5078,A-000008224,B-000004516
5078,A-000008225,B-000004516
5079,A-000008226,B-000004517
5079,A-000008227,B-000004517
5080,A-000008228,
5081,A-000008229,
5082,A-000008230,B-000004518
5082,A-000008231,B-000004518
5083,A-000008232,
5084,A-000008233,
5085,,B-000004519
5086,,B-000004521
5086,A-000008234,B-000004520
5086,A-000008235,B-000004520
5087,A-000008236,B-000004522
5087,A-000008237,B-000004522
5088,A-000008238,B-000004523
5088,A-000008239,B-000004523
5089,,B-000004524
5090,A-000008240,B-000004525
5090,A-000008241,B-000004525
5091,A-000008242,B-000004526
5091,A-000008243,B-000004526
5092,A-000008244,B-000004527
5092,A-000008245,B-000004527
5093,A-000008246,B-000004528
5093,A-000008247,B-000004528
5094,A-000008248,B-000004529
5094,A-000008249,B-000004529
5095,,B-000004530
5096,A-000008250,B-000004531
5096,A-000008251,B-000004531
5097,A-000008252,B-000004532
5097,A-000008253,B-000004532
5098,A-000008254,
5099,A-000008255,B-000004533
5099,A-000008256,B-000004533
5100,,B-000004534
5101,A-000008257,B-000004535
5101,A-000008258,B-000004535
5102,,B-000004537
5102,A-000008259,B-000004536
5102,A-000008260,B-000004536
5103,A-000008261,B-000004538
5103,A-000008262,B-000004538
5104,,B-000004539
5105,A-000008263,
5106,A-000008264,
5107,A-000008265,B-000004540
5107,A-000008266,B-000004540
5108,A-000008267,B-000004541
5108,A-000008268,B-000004541
5109,,B-000004542
5110,A-000008269,B-000004543
5110,A-000008270,B-000004543
5111,A-000008271,B-000004544
5111,A-000008272,B-000004544
5112,A-000008273,B-000004545
5112,A-000008274,B-000004545
5113,A-000008275,B-000004546
5113,A-000008276,B-000004546
5114,,B-000004547
5115,A-000008277,B-000004548
5115,A-000008278,B-000004548
5116,A-000008279,B-000004549
5116,A-000008280,B-000004549
5117,A-000008281,B-000004550
5117,A-000008282,B-000004550
5118,A-000008283,B-000004551
5118,A-000008284,B-000004551
5119,A-000008285,
5120,A-000008286,B-000004552
5120,A-000008287,B-000004552
5121,A-000008288,B-000004553
5121,A-000008289,B-000004553
5122,A-000008290,B-000004554
5122,A-000008291,B-000004554
5123,A-000008292,B-000004555
5123,A-000008293,B-000004555
5124,A-000008294,B-000004556
5124,A-000008295,B-000004556
5125,A-000008296,B-000004557
5125,A-000008297,B-000004557
5126,A-000008298,B-000004558
5126,A-000008299,B-000004558
5127,A-000008300,B-000004559
5127,A-000008301,B-000004559
5128,,B-000004561
5128,A-000008302,B-000004560
5128,A-000008303,B-000004560
5129,A-000008304,
5130,A-000008305,B-000004562
5130,A-000008306,B-000004562
5131,A-000008307,B-000004563
5131,A-000008308,B-000004563
5132,,B-000004564
5133,A-000008309,
5134,A-000008310,B-000004565
5134,A-000008311,B-000004565
5135,A-000008312,B-000004566
5135,A-000008313,B-000004566
5136,A-000008314,B-000004567
5136,A-000008315,B-000004567
5137,A-000008316,B-000004568
5137,A-000008317,B-000004568
5138,A-000008318,B-000004569
5138,A-000008319,B-000004569
5139,A-000008320,B-000004570
5139,A-000008321,B-000004570
5140,A-000008322,B-000004571
5140,A-000008323,B-000004571
5141,A-000008324,B-000004572
5141,A-000008325,B-000004572
5142,,B-000004573
5143,A-000008326,B-000004574
5143,A-000008327,B-000004574
5144,A-000008328,B-000004575
5144,A-000008329,B-000004575
5145,A-000008330,B-000004576
5145,A-000008331,B-000004576
5146,A-000008332,B-000004577
5146,A-000008333,B-000004577
5147,A-000008334,B-000004578
5147,A-000008335,B-000004578
5148,A-000008336,B-000004579
5148,A-000008337,B-000004579
5149,A-000008338,B-000004580
5149,A-000008339,B-000004580
5150,,B-000004581
5151,A-000008340,
5152,A-000008341,B-000004582
5152,A-000008342,B-000004582
5153,A-000008343,B-000004583
5153,A-000008344,B-000004583
5154,,B-000004584
5155,A-000008345,B-000004585
5155,A-000008346,B-000004585
5156,,B-000004586
5157,A-000008347,B-000004587
5157,A-000008348,B-000004587
5158,A-000008349,B-000004588
5158,A-000008350,B-000004588
5159,A-000008351,B-000004589
5159,A-000008352,B-000004589
5160,A-000008353,B-000004590
5160,A-000008354,B-000004590
5161,A-000008355,B-000004591
5161,A-000008356,B-000004591
5162,A-000008357,B-000004592
5162,A-000008358,B-000004592
5163,A-000008359,
5164,A-000008360,B-000004593
5164,A-000008361,B-000004593
5165,A-000008362,
5166,A-000008363,B-000004594
5166,A-000008364,B-000004594
5167,A-000008365,B-000004595
5167,A-000008366,B-000004595
5168,A-000008367,B-000004596
5168,A-000008368,B-000004596
5169,A-000008369,B-000004597
5169,A-000008370,B-000004597
5170,A-000008371,B-000004598
5170,A-000008372,B-000004598
5171,A-000008373,B-000004599
5171,A-000008374,B-000004599
5172,A-000008375,
5173,A-000008376,B-000004600
5173,A-000008377,B-000004600
5174,A-000008378,B-000004601
5174,A-000008379,B-000004601
5175,A-000008380,B-000004602
5175,A-000008381,B-000004602
5176,A-000008382,B-000004603
5176,A-000008383,B-000004603
5177,A-000008384,B-000004604
5177,A-000008385,B-000004604
5178,A-000008386,B-000004605
5178,A-000008387,B-000004605
5179,A-000008388,B-000004606
5179,A-000008389,B-000004606
5180,A-000008390,B-000004607
5180,A-000008391,B-000004607
5181,A-000008392,B-000004608
5181,A-000008393,B-000004608
5182,A-000008394,B-000004609
5182,A-000008395,B-000004609
5183,A-000008396,
5184,A-000008397,B-000004610
5184,A-000008398,B-000004610
5185,A-000008399,
5186,A-000008400,B-000004611
5186,A-000008401,B-000004611
5187,A-000008402,
5188,A-000008403,B-000004612
5188,A-000008404,B-000004612
5189,,B-000004614
5189,A-000008405,B-000004613
5189,A-000008406,B-000004613
5190,A-000008407,B-000004615
5190,A-000008408,B-000004615
5191,A-000008409,B-000004616
5191,A-000008410,B-000004616
5192,A-000008411,
5193,,B-000004617
5194,A-000008412,B-000004618
5194,A-000008413,B-000004618
5195,A-000008414,
5196,A-000008415,B-000004619
5196,A-000008416,B-000004619
5197,A-000008417,B-000004620
5197,A-000008418,B-000004620
5198,A-000008419,B-000004621
5198,A-000008420,B-000004621
5199,,B-000004623
5199,A-000008421,B-000004622
5199,A-000008422,B-000004622
5200,A-000008423,B-000004624
5200,A-000008424,B-000004624
5201,A-000008425,B-000004625
5201,A-000008426,B-000004625
5202,A-000008427,B-000004626
5202,A-000008428,B-000004626
5203,A-000008429,B-000004627
5203,A-000008430,B-000004627
5204,A-000008431,B-000004628
5204,A-000008432,B-000004628
5205,A-000008433,B-000004629
5205,A-000008434,B-000004629
5206,A-000008435,B-000004630
5206,A-000008436,B-000004630
5207,,B-000004631
5208,A-000008437,
5209,,B-000004632
5210,A-000008438,B-000004633
5210,A-000008439,B-000004633
5211,A-000008440,
5212,A-000008441,B-000004634
5212,A-000008442,B-000004634
5213,,B-000004635
5214,A-000008443,B-000004636
5214,A-000008444,B-000004636
5215,A-000008445,B-000004637
5215,A-000008446,B-000004637
5216,,B-000004638
5217,A-000008447,B-000004639
5217,A-000008448,B-000004639
5218,A-000008449,B-000004640
5218,A-000008450,B-000004640
