row_type,scenario,seed,matcher,calibration_mode,calibration_seed,evaluation_seed_disjoint,records,true_pairs,candidate_pairs,candidate_recall,precision,recall,f1,threshold,false_positive_count,co_resident_false_positive_count,co_resident_false_positive_share,co_resident_nonmatch_count,median_true_match_score,median_co_resident_nonmatch_score,median_random_nonmatch_score,random_nonmatch_sample_count,oracle_f1,oracle_threshold,score_label_sha256,source_run_path,source_run_manifest_sha256,n_seeds,precision_mean,precision_sd,precision_ci95_low,precision_ci95_high,recall_mean,recall_sd,recall_ci95_low,recall_ci95_high,f1_mean,f1_sd,f1_ci95_low,f1_ci95_high,threshold_mean,threshold_sd,threshold_ci95_low,threshold_ci95_high,candidate_recall_mean,candidate_recall_sd,candidate_recall_ci95_low,candidate_recall_ci95_high,false_positive_count_mean,false_positive_count_sd,false_positive_count_ci95_low,false_positive_count_ci95_high,co_resident_false_positive_count_mean,co_resident_false_positive_count_sd,co_resident_false_positive_count_ci95_low,co_resident_false_positive_count_ci95_high,co_resident_false_positive_share_mean,co_resident_false_positive_share_sd,co_resident_false_positive_share_ci95_low,co_resident_false_positive_share_ci95_high,median_true_match_score_mean,median_true_match_score_sd,median_true_match_score_ci95_low,median_true_match_score_ci95_high,median_co_resident_nonmatch_score_mean,median_co_resident_nonmatch_score_sd,median_co_resident_nonmatch_score_ci95_low,median_co_resident_nonmatch_score_ci95_high,median_random_nonmatch_score_mean,median_random_nonmatch_score_sd,median_random_nonmatch_score_ci95_low,median_random_nonmatch_score_ci95_high,oracle_f1_mean,oracle_f1_sd,oracle_f1_ci95_low,oracle_f1_ci95_high
per_seed,couple_merge,20260725,learned,clean_frozen,20260719,True,16510.0,10460.0,44767.0,0.9978967495219885,0.9997595575859581,0.7950286806883365,0.8857173287890084,0.6500030591266042,2.0,0.0,0.0,231.0,0.9945853685418045,2.4404312294764534e-05,2.3629755147847553e-05,231.0,0.9839209885967842,0.006297369377908123,a65e034e2e458244f941e6616510ff92adf6a8afe53e34c17116d9753f439373,phase2/runs/2026-07-24_e2_couple_merge_s20260725_seed20260725,0b4a4baf8dc5796f303a9bded2fd95c0f724c6e78f6caa292dd1cab2babca212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260726,baseline,clean_frozen,20260719,True,16510.0,10460.0,44819.0,0.9978011472275334,0.9976560572415495,0.7731357552581262,0.8711623397608532,0.65,19.0,19.0,1.0,280.0,0.65,0.6,0.32,280.0,0.8745121103566272,0.6000000000000001,d50694d4553df62c9635db83b7b866b54c912adeeafadd04e6f18aee285bf3c2,phase2/runs/2026-07-24_e2_couple_merge_s20260726_seed20260726,86a773c7ab118131a75485919f753ebe92230cfec9eb930c3f41565a06dfb992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260726,splink,clean_frozen,20260719,True,16510.0,10460.0,44819.0,0.9978011472275334,0.9665391969407265,0.7732313575525812,0.8591459528362013,0.9986013472769922,280.0,280.0,1.0,280.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,280.0,0.9785700739616917,0.3880054100290566,d30f051a6a2c9d5da756b70aac48a6e852e52ba986378ced8b709780c3633064,phase2/runs/2026-07-24_e2_couple_merge_s20260726_seed20260726,86a773c7ab118131a75485919f753ebe92230cfec9eb930c3f41565a06dfb992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260726,learned,clean_frozen,20260719,True,16510.0,10460.0,44819.0,0.9978011472275334,0.9989206044615015,0.7962715105162524,0.8861581019257367,0.6500030591266042,9.0,0.0,0.0,280.0,0.9945853685418045,2.4404312294764534e-05,1.6117183854778622e-05,280.0,0.9864826273203238,0.0062973693779081056,20608ab7996c9612c5d343c4a36b54fec1e5b01d0cd8559be328fc7410f79474,phase2/runs/2026-07-24_e2_couple_merge_s20260726_seed20260726,86a773c7ab118131a75485919f753ebe92230cfec9eb930c3f41565a06dfb992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260727,baseline,clean_frozen,20260719,True,16510.0,10460.0,44211.0,0.9978967495219885,0.9954949470351881,0.7816443594646272,0.8757028865206448,0.65,37.0,37.0,1.0,278.0,0.65,0.6,0.375,278.0,0.8775031955688113,0.6000000000000001,265a95e42d737a571f3d82154b62446d1d2d25448b7a3f511f24249f463f888c,phase2/runs/2026-07-24_e2_couple_merge_s20260727_seed20260727,a51a34dcafdee993d9995d3047587b4fc93eee870c43c218cf57f0f8b3c3836d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260727,splink,clean_frozen,20260719,True,16510.0,10460.0,44211.0,0.9978967495219885,0.9671239356669821,0.7818355640535373,0.8646648340029605,0.9986013472769922,278.0,278.0,1.0,278.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,278.0,0.9786063279730564,0.3880054100290566,92fa1b7637eff95eab8dc3ae80bcb515db5188453f2cff7314365d20890c2617,phase2/runs/2026-07-24_e2_couple_merge_s20260727_seed20260727,a51a34dcafdee993d9995d3047587b4fc93eee870c43c218cf57f0f8b3c3836d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260727,learned,clean_frozen,20260719,True,16510.0,10460.0,44211.0,0.9978967495219885,0.999523866206404,0.802772466539197,0.8904087800222682,0.6500030591266042,4.0,4.0,1.0,278.0,0.9945853685418045,2.4404312294764534e-05,4.813141165583108e-05,278.0,0.9842523431181313,0.006297369377908123,2e40e19987311eb0716f02e13e32188b3aaeb52e27edf7670d19e45bad982e04,phase2/runs/2026-07-24_e2_couple_merge_s20260727_seed20260727,a51a34dcafdee993d9995d3047587b4fc93eee870c43c218cf57f0f8b3c3836d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260728,baseline,clean_frozen,20260719,True,16510.0,10460.0,45945.0,0.9989483747609943,0.9976365219554671,0.7667304015296367,0.867073895886264,0.65,19.0,17.0,0.8947368421052632,249.0,0.65,0.6,0.362,249.0,0.8699758518916019,0.6000000000000001,b8cecccc3db8392d6326e50d89a2634b0c849e133b3564870775cc5990be7210,phase2/runs/2026-07-24_e2_couple_merge_s20260728_seed20260728,d6b1dc3b9c9b696c7d2a31db5daa59f22fc9c85e0356505448bbd03c4f21207c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260728,splink,clean_frozen,20260719,True,16510.0,10460.0,45945.0,0.9989483747609943,0.9695431472081218,0.7669216061185469,0.8564108038859827,0.9986013472769922,252.0,249.0,0.9880952380952381,249.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,249.0,0.9782928798746022,0.3880054100290566,902a4dd1d1b57ea9e4ea6c17ee8fb00d97a5512fc6f65fa04d1ef350591030c5,phase2/runs/2026-07-24_e2_couple_merge_s20260728_seed20260728,d6b1dc3b9c9b696c7d2a31db5daa59f22fc9c85e0356505448bbd03c4f21207c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260728,learned,clean_frozen,20260719,True,16510.0,10460.0,45945.0,0.9989483747609943,0.9998793872874201,0.7925430210325047,0.8842195082928911,0.6500030591266042,1.0,0.0,0.0,249.0,0.9945853685418045,2.4404312294764534e-05,2.7556748982904264e-05,249.0,0.9844673146559939,0.006297369377908123,efe42251cbeedd716eaa64ba442800c0f1c7ff7f6d654851ca2fc855a55e19d8,phase2/runs/2026-07-24_e2_couple_merge_s20260728_seed20260728,d6b1dc3b9c9b696c7d2a31db5daa59f22fc9c85e0356505448bbd03c4f21207c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260729,baseline,clean_frozen,20260719,True,16510.0,10460.0,45036.0,0.9983747609942638,0.9973925999503352,0.7679732313575526,0.8677757372798962,0.65,21.0,19.0,0.9047619047619048,261.0,0.65,0.6,0.3890909090909091,261.0,0.8717398304175165,0.6000000000000001,e26682ecf1cf4ee157b63adc04157fa8fb01006d95aea487841b8a2e38ba04aa,phase2/runs/2026-07-24_e2_couple_merge_s20260729_seed20260729,bd075c91e6cb29a384c2fdb2c61a6f922f76989e40d448106670591768cd0b84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260729,splink,clean_frozen,20260719,True,16510.0,10460.0,45036.0,0.9983747609942638,0.9680530440024111,0.7676864244741873,0.8563049853372433,0.9986013472769922,265.0,261.0,0.9849056603773585,261.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,261.0,0.979682901357638,0.3880054100290566,0195517f250d21a98a9cc3eb043b3992d59a2a15706e715b223a1f530e69c280,phase2/runs/2026-07-24_e2_couple_merge_s20260729_seed20260729,bd075c91e6cb29a384c2fdb2c61a6f922f76989e40d448106670591768cd0b84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260729,learned,clean_frozen,20260719,True,16510.0,10460.0,45036.0,0.9983747609942638,1.0,0.7946462715105163,0.8855742595354784,0.6500030591266042,0.0,0.0,0.0,261.0,0.9945853685418045,2.4404312294764534e-05,8.042802525218615e-05,261.0,0.9869237377111768,0.0062973693779081056,dc4dc5f3d0ca3c494c30e0cb0fe6c2a471906e22540247482c050fd3e60f1e15,phase2/runs/2026-07-24_e2_couple_merge_s20260729_seed20260729,bd075c91e6cb29a384c2fdb2c61a6f922f76989e40d448106670591768cd0b84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260720,baseline,clean_frozen,20260719,True,30857.0,27820.0,170285.0,0.9992092020129403,0.9990110976815735,0.9804457225017973,0.9896413475318832,0.65,27.0,23.0,0.8518518518518519,189.0,1.0000000000000002,0.6,0.42,189.0,0.9904379006845594,0.6000000000000001,1344710cf28d1902e6660f1508a9e3fb9b5a674dfaf3b69f0f8ddad7415dc363,phase2/runs/2026-07-24_e2_divorce_custody_s20260720_seed20260720,ac2b8f5cac64bb6a1e39322d9f8203e6894bedec8bda5d21766c5c9fe892e33b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260720,splink,clean_frozen,20260719,True,30857.0,27820.0,170285.0,0.9992092020129403,0.9918187768162315,0.9804816678648455,0.9861176385524747,0.9986013472769922,225.0,189.0,0.84,189.0,0.9999999999998234,0.9999995246025223,0.001158135937865692,189.0,0.9929804455268247,0.3880054100290566,9354b696f0049137152075eb7af3fef4db6c0c21ef94376e0f8bb6a8c7745084,phase2/runs/2026-07-24_e2_divorce_custody_s20260720_seed20260720,ac2b8f5cac64bb6a1e39322d9f8203e6894bedec8bda5d21766c5c9fe892e33b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260720,learned,clean_frozen,20260719,True,30857.0,27820.0,170285.0,0.9992092020129403,0.9997085397843194,0.9863407620416966,0.9929796627343127,0.6500030591266042,8.0,0.0,0.0,189.0,0.9999920993841217,2.4404312294764534e-05,2.3077974489219963e-05,189.0,0.9937306907080525,0.3403491734941457,786d06d783fd871cfb76eb100815baa9147419708e40f41e36eef8b383fb924b,phase2/runs/2026-07-24_e2_divorce_custody_s20260720_seed20260720,ac2b8f5cac64bb6a1e39322d9f8203e6894bedec8bda5d21766c5c9fe892e33b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260721,baseline,clean_frozen,20260719,True,30854.0,27816.0,168314.0,0.9996045441472534,0.9990517870167761,0.9848288754673569,0.9918893475269751,0.65,26.0,16.0,0.6153846153846154,169.0,1.0000000000000002,0.6,0.45,169.0,0.9923343939832225,0.6000000000000001,d7c1b9a786da72dfcadb2d3e02497d4d04e5b745cea505c3e930ab71af19474a,phase2/runs/2026-07-24_e2_divorce_custody_s20260721_seed20260721,7d99d39010f27e9de37d713f7557e10fcf0c5cb194917677c1779407986c2d83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260721,splink,clean_frozen,20260719,True,30854.0,27816.0,168314.0,0.9996045441472534,0.9930394431554525,0.9847569744032212,0.9888808664259928,0.9986013472769922,192.0,169.0,0.8802083333333334,169.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,169.0,0.9930230061898458,0.3880054100290566,eb83c3e50a2359a62e94efb3aa43c3a12ec0a3f583d905fb8d0b18b1ed2a8e24,phase2/runs/2026-07-24_e2_divorce_custody_s20260721_seed20260721,7d99d39010f27e9de37d713f7557e10fcf0c5cb194917677c1779407986c2d83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260721,learned,clean_frozen,20260719,True,30854.0,27816.0,168314.0,0.9996045441472534,0.9999273440621935,0.9895383951682485,0.994705744177222,0.6500030591266042,2.0,0.0,0.0,169.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,169.0,0.9951055644855423,0.3956667950705287,484828f0ee38616b1a0b9ea0b4867b5a413961d0fc35c73a316b6c4216c5a43e,phase2/runs/2026-07-24_e2_divorce_custody_s20260721_seed20260721,7d99d39010f27e9de37d713f7557e10fcf0c5cb194917677c1779407986c2d83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260722,baseline,clean_frozen,20260719,True,30895.0,27868.0,166267.0,0.999461748241711,0.998541689452769,0.9828118271853021,0.990614319040816,0.65,40.0,34.0,0.85,208.0,1.0000000000000002,0.6,0.45,208.0,0.9916579394026941,0.6000000000000001,047e243c0f5a053b7def4f64357cecd9340a210ca68f60fe7395e7c3e1df33a5,phase2/runs/2026-07-24_e2_divorce_custody_s20260722_seed20260722,e97b7057659104a6aaa6e85488486964e261ce9fe6290be87ed72b4874843efa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260722,splink,clean_frozen,20260719,True,30895.0,27868.0,166267.0,0.999461748241711,0.9915634730972555,0.9826682933830917,0.9870958439966838,0.9986013472769922,233.0,208.0,0.8927038626609443,208.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,208.0,0.992462132037725,0.3880054100290566,e3c34ce7fd1a5ef6311ad3521ac7b9efafdc4530200515ac9089004ecc7dc0cd,phase2/runs/2026-07-24_e2_divorce_custody_s20260722_seed20260722,e97b7057659104a6aaa6e85488486964e261ce9fe6290be87ed72b4874843efa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260722,learned,clean_frozen,20260719,True,30895.0,27868.0,166267.0,0.999461748241711,0.9996370104178011,0.9881943447681929,0.9938827435624448,0.6500030591266042,10.0,8.0,0.8,208.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,208.0,0.9948461039429106,0.3416511262295295,da7e8cdcc14ce668397798a47bf546df1ea840a0a802543998c9fde6582bc785,phase2/runs/2026-07-24_e2_divorce_custody_s20260722_seed20260722,e97b7057659104a6aaa6e85488486964e261ce9fe6290be87ed72b4874843efa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260723,baseline,clean_frozen,20260719,True,30864.0,27828.0,163005.0,0.9991375592927986,0.9989018631721512,0.9806310191174357,0.9896821223275971,0.65,30.0,20.0,0.6666666666666666,149.0,1.0000000000000002,0.6,0.45,149.0,0.9906765392762098,0.6000000000000001,f36c112f87f32f92643c413bc91c7488698a7ecc786eef47bc27c7e4fb79c28d,phase2/runs/2026-07-24_e2_divorce_custody_s20260723_seed20260723,ff1454d7acdb48eaa20dff072a5d1afd53271e59ebd958d2f10265a26f4b861b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260723,splink,clean_frozen,20260719,True,30864.0,27828.0,163005.0,0.9991375592927986,0.9932653804149982,0.9804872789995688,0.9868349669065788,0.9986013472769922,185.0,149.0,0.8054054054054054,149.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,149.0,0.9935740240213364,0.3880054100290566,55ee7b25ef8d67962156f2399c3a35a21122172430ee33291dc72d12886a1f2e,phase2/runs/2026-07-24_e2_divorce_custody_s20260723_seed20260723,ff1454d7acdb48eaa20dff072a5d1afd53271e59ebd958d2f10265a26f4b861b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260723,learned,clean_frozen,20260719,True,30864.0,27828.0,163005.0,0.9991375592927986,0.9996357676197414,0.9862368837142447,0.992891123853626,0.6500030591266042,10.0,0.0,0.0,149.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,149.0,0.9936024867170276,0.37767296455462646,590ac8d8ebdb7b68a76be6746345f7c5db1805a03267af85abf296f5a43a4975,phase2/runs/2026-07-24_e2_divorce_custody_s20260723_seed20260723,ff1454d7acdb48eaa20dff072a5d1afd53271e59ebd958d2f10265a26f4b861b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260724,baseline,clean_frozen,20260719,True,30832.0,27788.0,166756.0,0.9997121059450123,0.9997439367889673,0.9835180653519505,0.9915646258503401,0.65,7.0,7.0,1.0,198.0,1.0000000000000002,0.6,0.45,198.0,0.9916505170883668,0.6000000000000001,e551a45214bb1a91b575b5a3562002c99936819a2a3a667fd7a95d72b78be689,phase2/runs/2026-07-24_e2_divorce_custody_s20260724_seed20260724,208cc6bd43388f6b52e38984bca414d049144699a730b4397f6041aec55b8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260724,splink,clean_frozen,20260719,True,30832.0,27788.0,166756.0,0.9997121059450123,0.9917982217383415,0.983482078595077,0.9876226442368502,0.9986013472769922,226.0,198.0,0.8761061946902655,198.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,198.0,0.9928526645768024,0.3880054100290566,506c93e85c20d0ed088f981643dd63636338b5d4ed6001e70c6881309b450b6a,phase2/runs/2026-07-24_e2_divorce_custody_s20260724_seed20260724,208cc6bd43388f6b52e38984bca414d049144699a730b4397f6041aec55b8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260724,learned,clean_frozen,20260719,True,30832.0,27788.0,166756.0,0.9997121059450123,1.0,0.988304304016122,0.9941177535248231,0.6500030591266042,0.0,0.0,0.0,198.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,198.0,0.9949924977854909,0.35329790982478915,3840cf83f14a9e62f1c3acf1a7ec2074b32accf4fd213df918a20eb7b2d54b7b,phase2/runs/2026-07-24_e2_divorce_custody_s20260724_seed20260724,208cc6bd43388f6b52e38984bca414d049144699a730b4397f6041aec55b8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260725,baseline,clean_frozen,20260719,True,30848.0,27808.0,163588.0,0.9995325086306099,0.999269726512579,0.984141254315305,0.9916477941842557,0.65,20.0,4.0,0.2,199.0,1.0000000000000002,0.6,0.45,199.0,0.9919299388412406,0.6000000000000001,71523e4cccc65ad134882a1b6de4bf7ae98cc22fa236c0ed15ee997d43deb863,phase2/runs/2026-07-24_e2_divorce_custody_s20260725_seed20260725,05566a0fcd65556cf1ab97477974d2a4d6f7c2e6ca160965fbd064d581df742c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260725,splink,clean_frozen,20260719,True,30848.0,27808.0,163588.0,0.9995325086306099,0.991486124193899,0.984141254315305,0.9878000360945679,0.9986013472769922,235.0,199.0,0.8468085106382979,199.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,199.0,0.9928430846305242,0.3880054100290566,42804657ba84ccbcb1c5733cf7b470fdf3dd151ae6d825446fe562578835243b,phase2/runs/2026-07-24_e2_divorce_custody_s20260725_seed20260725,05566a0fcd65556cf1ab97477974d2a4d6f7c2e6ca160965fbd064d581df742c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260725,learned,clean_frozen,20260719,True,30848.0,27808.0,163588.0,0.9995325086306099,0.9996732619350154,0.9902186421173763,0.9949234910483623,0.6500030591266042,9.0,1.0,0.1111111111111111,199.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,199.0,0.9954154934661759,0.37067526518873417,84894c43106b4d521382ec77e9286d396dc812644b505e0abca30eac1f4fb9db,phase2/runs/2026-07-24_e2_divorce_custody_s20260725_seed20260725,05566a0fcd65556cf1ab97477974d2a4d6f7c2e6ca160965fbd064d581df742c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260726,baseline,clean_frozen,20260719,True,30835.0,27792.0,165498.0,0.9991004605641911,0.9989038693412254,0.9837003454231433,0.991243813563931,0.65,30.0,28.0,0.9333333333333333,201.0,1.0000000000000002,0.6,0.45,201.0,0.9916386143989576,0.6000000000000001,b9c2ca05ab7d95261290aa9226b39e4f6fbdd37593e0b384214f4f26b068079a,phase2/runs/2026-07-24_e2_divorce_custody_s20260726_seed20260726,2b4801da7454b9316124e28cd5ee38d7af85b2e3abe7c0f9bb5f32c8cd501af7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260726,splink,clean_frozen,20260719,True,30835.0,27792.0,165498.0,0.9991004605641911,0.9915859717839915,0.983772308578008,0.9876636864445045,0.9986013472769922,232.0,201.0,0.8663793103448276,201.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,201.0,0.9924574950283964,0.3880054100290566,a015d45023b749a0d023f8b81aa2553e1b242fde32d27601c3d83a01d414ca48,phase2/runs/2026-07-24_e2_divorce_custody_s20260726_seed20260726,2b4801da7454b9316124e28cd5ee38d7af85b2e3abe7c0f9bb5f32c8cd501af7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260726,learned,clean_frozen,20260719,True,30835.0,27792.0,165498.0,0.9991004605641911,0.9993456449033009,0.9891335636154289,0.9942133815551537,0.6500030591266042,18.0,0.0,0.0,201.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,201.0,0.9944881178277762,0.41966873804061866,658fb3b0ccd5d4c07cbc09eb1bbf46aa743a1cc898a76e5785f87b8fc18fc7b5,phase2/runs/2026-07-24_e2_divorce_custody_s20260726_seed20260726,2b4801da7454b9316124e28cd5ee38d7af85b2e3abe7c0f9bb5f32c8cd501af7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260727,baseline,clean_frozen,20260719,True,30854.0,27816.0,164729.0,0.9995685936151855,0.9985765384334623,0.9835706068449813,0.9910167711087767,0.65,39.0,27.0,0.6923076923076923,199.0,1.0000000000000002,0.6,0.45,199.0,0.9914226774275271,0.6058823529411765,d99959f557d68b4c544cf635f421d6925e5af7f57c50155cd60a70fa0d5cd7a1,phase2/runs/2026-07-24_e2_divorce_custody_s20260727_seed20260727,ceb76aa3f24760cfb8e25b7feebfa96ea54c3de93d5693a0c72d89c094531ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260727,splink,clean_frozen,20260719,True,30854.0,27816.0,164729.0,0.9995685936151855,0.9912315663611,0.9834987057808455,0.9873499954885862,0.9986013472769922,242.0,199.0,0.8223140495867769,199.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,199.0,0.992616693780503,0.3880054100290566,1a6d493aa245cb6d4ca4c844a121aaf58d06e63856e3c4b5298b7690a9828723,phase2/runs/2026-07-24_e2_divorce_custody_s20260727_seed20260727,ceb76aa3f24760cfb8e25b7feebfa96ea54c3de93d5693a0c72d89c094531ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260727,learned,clean_frozen,20260719,True,30854.0,27816.0,164729.0,0.9995685936151855,0.9994184144524009,0.9884598792062123,0.9939089413848573,0.6500030591266042,16.0,16.0,1.0,199.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,199.0,0.9942198619992053,0.3956667950705287,beebdb5bedc0c6650b2f167095088427d57146603ef9aba599aefd721742ea1d,phase2/runs/2026-07-24_e2_divorce_custody_s20260727_seed20260727,ceb76aa3f24760cfb8e25b7feebfa96ea54c3de93d5693a0c72d89c094531ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260728,baseline,clean_frozen,20260719,True,30835.0,27792.0,166181.0,0.9990284974093264,0.9990502976951455,0.9841321243523317,0.9915351012343889,0.65,26.0,20.0,0.7692307692307693,189.0,1.0000000000000002,0.6,0.45,189.0,0.9918587400948005,0.6000000000000001,3e761c8536a96b58f3dbfbf22acc7cc92d37a1eb02e85bda9d6ed37d0e43660a,phase2/runs/2026-07-24_e2_divorce_custody_s20260728_seed20260728,72d3ff1e4ecab51510326268abb8ec781703bc658bfa0fdfd2e40c08999caacd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260728,splink,clean_frozen,20260719,True,30835.0,27792.0,166181.0,0.9990284974093264,0.9922005368932744,0.9841321243523317,0.9881498609053796,0.9986013472769922,215.0,189.0,0.8790697674418605,189.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,189.0,0.9922116985658783,0.3880054100290566,976b50145040c9e7896942810c7a73073d7e4e912a032ca7026eeea2cd7c3da8,phase2/runs/2026-07-24_e2_divorce_custody_s20260728_seed20260728,72d3ff1e4ecab51510326268abb8ec781703bc658bfa0fdfd2e40c08999caacd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,divorce_custody,20260728,learned,clean_frozen,20260719,True,30835.0,27792.0,166181.0,0.9990284974093264,0.9997816355497325,0.9884499136442142,0.9940834826032677,0.6500030591266042,6.0,0.0,0.0,189.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,189.0,0.9942472593075004,0.47085465066776433,f070b6a2a916c101352c12f27b41a598ec7e0b4d317a6b1b6844bf24fdbd5697,phase2/runs/2026-07-24_e2_divorce_custody_s20260728_seed20260728,72d3ff1e4ecab51510326268abb8ec781703bc658bfa0fdfd2e40c08999caacd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
