row_type,comparison_id,comparison_label,scenario,seed,left_quantity,right_quantity,difference_definition,left_value,right_value,paired_difference,clean_f1,high_noise_f1,n,mean_difference,sd_paired_differences,ci95_low,ci95_high,holm_family,paired_t_statistic,paired_t_p_value,wilcoxon_statistic,wilcoxon_p_value,sign_positive_count,sign_negative_count,sign_zero_count,sign_nonzero_count,exact_sign_p_value,paired_t_holm_p_value,wilcoxon_holm_p_value,exact_sign_holm_p_value,source_filename
summary,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.0023670143831659106,0.0004222411725348337,0.002064961244400503,0.0026690675219313183,all 28 Table II matcher contrasts,17.727207084631925,2.6238004803038732e-08,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,3.9357007204558095e-07,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.998450298870932,0.996238105775614,0.002212193095317949,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9988901220865704,0.9975571840994892,0.0013329379870811175,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9991119005328596,0.9980013324450366,0.0011105680878229496,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9988930706220944,0.9971232573578224,0.0017698132642720577,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.999778024417314,0.998445480790584,0.001332543626729965,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9986731534719152,0.9973474801061007,0.0013256733658144615,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9988841776389198,0.9968708091193562,0.002013368519563574,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9988886419204268,0.9966599866399464,0.0022286552804804405,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9982142857142856,0.9962028143846324,0.0020114713296531805,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9984378486944878,0.9962062039723276,0.0022316447221601976,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_low_overlap_sparse_coverage_learned_minus_baseline,low_overlap_sparse_coverage: learned versus baseline,low_overlap_sparse_coverage,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.0017568869278895894,0.00044089558896016526,0.0014414892235071388,0.00207228463227204,all 28 Table II matcher contrasts,12.601088381514888,5.072363995060712e-07,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,4.5651275955546405e-06,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.996238105775614,0.9938189845474614,0.0024191212281525765,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9975571840994892,0.9951241134751772,0.0024330706243120837,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9980013324450366,0.9953488372093025,0.002652495235734187,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9971232573578224,0.995581087052585,0.0015421703052374003,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.998445480790584,0.994250331711632,0.004195149078952021,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9973474801061007,0.994270603790216,0.0030768763158847134,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9968708091193562,0.9928762243989314,0.003994584720424799,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9966599866399464,0.993342210386152,0.003317776253794369,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9962028143846324,0.9926552414867572,0.0035475728978752175,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9962062039723276,0.993103448275862,0.0031027556964655645,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_low_overlap_sparse_coverage_baseline_minus_splink,low_overlap_sparse_coverage: baseline versus splink,low_overlap_sparse_coverage,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.0030281572356832933,0.0007980388712053361,0.0024572746179194168,0.0035990398534471698,all 28 Table II matcher contrasts,11.999257584302097,7.703945323289663e-07,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,5.392761726302765e-06,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9987992315081652,0.996155694377703,0.00264353713046217,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.998681845416417,0.997602493406857,0.0010793520095599973,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9992828113793928,0.9976070830342187,0.0016757283451740435,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.998920474991004,0.9975984630163304,0.0013220119746736314,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9996411912450665,0.9973633748801536,0.0022778163649128658,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.999158147925436,0.9971112181030332,0.002046929822402843,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.998678361167848,0.9971139971139972,0.001564364053850853,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9990416866315286,0.9979618750749312,0.001079811556597421,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9983193277310924,0.9953096812988572,0.0030096464322352245,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9991557110119408,0.9962564907619852,0.002899220249955592,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_asymmetric_source_coverage_learned_minus_baseline,asymmetric_source_coverage: learned versus baseline,asymmetric_source_coverage,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.0019598417939824643,0.0007268133322889986,0.0014399108573651311,0.0024797727305997976,all 28 Table II matcher contrasts,8.527036650602833,1.3249066953840304e-05,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,5.2996267815361216e-05,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.996155694377703,0.9938870909744696,0.002268603403233427,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.997602493406857,0.995573633209714,0.00202886019714299,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9976070830342187,0.9955820895522388,0.002024993481979931,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9975984630163304,0.9960436398513368,0.0015548231649935573,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9973633748801536,0.9941464580097956,0.0032169168703579665,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9971112181030332,0.994000479961603,0.003110738141430147,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9971139971139972,0.994006233517142,0.003107763596855162,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9979618750749312,0.9943853780910288,0.0035764969839023886,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9953096812988572,0.992802303262956,0.0025073780359011755,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9962564907619852,0.9940956741776118,0.002160816584373393,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_asymmetric_source_coverage_baseline_minus_splink,asymmetric_source_coverage: baseline versus splink,asymmetric_source_coverage,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.0025557390460170136,0.0006577514031558444,0.0020852120373459596,0.0030262660546880676,all 28 Table II matcher contrasts,12.287250854445913,6.293075493440451e-07,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,5.034460394752361e-06,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9981127886323268,0.9965570857396712,0.0015557028926556082,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9985739359368144,0.9957105147382314,0.0028634211985830715,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9989072232542892,0.9965568125922284,0.0023504106620607645,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9983552631578948,0.9957208689927584,0.0026343941651364444,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9986846432094704,0.996597145993414,0.0020874972160563887,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9986687375194142,0.995163711156818,0.0035050263625961975,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9976424146060638,0.9960491659350308,0.001593248671033054,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9980302035456337,0.9961115066542529,0.0019186968913808,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997478346672514,0.9953355649453988,0.0021427817271152394,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9981823189204077,0.9964197190856512,0.001762599834756462,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_high_duplication_dedup_learned_minus_baseline,high_duplication_dedup: learned versus baseline,high_duplication_dedup,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.002241377962137403,0.0006152749053712627,0.0018012368094987477,0.002681519114776058,all 28 Table II matcher contrasts,11.51982535901404,1.089488711727655e-06,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,5.447443558638275e-06,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9965570857396712,0.9922600619195048,0.00429702382016639,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9957105147382314,0.9929241402007568,0.0027863745374745452,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9965568125922284,0.9934077907926996,0.003149021799528806,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9957208689927584,0.9930513760463971,0.002669492946361207,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.996597145993414,0.9912654219893,0.005331724004113969,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.995163711156818,0.992461197339246,0.0027025138175720276,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9960491659350308,0.9928333059795392,0.0032158599554915623,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9961115066542529,0.9924705368834572,0.0036409697707956434,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9953355649453988,0.99217681492423,0.0031587500211687214,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9964197190856512,0.99237395073243,0.004045768353221235,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_high_duplication_dedup_baseline_minus_splink,high_duplication_dedup: baseline versus splink,high_duplication_dedup,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.0034997499025894107,0.0008474507544887777,0.0028935201528808344,0.004105979652297987,all 28 Table II matcher contrasts,13.05937940879078,3.7339497064442686e-07,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,4.107344677088695e-06,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9992478157727246,0.9977716683547968,0.0014761474179277867,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9991324966745706,0.997830426104313,0.001302070570257552,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9990453874858976,0.9978873035626428,0.0011580839232547824,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9992473367299676,0.9978564393719948,0.00139089735797282,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.99953663481031,0.9984059357157348,0.0011306990945751938,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9990751979654356,0.9978611480432396,0.001214049922196092,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9986976528810813,0.9980313820855772,0.0006662707955040759,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9988718868415724,0.997684515195369,0.0011873716462033057,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_three_source_partial_overlap_learned_minus_baseline,three_source_partial_overlap: learned versus baseline,three_source_partial_overlap,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9991017877321589,0.9978841193008896,0.0012176684312692476,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
