PersonKey,DatasetId,RecordKey
5724,A,A-000003463
5724,B,B-000003463
5726,A,A-000003464
5726,B,B-000003464
5729,A,A-000003465
5729,B,B-000003465
5730,A,A-000003466
5730,B,B-000003466
5731,A,A-000003467
5731,B,B-000003467
5733,A,A-000003468
5733,B,B-000003468
5735,A,A-000003469
5735,B,B-000003469
5740,A,A-000003470
5740,B,B-000003470
5741,A,A-000003471
5741,B,B-000003471
5742,A,A-000003472
5742,B,B-000003472
5743,A,A-000003473
5743,B,B-000003473
5745,A,A-000003474
5745,B,B-000003474
5746,A,A-000003475
5746,B,B-000003475
5749,A,A-000003476
5749,B,B-000003476
5754,A,A-000003477
5754,B,B-000003477
5755,A,A-000003478
5755,B,B-000003478
5757,A,A-000003479
5757,B,B-000003479
5759,A,A-000003480
5759,B,B-000003480
5760,A,A-000003481
5760,B,B-000003481
5764,A,A-000003482
5764,B,B-000003482
5765,A,A-000003483
5765,B,B-000003483
5767,A,A-000003484
5767,B,B-000003484
5769,A,A-000003485
5769,B,B-000003485
5770,A,A-000003486
5770,B,B-000003486
5771,A,A-000003487
5771,B,B-000003487
5772,A,A-000003488
5772,B,B-000003488
5773,A,A-000003489
5773,B,B-000003489
5774,A,A-000003490
5774,B,B-000003490
5776,A,A-000003491
5776,B,B-000003491
5777,A,A-000003492
5777,B,B-000003492
5778,A,A-000003493
5778,B,B-000003493
5781,A,A-000003494
5781,B,B-000003494
5782,A,A-000003495
5782,B,B-000003495
5784,A,A-000003496
5784,B,B-000003496
5785,A,A-000003497
5785,B,B-000003497
5787,A,A-000003498
5787,B,B-000003498
5788,A,A-000003499
5788,B,B-000003499
5789,A,A-000003500
5789,B,B-000003500
5791,A,A-000003501
5791,B,B-000003501
5792,A,A-000003502
5792,B,B-000003502
5794,A,A-000003503
5794,B,B-000003503
5798,A,A-000003504
5798,B,B-000003504
5799,A,A-000003505
5799,B,B-000003505
5800,A,A-000003506
5800,B,B-000003506
5801,A,A-000003507
5801,B,B-000003507
5804,A,A-000003508
5804,B,B-000003508
5806,A,A-000003509
5806,B,B-000003509
5807,A,A-000003510
5807,B,B-000003510
5809,A,A-000003511
5809,B,B-000003511
5812,A,A-000003512
5812,B,B-000003512
5813,A,A-000003513
5813,B,B-000003513
5815,A,A-000003514
5815,B,B-000003514
5816,A,A-000003515
5816,B,B-000003515
5817,A,A-000003516
5817,B,B-000003516
5818,A,A-000003517
5818,B,B-000003517
5819,A,A-000003518
5819,B,B-000003518
5824,A,A-000003519
5824,B,B-000003519
5825,A,A-000003520
5825,B,B-000003520
5826,A,A-000003521
5826,B,B-000003521
5827,A,A-000003522
5827,B,B-000003522
5830,A,A-000003523
5830,B,B-000003523
5833,A,A-000003524
5833,B,B-000003524
5835,A,A-000003525
5835,B,B-000003525
5837,A,A-000003526
5837,B,B-000003526
5838,A,A-000003527
5838,B,B-000003527
5844,A,A-000003528
5844,B,B-000003528
5846,A,A-000003529
5846,B,B-000003529
5849,A,A-000003530
5849,B,B-000003530
5851,A,A-000003531
5851,B,B-000003531
5853,A,A-000003532
5853,B,B-000003532
5854,A,A-000003533
5854,B,B-000003533
5856,A,A-000003534
5856,B,B-000003534
5859,A,A-000003535
5859,B,B-000003535
5860,A,A-000003536
5860,B,B-000003536
5862,A,A-000003537
5862,B,B-000003537
5863,A,A-000003538
5863,B,B-000003538
5864,A,A-000003539
5864,B,B-000003539
5865,A,A-000003540
5865,B,B-000003540
5868,A,A-000003541
5868,B,B-000003541
5869,A,A-000003542
5869,B,B-000003542
5870,A,A-000003543
5870,B,B-000003543
5871,A,A-000003544
5871,B,B-000003544
5873,A,A-000003545
5873,B,B-000003545
5875,A,A-000003546
5875,B,B-000003546
5876,A,A-000003547
5876,B,B-000003547
5879,A,A-000003548
5879,B,B-000003548
5883,A,A-000003549
5883,B,B-000003549
5889,A,A-000003550
5889,B,B-000003550
5891,A,A-000003551
5891,B,B-000003551
5893,A,A-000003552
5893,B,B-000003552
5896,A,A-000003553
5896,B,B-000003553
5897,A,A-000003554
5897,B,B-000003554
5898,A,A-000003555
5898,B,B-000003555
5903,A,A-000003556
5903,B,B-000003556
5904,A,A-000003557
5904,B,B-000003557
5905,A,A-000003558
5905,B,B-000003558
5906,A,A-000003559
5906,B,B-000003559
5907,A,A-000003560
5907,B,B-000003560
5909,A,A-000003561
5909,B,B-000003561
5910,A,A-000003562
5910,B,B-000003562
5911,A,A-000003563
5911,B,B-000003563
5913,A,A-000003564
5913,B,B-000003564
5917,A,A-000003565
5917,B,B-000003565
5918,A,A-000003566
5918,B,B-000003566
5919,A,A-000003567
5919,B,B-000003567
5921,A,A-000003568
5921,B,B-000003568
5922,A,A-000003569
5922,B,B-000003569
5924,A,A-000003570
5924,B,B-000003570
5925,A,A-000003571
5925,B,B-000003571
5926,A,A-000003572
5926,B,B-000003572
5928,A,A-000003573
5928,B,B-000003573
5929,A,A-000003574
5929,B,B-000003574
5934,A,A-000003575
5934,B,B-000003575
5935,A,A-000003576
5935,B,B-000003576
5937,A,A-000003577
5937,B,B-000003577
5939,A,A-000003578
5939,B,B-000003578
5940,A,A-000003579
5940,B,B-000003579
5941,A,A-000003580
5941,B,B-000003580
5944,A,A-000003581
5944,B,B-000003581
5945,A,A-000003582
5945,B,B-000003582
5946,A,A-000003583
5946,B,B-000003583
5947,A,A-000003584
5947,B,B-000003584
5948,A,A-000003585
5948,B,B-000003585
5949,A,A-000003586
5949,B,B-000003586
5950,A,A-000003587
5950,B,B-000003587
5954,A,A-000003588
5954,B,B-000003588
5957,A,A-000003589
5957,B,B-000003589
5960,A,A-000003590
5960,B,B-000003590
5963,A,A-000003591
5963,B,B-000003591
5968,A,A-000003592
5968,B,B-000003592
5969,A,A-000003593
5969,B,B-000003593
5970,A,A-000003594
5970,B,B-000003594
5972,A,A-000003595
5972,B,B-000003595
5973,A,A-000003596
5973,B,B-000003596
5974,A,A-000003597
5974,B,B-000003597
5979,A,A-000003598
5979,B,B-000003598
5980,A,A-000003599
5980,B,B-000003599
5983,A,A-000003600
5983,B,B-000003600
5984,A,A-000003601
5984,A,A-000003602
5984,B,B-000003601
5985,A,A-000003603
5985,A,A-000003604
5985,B,B-000003602
5987,A,A-000003605
5987,A,A-000003606
5987,B,B-000003603
5989,A,A-000003607
5989,A,A-000003608
5989,B,B-000003604
5990,A,A-000003609
5990,A,A-000003610
5990,B,B-000003605
5991,A,A-000003611
5991,A,A-000003612
5991,B,B-000003606
5992,A,A-000003613
5992,A,A-000003614
5992,B,B-000003607
5993,A,A-000003615
5993,A,A-000003616
5993,B,B-000003608
5994,A,A-000003617
5994,A,A-000003618
5994,B,B-000003609
5996,A,A-000003619
5996,A,A-000003620
5996,B,B-000003610
5997,A,A-000003621
5997,A,A-000003622
5997,B,B-000003611
5998,A,A-000003623
5998,A,A-000003624
5998,B,B-000003612
5999,A,A-000003625
5999,A,A-000003626
5999,B,B-000003613
6001,A,A-000003627
6001,A,A-000003628
6001,B,B-000003614
6003,A,A-000003629
6003,A,A-000003630
6003,B,B-000003615
6006,A,A-000003631
6006,A,A-000003632
6006,B,B-000003616
6007,A,A-000003633
6007,A,A-000003634
6007,B,B-000003617
6013,A,A-000003635
6013,A,A-000003636
6013,B,B-000003618
6014,A,A-000003637
6014,A,A-000003638
6014,B,B-000003619
6015,A,A-000003639
6015,A,A-000003640
6015,B,B-000003620
6017,A,A-000003641
6017,A,A-000003642
6017,B,B-000003621
6020,A,A-000003643
6020,A,A-000003644
6020,B,B-000003622
6021,A,A-000003645
6021,A,A-000003646
6021,B,B-000003623
6023,A,A-000003647
6023,A,A-000003648
6023,B,B-000003624
6025,A,A-000003649
6025,A,A-000003650
6025,B,B-000003625
6026,A,A-000003651
6026,A,A-000003652
6026,B,B-000003626
6027,A,A-000003653
6027,A,A-000003654
6027,B,B-000003627
6030,A,A-000003655
6030,A,A-000003656
6030,B,B-000003628
6031,A,A-000003657
6031,A,A-000003658
6031,B,B-000003629
6032,A,A-000003659
6032,A,A-000003660
6032,B,B-000003630
6035,A,A-000003661
6035,A,A-000003662
6035,B,B-000003631
6036,A,A-000003663
6036,A,A-000003664
6036,B,B-000003632
6038,A,A-000003665
6038,A,A-000003666
6038,B,B-000003633
6040,A,A-000003667
6040,A,A-000003668
6040,B,B-000003634
6041,A,A-000003669
6041,A,A-000003670
6041,B,B-000003635
6042,A,A-000003671
6042,A,A-000003672
6042,B,B-000003636
6043,A,A-000003673
6043,A,A-000003674
6043,B,B-000003637
6045,A,A-000003675
6045,A,A-000003676
6045,B,B-000003638
6046,A,A-000003677
6046,A,A-000003678
6046,B,B-000003639
6048,A,A-000003679
6048,A,A-000003680
6048,B,B-000003640
6051,A,A-000003681
6051,A,A-000003682
6051,B,B-000003641
6052,A,A-000003683
6052,A,A-000003684
6052,B,B-000003642
6053,A,A-000003685
6053,A,A-000003686
6053,B,B-000003643
6054,A,A-000003687
6054,A,A-000003688
6054,B,B-000003644
6055,A,A-000003689
6055,A,A-000003690
6055,B,B-000003645
6056,A,A-000003691
6056,A,A-000003692
6056,B,B-000003646
6058,A,A-000003693
6058,A,A-000003694
6058,B,B-000003647
6060,A,A-000003695
6060,A,A-000003696
6060,B,B-000003648
6062,A,A-000003697
6062,A,A-000003698
6062,B,B-000003649
6063,A,A-000003699
6063,A,A-000003700
6063,B,B-000003650
6065,A,A-000003701
6065,A,A-000003702
6065,B,B-000003651
6066,A,A-000003703
6066,A,A-000003704
6066,B,B-000003652
6067,A,A-000003705
6067,A,A-000003706
6067,B,B-000003653
6070,A,A-000003707
6070,A,A-000003708
6070,B,B-000003654
6073,A,A-000003709
6073,A,A-000003710
6073,B,B-000003655
6075,A,A-000003711
6075,A,A-000003712
6075,B,B-000003656
6076,A,A-000003713
6076,A,A-000003714
6076,B,B-000003657
6078,A,A-000003715
6078,A,A-000003716
6078,B,B-000003658
6081,A,A-000003717
6081,A,A-000003718
6081,B,B-000003659
6084,A,A-000003719
6084,A,A-000003720
6084,B,B-000003660
6085,A,A-000003721
6085,A,A-000003722
6085,B,B-000003661
6088,A,A-000003723
6088,A,A-000003724
6088,B,B-000003662
6090,A,A-000003725
6090,A,A-000003726
6090,B,B-000003663
6092,A,A-000003727
6092,A,A-000003728
6092,B,B-000003664
6093,A,A-000003729
6093,A,A-000003730
6093,B,B-000003665
6094,A,A-000003731
6094,A,A-000003732
6094,B,B-000003666
6095,A,A-000003733
6095,A,A-000003734
6095,B,B-000003667
6096,A,A-000003735
6096,A,A-000003736
6096,B,B-000003668
6099,A,A-000003737
6099,A,A-000003738
6099,B,B-000003669
6100,A,A-000003739
6100,A,A-000003740
6100,B,B-000003670
6101,A,A-000003741
6101,A,A-000003742
6101,B,B-000003671
6104,A,A-000003743
6104,A,A-000003744
6104,B,B-000003672
6105,A,A-000003745
6105,A,A-000003746
6105,B,B-000003673
6107,A,A-000003747
6107,A,A-000003748
6107,B,B-000003674
6108,A,A-000003749
6108,A,A-000003750
6108,B,B-000003675
6110,A,A-000003751
6110,A,A-000003752
6110,B,B-000003676
6111,A,A-000003753
6111,A,A-000003754
6111,B,B-000003677
6120,A,A-000003755
6120,A,A-000003756
6120,B,B-000003678
6122,A,A-000003757
6122,A,A-000003758
6122,B,B-000003679
6123,A,A-000003759
6123,A,A-000003760
6123,B,B-000003680
6124,A,A-000003761
6124,A,A-000003762
6124,B,B-000003681
6126,A,A-000003763
6126,A,A-000003764
6126,B,B-000003682
6132,A,A-000003765
6132,A,A-000003766
6132,B,B-000003683
6133,A,A-000003767
6133,A,A-000003768
6133,B,B-000003684
6136,A,A-000003769
6136,A,A-000003770
6136,B,B-000003685
6137,A,A-000003771
6137,A,A-000003772
6137,B,B-000003686
6141,A,A-000003773
6141,A,A-000003774
6141,B,B-000003687
6142,A,A-000003775
6142,A,A-000003776
6142,B,B-000003688
6143,A,A-000003777
6143,A,A-000003778
6143,B,B-000003689
6144,A,A-000003779
6144,A,A-000003780
6144,B,B-000003690
6145,A,A-000003781
6145,A,A-000003782
6145,B,B-000003691
6146,A,A-000003783
6146,A,A-000003784
6146,B,B-000003692
6149,A,A-000003785
6149,A,A-000003786
6149,B,B-000003693
6150,A,A-000003787
6150,A,A-000003788
6150,B,B-000003694
6152,A,A-000003789
6152,A,A-000003790
6152,B,B-000003695
6153,A,A-000003791
6153,A,A-000003792
6153,B,B-000003696
6155,A,A-000003793
6155,A,A-000003794
6155,B,B-000003697
6157,A,A-000003795
6157,A,A-000003796
6157,B,B-000003698
6158,A,A-000003797
6158,A,A-000003798
6158,B,B-000003699
6159,A,A-000003799
6159,A,A-000003800
6159,B,B-000003700
6161,A,A-000003801
6161,A,A-000003802
6161,B,B-000003701
6163,A,A-000003803
6163,A,A-000003804
6163,B,B-000003702
6164,A,A-000003805
6164,A,A-000003806
6164,B,B-000003703
6167,A,A-000003807
6167,A,A-000003808
6167,B,B-000003704
6169,A,A-000003809
6169,A,A-000003810
6169,B,B-000003705
6170,A,A-000003811
6170,A,A-000003812
6170,B,B-000003706
6174,A,A-000003813
6174,A,A-000003814
6174,B,B-000003707
6175,A,A-000003815
6175,A,A-000003816
6175,B,B-000003708
6176,A,A-000003817
6176,A,A-000003818
6176,B,B-000003709
6177,A,A-000003819
6177,A,A-000003820
6177,B,B-000003710
6180,A,A-000003821
6180,A,A-000003822
6180,B,B-000003711
6181,A,A-000003823
6181,A,A-000003824
6181,B,B-000003712
6183,A,A-000003825
6183,A,A-000003826
6183,B,B-000003713
6184,A,A-000003827
6184,A,A-000003828
6184,B,B-000003714
6191,A,A-000003829
6191,A,A-000003830
6191,B,B-000003715
6194,A,A-000003831
6194,A,A-000003832
6194,B,B-000003716
6195,A,A-000003833
6195,A,A-000003834
6195,B,B-000003717
6196,A,A-000003835
6196,A,A-000003836
6196,B,B-000003718
6197,A,A-000003837
6197,A,A-000003838
6197,B,B-000003719
6198,A,A-000003839
6198,A,A-000003840
6198,B,B-000003720
6199,A,A-000003841
6199,A,A-000003842
6199,B,B-000003721
6202,A,A-000003843
6202,A,A-000003844
6202,B,B-000003722
6203,A,A-000003845
6203,A,A-000003846
6203,B,B-000003723
6204,A,A-000003847
6204,A,A-000003848
6204,B,B-000003724
6205,A,A-000003849
6205,A,A-000003850
6205,B,B-000003725
6208,A,A-000003851
6208,A,A-000003852
6208,B,B-000003726
6210,A,A-000003853
6210,A,A-000003854
6210,B,B-000003727
6211,A,A-000003855
6211,A,A-000003856
6211,B,B-000003728
6212,A,A-000003857
6212,A,A-000003858
6212,B,B-000003729
6214,A,A-000003859
6214,A,A-000003860
6214,B,B-000003730
6215,A,A-000003861
6215,A,A-000003862
6215,B,B-000003731
6217,A,A-000003863
6217,A,A-000003864
6217,B,B-000003732
6221,A,A-000003865
6221,A,A-000003866
6221,B,B-000003733
6222,A,A-000003867
6222,A,A-000003868
6222,B,B-000003734
6224,A,A-000003869
6224,A,A-000003870
6224,B,B-000003735
6225,A,A-000003871
6225,A,A-000003872
6225,B,B-000003736
6230,A,A-000003873
6230,A,A-000003874
6230,B,B-000003737
6232,A,A-000003875
6232,A,A-000003876
6232,B,B-000003738
6233,A,A-000003877
6233,A,A-000003878
6233,B,B-000003739
6234,A,A-000003879
6234,A,A-000003880
6234,B,B-000003740
6235,A,A-000003881
6235,A,A-000003882
6235,B,B-000003741
6238,A,A-000003883
6238,A,A-000003884
6238,B,B-000003742
6241,A,A-000003885
6241,A,A-000003886
6241,B,B-000003743
6242,A,A-000003887
6242,A,A-000003888
6242,B,B-000003744
6244,A,A-000003889
6244,A,A-000003890
6244,B,B-000003745
6245,A,A-000003891
6245,A,A-000003892
6245,B,B-000003746
6246,A,A-000003893
6246,A,A-000003894
6246,B,B-000003747
6248,A,A-000003895
6248,A,A-000003896
6248,B,B-000003748
6250,A,A-000003897
6250,A,A-000003898
6250,B,B-000003749
6251,A,A-000003899
6251,A,A-000003900
6251,B,B-000003750
6252,A,A-000003901
6252,A,A-000003902
6252,B,B-000003751
6254,A,A-000003903
6254,A,A-000003904
6254,B,B-000003752
6255,A,A-000003905
6255,A,A-000003906
6255,B,B-000003753
6256,A,A-000003907
6256,A,A-000003908
6256,B,B-000003754
6257,A,A-000003909
6257,A,A-000003910
6257,B,B-000003755
6259,A,A-000003911
6259,A,A-000003912
6259,B,B-000003756
6263,A,A-000003913
6263,A,A-000003914
6263,B,B-000003757
6264,A,A-000003915
6264,A,A-000003916
6264,B,B-000003758
6265,A,A-000003917
6265,A,A-000003918
6265,B,B-000003759
6267,A,A-000003919
6267,A,A-000003920
6267,B,B-000003760
6269,A,A-000003921
6269,A,A-000003922
6269,B,B-000003761
6270,A,A-000003923
6270,A,A-000003924
6270,B,B-000003762
6271,A,A-000003925
6271,A,A-000003926
6271,B,B-000003763
6272,A,A-000003927
6272,A,A-000003928
6272,B,B-000003764
6273,A,A-000003929
6273,A,A-000003930
6273,B,B-000003765
6274,A,A-000003931
6274,A,A-000003932
6274,B,B-000003766
6276,A,A-000003933
6276,A,A-000003934
6276,B,B-000003767
6279,A,A-000003935
6279,A,A-000003936
6279,B,B-000003768
6280,A,A-000003937
6280,A,A-000003938
6280,B,B-000003769
6282,A,A-000003939
6282,A,A-000003940
6282,B,B-000003770
6284,A,A-000003941
6284,A,A-000003942
6284,B,B-000003771
6286,A,A-000003943
6286,A,A-000003944
6286,B,B-000003772
6288,A,A-000003945
6288,A,A-000003946
6288,B,B-000003773
6290,A,A-000003947
6290,A,A-000003948
6290,B,B-000003774
6291,A,A-000003949
6291,A,A-000003950
6291,B,B-000003775
6292,A,A-000003951
6292,A,A-000003952
6292,B,B-000003776
6293,A,A-000003953
6293,A,A-000003954
6293,B,B-000003777
6296,A,A-000003955
6296,A,A-000003956
6296,B,B-000003778
6297,A,A-000003957
6297,A,A-000003958
6297,B,B-000003779
6298,A,A-000003959
6298,A,A-000003960
6298,B,B-000003780
6299,A,A-000003961
6299,A,A-000003962
6299,B,B-000003781
6305,A,A-000003963
6305,A,A-000003964
6305,B,B-000003782
6308,A,A-000003965
6308,A,A-000003966
6308,B,B-000003783
6310,A,A-000003967
6310,A,A-000003968
6310,B,B-000003784
6311,A,A-000003969
6311,A,A-000003970
6311,B,B-000003785
6312,A,A-000003971
6312,A,A-000003972
6312,B,B-000003786
6313,A,A-000003973
6313,A,A-000003974
6313,B,B-000003787
6314,A,A-000003975
6314,A,A-000003976
6314,B,B-000003788
6315,A,A-000003977
6315,A,A-000003978
6315,B,B-000003789
6317,A,A-000003979
6317,A,A-000003980
6317,B,B-000003790
6318,A,A-000003981
6318,A,A-000003982
6318,B,B-000003791
6320,A,A-000003983
6320,A,A-000003984
6320,B,B-000003792
6322,A,A-000003985
6322,A,A-000003986
6322,B,B-000003793
6323,A,A-000003987
6323,A,A-000003988
6323,B,B-000003794
6324,A,A-000003989
6324,A,A-000003990
6324,B,B-000003795
6325,A,A-000003991
6325,A,A-000003992
6325,B,B-000003796
6326,A,A-000003993
6326,A,A-000003994
6326,B,B-000003797
6327,A,A-000003995
6327,A,A-000003996
6327,B,B-000003798
6328,A,A-000003997
6328,A,A-000003998
6328,B,B-000003799
6329,A,A-000003999
6329,A,A-000004000
6329,B,B-000003800
6330,A,A-000004001
6330,A,A-000004002
6330,B,B-000003801
6333,A,A-000004003
6333,A,A-000004004
6333,B,B-000003802
6335,A,A-000004005
6335,A,A-000004006
6335,B,B-000003803
6337,A,A-000004007
6337,A,A-000004008
6337,B,B-000003804
6338,A,A-000004009
6338,A,A-000004010
6338,B,B-000003805
6342,A,A-000004011
6342,A,A-000004012
6342,B,B-000003806
6343,A,A-000004013
6343,A,A-000004014
6343,B,B-000003807
6344,A,A-000004015
6344,A,A-000004016
6344,B,B-000003808
6345,A,A-000004017
6345,A,A-000004018
6345,B,B-000003809
6349,A,A-000004019
6349,A,A-000004020
6349,B,B-000003810
6350,A,A-000004021
6350,A,A-000004022
6350,B,B-000003811
6351,A,A-000004023
6351,A,A-000004024
6351,B,B-000003812
6352,A,A-000004025
6352,A,A-000004026
6352,B,B-000003813
6354,A,A-000004027
6354,A,A-000004028
6354,B,B-000003814
6355,A,A-000004029
6355,A,A-000004030
6355,B,B-000003815
6356,A,A-000004031
6356,A,A-000004032
6356,B,B-000003816
6357,A,A-000004033
6357,A,A-000004034
6357,B,B-000003817
6358,A,A-000004035
6358,A,A-000004036
6358,B,B-000003818
6360,A,A-000004037
6360,A,A-000004038
6360,B,B-000003819
6363,A,A-000004039
6363,A,A-000004040
6363,B,B-000003820
6365,A,A-000004041
6365,A,A-000004042
6365,B,B-000003821
6366,A,A-000004043
6366,A,A-000004044
6366,B,B-000003822
6367,A,A-000004045
6367,A,A-000004046
6367,B,B-000003823
6370,A,A-000004047
6370,A,A-000004048
6370,B,B-000003824
6373,A,A-000004049
6373,A,A-000004050
6373,B,B-000003825
6374,A,A-000004051
6374,A,A-000004052
6374,B,B-000003826
6375,A,A-000004053
6375,A,A-000004054
6375,B,B-000003827
6376,A,A-000004055
6376,A,A-000004056
6376,B,B-000003828
6378,A,A-000004057
6378,A,A-000004058
6378,B,B-000003829
6381,A,A-000004059
6381,A,A-000004060
6381,B,B-000003830
6382,A,A-000004061
6382,A,A-000004062
6382,B,B-000003831
6385,A,A-000004063
6385,A,A-000004064
6385,B,B-000003832
6386,A,A-000004065
6386,A,A-000004066
6386,B,B-000003833
6388,A,A-000004067
6388,A,A-000004068
6388,B,B-000003834
6391,A,A-000004069
6391,A,A-000004070
6391,B,B-000003835
6392,A,A-000004071
6392,A,A-000004072
6392,B,B-000003836
6395,A,A-000004073
6395,A,A-000004074
6395,B,B-000003837
6396,A,A-000004075
6396,A,A-000004076
6396,B,B-000003838
6398,A,A-000004077
6398,A,A-000004078
6398,B,B-000003839
6402,A,A-000004079
6402,A,A-000004080
6402,B,B-000003840
6403,A,A-000004081
6403,A,A-000004082
6403,B,B-000003841
6404,A,A-000004083
6404,A,A-000004084
6404,B,B-000003842
6405,A,A-000004085
6405,A,A-000004086
6405,B,B-000003843
6406,A,A-000004087
6406,A,A-000004088
6406,B,B-000003844
6408,A,A-000004089
6408,A,A-000004090
6408,B,B-000003845
6409,A,A-000004091
6409,A,A-000004092
6409,B,B-000003846
6411,A,A-000004093
6411,A,A-000004094
6411,B,B-000003847
6417,A,A-000004095
6417,A,A-000004096
6417,B,B-000003848
6418,A,A-000004097
6418,A,A-000004098
6418,B,B-000003849
6419,A,A-000004099
6419,A,A-000004100
6419,B,B-000003850
6421,A,A-000004101
6421,A,A-000004102
6421,B,B-000003851
6423,A,A-000004103
6423,A,A-000004104
6423,B,B-000003852
6424,A,A-000004105
6424,A,A-000004106
6424,B,B-000003853
6428,A,A-000004107
6428,A,A-000004108
6428,B,B-000003854
6429,A,A-000004109
6429,A,A-000004110
6429,B,B-000003855
6431,A,A-000004111
6431,A,A-000004112
6431,B,B-000003856
6432,A,A-000004113
6432,A,A-000004114
6432,B,B-000003857
6433,A,A-000004115
6433,A,A-000004116
6433,B,B-000003858
6437,A,A-000004117
6437,A,A-000004118
6437,B,B-000003859
6438,A,A-000004119
6438,A,A-000004120
6438,B,B-000003860
6441,A,A-000004121
6441,A,A-000004122
6441,B,B-000003861
6442,A,A-000004123
6442,A,A-000004124
6442,B,B-000003862
6443,A,A-000004125
6443,A,A-000004126
6443,B,B-000003863
6444,A,A-000004127
6444,A,A-000004128
6444,B,B-000003864
6445,A,A-000004129
6445,A,A-000004130
6445,B,B-000003865
6447,A,A-000004131
6447,A,A-000004132
6447,B,B-000003866
6448,A,A-000004133
6448,A,A-000004134
6448,B,B-000003867
6450,A,A-000004135
6450,A,A-000004136
6450,B,B-000003868
6452,A,A-000004137
6452,A,A-000004138
6452,B,B-000003869
6453,A,A-000004139
6453,A,A-000004140
6453,B,B-000003870
6454,A,A-000004141
6454,A,A-000004142
6454,B,B-000003871
6455,A,A-000004143
6455,A,A-000004144
6455,B,B-000003872
6456,A,A-000004145
6456,A,A-000004146
6456,B,B-000003873
6458,A,A-000004147
6458,A,A-000004148
6458,B,B-000003874
6459,A,A-000004149
6459,A,A-000004150
6459,B,B-000003875
6460,A,A-000004151
6460,A,A-000004152
6460,B,B-000003876
6461,A,A-000004153
6461,A,A-000004154
6461,B,B-000003877
6462,A,A-000004155
6462,A,A-000004156
6462,B,B-000003878
6463,A,A-000004157
6463,A,A-000004158
6463,B,B-000003879
6464,A,A-000004159
6464,A,A-000004160
6464,B,B-000003880
6465,A,A-000004161
6465,A,A-000004162
6465,B,B-000003881
6466,A,A-000004163
6466,A,A-000004164
6466,B,B-000003882
6467,A,A-000004165
6467,A,A-000004166
6467,B,B-000003883
6468,A,A-000004167
6468,A,A-000004168
6468,B,B-000003884
6469,A,A-000004169
6469,A,A-000004170
6469,B,B-000003885
6471,A,A-000004171
6471,A,A-000004172
6471,B,B-000003886
6473,A,A-000004173
6473,A,A-000004174
6473,B,B-000003887
6477,A,A-000004175
6477,A,A-000004176
6477,B,B-000003888
6481,A,A-000004177
6481,A,A-000004178
6481,B,B-000003889
6482,A,A-000004179
6482,A,A-000004180
6482,B,B-000003890
6483,A,A-000004181
6483,A,A-000004182
6483,B,B-000003891
6484,A,A-000004183
6484,A,A-000004184
6484,B,B-000003892
6485,A,A-000004185
6485,A,A-000004186
6485,B,B-000003893
6486,A,A-000004187
6486,A,A-000004188
6486,B,B-000003894
6487,A,A-000004189
6487,A,A-000004190
6487,B,B-000003895
6489,A,A-000004191
6489,A,A-000004192
6489,B,B-000003896
6490,A,A-000004193
6490,A,A-000004194
6490,B,B-000003897
6492,A,A-000004195
6492,A,A-000004196
6492,B,B-000003898
6494,A,A-000004197
6494,A,A-000004198
6494,B,B-000003899
6495,A,A-000004199
6495,A,A-000004200
6495,B,B-000003900
6496,A,A-000004201
6496,A,A-000004202
6496,B,B-000003901
6497,A,A-000004203
6497,A,A-000004204
6497,B,B-000003902
6498,A,A-000004205
6498,A,A-000004206
6498,B,B-000003903
6499,A,A-000004207
6499,A,A-000004208
6499,B,B-000003904
6500,A,A-000004209
6500,A,A-000004210
6500,B,B-000003905
6501,A,A-000004211
6501,A,A-000004212
6501,B,B-000003906
6503,A,A-000004213
6503,A,A-000004214
6503,B,B-000003907
6504,A,A-000004215
6504,A,A-000004216
6504,B,B-000003908
6505,A,A-000004217
6505,A,A-000004218
6505,B,B-000003909
6507,A,A-000004219
6507,A,A-000004220
6507,B,B-000003910
6510,A,A-000004221
6510,A,A-000004222
6510,B,B-000003911
6511,A,A-000004223
6511,A,A-000004224
6511,B,B-000003912
6512,A,A-000004225
6512,A,A-000004226
6512,B,B-000003913
6513,A,A-000004227
6513,A,A-000004228
6513,B,B-000003914
6516,A,A-000004229
6516,A,A-000004230
6516,B,B-000003915
6517,A,A-000004231
6517,A,A-000004232
6517,B,B-000003916
6519,A,A-000004233
6519,A,A-000004234
6519,B,B-000003917
6522,A,A-000004235
6522,A,A-000004236
6522,B,B-000003918
6523,A,A-000004237
6523,A,A-000004238
6523,B,B-000003919
6525,A,A-000004239
6525,A,A-000004240
6525,B,B-000003920
6528,A,A-000004241
6528,A,A-000004242
6528,B,B-000003921
6530,A,A-000004243
6530,A,A-000004244
6530,B,B-000003922
6531,A,A-000004245
6531,A,A-000004246
6531,B,B-000003923
6532,A,A-000004247
6532,A,A-000004248
6532,B,B-000003924
6533,A,A-000004249
6533,A,A-000004250
6533,B,B-000003925
6536,A,A-000004251
6536,A,A-000004252
6536,B,B-000003926
6537,A,A-000004253
6537,A,A-000004254
6537,B,B-000003927
6538,A,A-000004255
6538,A,A-000004256
6538,B,B-000003928
6542,A,A-000004257
6542,A,A-000004258
6542,B,B-000003929
6544,A,A-000004259
6544,A,A-000004260
6544,B,B-000003930
6545,A,A-000004261
6545,A,A-000004262
6545,B,B-000003931
6546,A,A-000004263
6546,A,A-000004264
