PersonKey,A_RecordKey,B_RecordKey
6699,A-000004437,B-000004019
6699,A-000004438,B-000004019
6700,A-000004439,B-000004020
6700,A-000004440,B-000004020
6701,A-000004441,B-000004021
6701,A-000004442,B-000004021
6702,A-000004443,B-000004022
6702,A-000004444,B-000004022
6704,A-000004445,B-000004023
6704,A-000004446,B-000004023
6705,A-000004447,B-000004024
6705,A-000004448,B-000004024
6706,A-000004449,B-000004025
6706,A-000004450,B-000004025
6708,A-000004451,B-000004026
6708,A-000004452,B-000004026
6709,A-000004453,B-000004027
6709,A-000004454,B-000004027
6710,A-000004455,B-000004028
6710,A-000004456,B-000004028
6711,A-000004457,B-000004029
6711,A-000004458,B-000004029
6712,A-000004459,B-000004030
6712,A-000004460,B-000004030
6715,A-000004461,B-000004031
6715,A-000004462,B-000004031
6716,A-000004463,B-000004032
6716,A-000004464,B-000004032
6720,A-000004465,B-000004033
6720,A-000004466,B-000004033
6721,A-000004467,B-000004034
6721,A-000004468,B-000004034
6723,A-000004469,B-000004035
6723,A-000004470,B-000004035
6727,A-000004471,B-000004036
6727,A-000004472,B-000004036
6729,A-000004473,B-000004037
6729,A-000004474,B-000004037
6730,A-000004475,B-000004038
6730,A-000004476,B-000004038
6731,A-000004477,B-000004039
6731,A-000004478,B-000004039
6732,A-000004479,B-000004040
6732,A-000004480,B-000004040
6737,A-000004481,B-000004041
6737,A-000004482,B-000004041
6738,A-000004483,B-000004042
6738,A-000004484,B-000004042
6741,A-000004485,B-000004043
6741,A-000004486,B-000004043
6742,A-000004487,B-000004044
6742,A-000004488,B-000004044
6743,A-000004489,B-000004045
6743,A-000004490,B-000004045
6745,A-000004491,B-000004046
6745,A-000004492,B-000004046
6747,A-000004493,B-000004047
6747,A-000004494,B-000004047
6749,A-000004495,B-000004048
6749,A-000004496,B-000004048
6750,A-000004497,B-000004049
6750,A-000004498,B-000004049
6753,A-000004499,B-000004050
6753,A-000004500,B-000004050
6760,A-000004501,B-000004051
6760,A-000004502,B-000004051
6763,A-000004503,B-000004052
6763,A-000004504,B-000004052
6765,A-000004505,B-000004053
6765,A-000004506,B-000004053
6766,A-000004507,B-000004054
6766,A-000004508,B-000004054
6767,A-000004509,B-000004055
6767,A-000004510,B-000004055
6769,A-000004511,B-000004056
6769,A-000004512,B-000004056
6770,A-000004513,B-000004057
6770,A-000004514,B-000004057
6771,A-000004515,B-000004058
6771,A-000004516,B-000004058
6773,A-000004517,B-000004059
6773,A-000004518,B-000004059
6775,A-000004519,B-000004060
6775,A-000004520,B-000004060
6777,A-000004521,B-000004061
6777,A-000004522,B-000004061
6778,A-000004523,B-000004062
6778,A-000004524,B-000004062
6779,A-000004525,B-000004063
6779,A-000004526,B-000004063
6780,A-000004527,B-000004064
6780,A-000004528,B-000004064
6782,A-000004529,B-000004065
6782,A-000004530,B-000004065
6784,A-000004531,B-000004066
6784,A-000004532,B-000004066
6785,A-000004533,B-000004067
6785,A-000004534,B-000004067
6786,A-000004535,B-000004068
6786,A-000004536,B-000004068
6787,A-000004537,B-000004069
6787,A-000004538,B-000004069
6788,A-000004539,B-000004070
6788,A-000004540,B-000004070
6789,A-000004541,B-000004071
6789,A-000004542,B-000004071
6791,A-000004543,B-000004072
6791,A-000004544,B-000004072
6792,A-000004545,B-000004073
6792,A-000004546,B-000004073
6793,A-000004547,B-000004074
6793,A-000004548,B-000004074
6794,A-000004549,B-000004075
6794,A-000004550,B-000004075
6795,A-000004551,B-000004076
6795,A-000004552,B-000004076
6797,A-000004553,B-000004077
6797,A-000004554,B-000004077
6798,A-000004555,B-000004078
6798,A-000004556,B-000004078
6800,A-000004557,B-000004079
6800,A-000004558,B-000004079
6802,A-000004559,B-000004080
6802,A-000004560,B-000004080
6803,A-000004561,B-000004081
6803,A-000004562,B-000004081
6804,A-000004563,B-000004082
6804,A-000004564,B-000004082
6806,A-000004565,B-000004083
6806,A-000004566,B-000004083
6808,A-000004567,B-000004084
6808,A-000004568,B-000004084
6809,A-000004569,B-000004085
6809,A-000004570,B-000004085
6812,A-000004571,B-000004086
6812,A-000004572,B-000004086
6815,A-000004573,B-000004087
6815,A-000004574,B-000004087
6816,A-000004575,B-000004088
6816,A-000004576,B-000004088
6817,A-000004577,B-000004089
6817,A-000004578,B-000004089
6818,A-000004579,B-000004090
6818,A-000004580,B-000004090
6819,A-000004581,B-000004091
6819,A-000004582,B-000004091
6820,A-000004583,B-000004092
6820,A-000004584,B-000004092
6823,A-000004585,B-000004093
6823,A-000004586,B-000004093
6824,A-000004587,B-000004094
6824,A-000004588,B-000004094
6827,A-000004589,B-000004095
6827,A-000004590,B-000004095
6828,A-000004591,B-000004096
6828,A-000004592,B-000004096
6832,A-000004593,B-000004097
6832,A-000004594,B-000004097
6833,A-000004595,B-000004098
6833,A-000004596,B-000004098
6834,A-000004597,B-000004099
6834,A-000004598,B-000004099
6835,A-000004599,B-000004100
6835,A-000004600,B-000004100
6836,A-000004601,B-000004101
6836,A-000004602,B-000004101
6837,A-000004603,B-000004102
6837,A-000004604,B-000004102
6838,A-000004605,B-000004103
6838,A-000004606,B-000004103
6839,A-000004607,B-000004104
6839,A-000004608,B-000004104
6840,A-000004609,B-000004105
6840,A-000004610,B-000004105
6841,A-000004611,B-000004106
6841,A-000004612,B-000004106
6844,A-000004613,B-000004107
6844,A-000004614,B-000004107
6846,A-000004615,B-000004108
6846,A-000004616,B-000004108
6848,A-000004617,B-000004109
6848,A-000004618,B-000004109
6849,A-000004619,B-000004110
6849,A-000004620,B-000004110
6850,A-000004621,B-000004111
6850,A-000004622,B-000004111
6852,A-000004623,B-000004112
6852,A-000004624,B-000004112
6853,A-000004625,B-000004113
6853,A-000004626,B-000004113
6854,A-000004627,B-000004114
6854,A-000004628,B-000004114
6856,A-000004629,B-000004115
6856,A-000004630,B-000004115
6858,A-000004631,B-000004116
6858,A-000004632,B-000004116
6859,A-000004633,B-000004117
6859,A-000004634,B-000004117
6862,A-000004635,B-000004118
6862,A-000004636,B-000004118
6864,A-000004637,B-000004119
6864,A-000004638,B-000004119
6866,A-000004639,B-000004120
6866,A-000004640,B-000004120
6867,A-000004641,B-000004121
6867,A-000004642,B-000004121
6869,A-000004643,B-000004122
6869,A-000004644,B-000004122
6870,A-000004645,B-000004123
6870,A-000004646,B-000004123
6871,A-000004647,B-000004124
6871,A-000004648,B-000004124
6875,A-000004649,B-000004125
6875,A-000004650,B-000004125
6878,A-000004651,B-000004126
6878,A-000004652,B-000004126
6879,A-000004653,B-000004127
6879,A-000004654,B-000004127
6880,A-000004655,B-000004128
6880,A-000004656,B-000004128
6881,A-000004657,B-000004129
6881,A-000004658,B-000004129
6882,A-000004659,B-000004130
6882,A-000004660,B-000004130
6884,A-000004661,B-000004131
6884,A-000004662,B-000004131
6885,A-000004663,B-000004132
6885,A-000004664,B-000004132
6886,A-000004665,B-000004133
6886,A-000004666,B-000004133
6887,A-000004667,B-000004134
6887,A-000004668,B-000004134
6888,A-000004669,B-000004135
6888,A-000004670,B-000004135
6889,A-000004671,B-000004136
6889,A-000004672,B-000004136
6890,A-000004673,B-000004137
6890,A-000004674,B-000004137
6891,A-000004675,B-000004138
6891,A-000004676,B-000004138
6892,A-000004677,B-000004139
6892,A-000004678,B-000004139
6898,A-000004679,B-000004140
6898,A-000004680,B-000004140
6899,A-000004681,B-000004141
6899,A-000004682,B-000004141
6900,A-000004683,B-000004142
6900,A-000004684,B-000004142
6901,A-000004685,B-000004143
6901,A-000004686,B-000004143
6902,A-000004687,B-000004144
6902,A-000004688,B-000004144
6903,A-000004689,B-000004145
6903,A-000004690,B-000004145
6904,A-000004691,B-000004146
6904,A-000004692,B-000004146
6906,A-000004693,B-000004147
6906,A-000004694,B-000004147
6907,A-000004695,B-000004148
6907,A-000004696,B-000004148
6908,A-000004697,B-000004149
6908,A-000004698,B-000004149
6910,A-000004699,B-000004150
6910,A-000004700,B-000004150
6911,A-000004701,B-000004151
6911,A-000004702,B-000004151
6913,A-000004703,B-000004152
6913,A-000004704,B-000004152
6914,A-000004705,B-000004153
6914,A-000004706,B-000004153
6915,A-000004707,B-000004154
6915,A-000004708,B-000004154
6917,A-000004709,B-000004155
6917,A-000004710,B-000004155
6919,A-000004711,B-000004156
6919,A-000004712,B-000004156
6920,A-000004713,B-000004157
6920,A-000004714,B-000004157
6921,A-000004715,B-000004158
6921,A-000004716,B-000004158
6923,A-000004717,B-000004159
6923,A-000004718,B-000004159
6924,A-000004719,B-000004160
6924,A-000004720,B-000004160
6927,A-000004721,B-000004161
6927,A-000004722,B-000004161
6929,A-000004723,B-000004162
6929,A-000004724,B-000004162
6931,A-000004725,B-000004163
6931,A-000004726,B-000004163
6932,A-000004727,B-000004164
6932,A-000004728,B-000004164
6933,A-000004729,B-000004165
6933,A-000004730,B-000004165
6934,A-000004731,B-000004166
6934,A-000004732,B-000004166
6935,A-000004733,B-000004167
6935,A-000004734,B-000004167
6937,A-000004735,B-000004168
6937,A-000004736,B-000004168
6939,A-000004737,B-000004169
6939,A-000004738,B-000004169
6941,A-000004739,B-000004170
6941,A-000004740,B-000004170
6944,A-000004741,B-000004171
6944,A-000004742,B-000004171
6946,A-000004743,B-000004172
6946,A-000004744,B-000004172
6948,A-000004745,B-000004173
6948,A-000004746,B-000004173
6949,A-000004747,B-000004174
6949,A-000004748,B-000004174
6953,A-000004749,B-000004175
6953,A-000004750,B-000004175
6954,A-000004751,B-000004176
6954,A-000004752,B-000004176
6955,A-000004753,B-000004177
6955,A-000004754,B-000004177
6958,A-000004755,B-000004178
6958,A-000004756,B-000004178
6959,A-000004757,B-000004179
6959,A-000004758,B-000004179
6961,A-000004759,B-000004180
6961,A-000004760,B-000004180
6962,A-000004761,B-000004181
6962,A-000004762,B-000004181
6964,A-000004763,B-000004182
6964,A-000004764,B-000004182
6965,A-000004765,B-000004183
6965,A-000004766,B-000004183
6967,A-000004767,B-000004184
6967,A-000004768,B-000004184
6968,A-000004769,B-000004185
6968,A-000004770,B-000004185
6970,A-000004771,B-000004186
6970,A-000004772,B-000004186
6971,A-000004773,B-000004187
6971,A-000004774,B-000004187
6972,A-000004775,B-000004188
6972,A-000004776,B-000004188
6973,A-000004777,B-000004189
6973,A-000004778,B-000004189
6975,A-000004779,B-000004190
6975,A-000004780,B-000004190
6976,A-000004781,B-000004191
6976,A-000004782,B-000004191
6981,A-000004783,B-000004192
6981,A-000004784,B-000004192
6982,A-000004785,B-000004193
6982,A-000004786,B-000004193
6983,A-000004787,B-000004194
6983,A-000004788,B-000004194
6984,A-000004789,B-000004195
6984,A-000004790,B-000004195
6985,A-000004791,B-000004196
6985,A-000004792,B-000004196
6986,A-000004793,B-000004197
6986,A-000004794,B-000004197
6988,A-000004795,B-000004198
6988,A-000004796,B-000004198
6990,A-000004797,B-000004199
6990,A-000004798,B-000004199
6991,A-000004799,B-000004200
6991,A-000004800,B-000004200
6992,A-000004801,B-000004201
6992,A-000004802,B-000004201
6993,A-000004803,B-000004202
6993,A-000004804,B-000004202
6994,A-000004805,B-000004203
6994,A-000004806,B-000004203
6999,A-000004807,B-000004204
6999,A-000004808,B-000004204
7001,A-000004809,B-000004205
7001,A-000004810,B-000004205
7005,A-000004811,B-000004206
7005,A-000004812,B-000004206
7006,A-000004813,B-000004207
7006,A-000004814,B-000004207
7007,A-000004815,B-000004208
7007,A-000004816,B-000004208
7009,A-000004817,B-000004209
7009,A-000004818,B-000004209
7010,A-000004819,B-000004210
7010,A-000004820,B-000004210
7011,A-000004821,B-000004211
7011,A-000004822,B-000004211
7012,A-000004823,B-000004212
7012,A-000004824,B-000004212
7018,A-000004825,B-000004213
7018,A-000004826,B-000004213
7019,A-000004827,B-000004214
7019,A-000004828,B-000004214
7020,A-000004829,B-000004215
7020,A-000004830,B-000004215
7021,A-000004831,B-000004216
7021,A-000004832,B-000004216
7024,A-000004833,B-000004217
7024,A-000004834,B-000004217
7025,A-000004835,B-000004218
7025,A-000004836,B-000004218
7027,A-000004837,B-000004219
7027,A-000004838,B-000004219
7031,A-000004839,B-000004220
7031,A-000004840,B-000004220
7032,A-000004841,B-000004221
7032,A-000004842,B-000004221
7035,A-000004843,B-000004222
7035,A-000004844,B-000004222
7036,A-000004845,B-000004223
7036,A-000004846,B-000004223
7037,A-000004847,B-000004224
7037,A-000004848,B-000004224
7040,A-000004849,B-000004225
7040,A-000004850,B-000004225
7041,A-000004851,B-000004226
7041,A-000004852,B-000004226
7042,A-000004853,B-000004227
7042,A-000004854,B-000004227
7045,A-000004855,B-000004228
7045,A-000004856,B-000004228
7046,A-000004857,B-000004229
7046,A-000004858,B-000004229
7048,A-000004859,B-000004230
7048,A-000004860,B-000004230
7049,A-000004861,B-000004231
7049,A-000004862,B-000004231
7050,A-000004863,B-000004232
7050,A-000004864,B-000004232
7051,A-000004865,B-000004233
7051,A-000004866,B-000004233
7052,A-000004867,B-000004234
7052,A-000004868,B-000004234
7055,A-000004869,B-000004235
7055,A-000004870,B-000004235
7056,A-000004871,B-000004236
7056,A-000004872,B-000004236
7058,A-000004873,B-000004237
7058,A-000004874,B-000004237
7059,A-000004875,B-000004238
7059,A-000004876,B-000004238
7060,A-000004877,B-000004239
7060,A-000004878,B-000004239
7061,A-000004879,B-000004240
7061,A-000004880,B-000004240
7062,A-000004881,B-000004241
7062,A-000004882,B-000004241
7064,A-000004883,B-000004242
7064,A-000004884,B-000004242
7065,A-000004885,B-000004243
7065,A-000004886,B-000004243
7067,A-000004887,B-000004244
7067,A-000004888,B-000004244
7068,A-000004889,B-000004245
7068,A-000004890,B-000004245
7069,A-000004891,B-000004246
7069,A-000004892,B-000004246
7072,A-000004893,B-000004247
7072,A-000004894,B-000004247
7073,A-000004895,B-000004248
7073,A-000004896,B-000004248
7074,A-000004897,B-000004249
7074,A-000004898,B-000004249
7075,A-000004899,B-000004250
7075,A-000004900,B-000004250
7076,A-000004901,B-000004251
7076,A-000004902,B-000004251
7077,A-000004903,B-000004252
7077,A-000004904,B-000004252
7083,A-000004905,B-000004253
7083,A-000004906,B-000004253
7084,A-000004907,B-000004254
7084,A-000004908,B-000004254
7085,A-000004909,B-000004255
7085,A-000004910,B-000004255
7086,A-000004911,B-000004256
7086,A-000004912,B-000004256
7087,A-000004913,B-000004257
7087,A-000004914,B-000004257
7090,A-000004915,B-000004258
7090,A-000004916,B-000004258
7093,A-000004917,B-000004259
7093,A-000004918,B-000004259
7094,A-000004919,B-000004260
7094,A-000004920,B-000004260
7095,A-000004921,B-000004261
7095,A-000004922,B-000004261
7096,A-000004923,B-000004262
7096,A-000004924,B-000004262
7098,A-000004925,B-000004263
7098,A-000004926,B-000004263
7100,A-000004927,B-000004264
7100,A-000004928,B-000004264
7103,A-000004929,B-000004265
7103,A-000004930,B-000004265
7104,A-000004931,B-000004266
7104,A-000004932,B-000004266
7105,A-000004933,B-000004267
7105,A-000004934,B-000004267
7106,A-000004935,B-000004268
7106,A-000004936,B-000004268
7108,A-000004937,B-000004269
7108,A-000004938,B-000004269
7109,A-000004939,B-000004270
7109,A-000004940,B-000004270
7111,A-000004941,B-000004271
7111,A-000004942,B-000004271
7112,A-000004943,B-000004272
7112,A-000004944,B-000004272
7113,A-000004945,B-000004273
7113,A-000004946,B-000004273
7114,A-000004947,B-000004274
7114,A-000004948,B-000004274
7115,A-000004949,B-000004275
7115,A-000004950,B-000004275
7116,A-000004951,B-000004276
7116,A-000004952,B-000004276
7118,A-000004953,B-000004277
7118,A-000004954,B-000004277
7120,A-000004955,B-000004278
7120,A-000004956,B-000004278
7121,A-000004957,B-000004279
7121,A-000004958,B-000004279
7122,A-000004959,B-000004280
7122,A-000004960,B-000004280
7123,A-000004961,B-000004281
7123,A-000004962,B-000004281
7124,A-000004963,B-000004282
7124,A-000004964,B-000004282
7127,A-000004965,B-000004283
7127,A-000004966,B-000004283
7128,A-000004967,B-000004284
7128,A-000004968,B-000004284
7129,A-000004969,B-000004285
7129,A-000004970,B-000004285
7130,A-000004971,B-000004286
7130,A-000004972,B-000004286
7131,A-000004973,B-000004287
7131,A-000004974,B-000004287
7133,A-000004975,B-000004288
7133,A-000004976,B-000004288
7134,A-000004977,B-000004289
7134,A-000004978,B-000004289
7135,A-000004979,B-000004290
7135,A-000004980,B-000004290
7137,A-000004981,B-000004291
7137,A-000004982,B-000004291
7138,A-000004983,B-000004292
7138,A-000004984,B-000004292
7139,A-000004985,B-000004293
7139,A-000004986,B-000004293
7140,A-000004987,B-000004294
7140,A-000004988,B-000004294
7143,A-000004989,B-000004295
7143,A-000004990,B-000004295
7144,A-000004991,B-000004296
7144,A-000004992,B-000004296
7145,A-000004993,B-000004297
7145,A-000004994,B-000004297
7146,A-000004995,B-000004298
7146,A-000004996,B-000004298
7147,A-000004997,B-000004299
7147,A-000004998,B-000004299
7148,A-000004999,B-000004300
7148,A-000005000,B-000004300
7149,A-000005001,B-000004301
7149,A-000005002,B-000004301
7153,A-000005003,B-000004302
7153,A-000005004,B-000004302
7154,A-000005005,B-000004303
7154,A-000005006,B-000004303
7156,A-000005007,B-000004304
7156,A-000005008,B-000004304
7158,A-000005009,B-000004305
7158,A-000005010,B-000004305
7160,A-000005011,B-000004306
7160,A-000005012,B-000004306
7163,A-000005013,B-000004307
7163,A-000005014,B-000004307
7165,A-000005015,B-000004308
7165,A-000005016,B-000004308
7169,A-000005017,B-000004309
7169,A-000005018,B-000004309
7170,A-000005019,B-000004310
7170,A-000005020,B-000004310
7171,A-000005021,B-000004311
7171,A-000005022,B-000004311
7172,A-000005023,B-000004312
7172,A-000005024,B-000004312
7174,A-000005025,B-000004313
7174,A-000005026,B-000004313
7177,A-000005027,B-000004314
7177,A-000005028,B-000004314
7180,A-000005029,B-000004315
7180,A-000005030,B-000004315
7181,A-000005031,B-000004316
7181,A-000005032,B-000004316
7182,A-000005033,B-000004317
7182,A-000005034,B-000004317
7183,A-000005035,B-000004318
7183,A-000005036,B-000004318
7185,A-000005037,B-000004319
7185,A-000005038,B-000004319
7186,A-000005039,B-000004320
7186,A-000005040,B-000004320
7187,A-000005041,B-000004321
7187,A-000005042,B-000004321
7188,A-000005043,B-000004322
7188,A-000005044,B-000004322
7191,A-000005045,B-000004323
7191,A-000005046,B-000004323
7193,A-000005047,B-000004324
7193,A-000005048,B-000004324
7195,A-000005049,B-000004325
7195,A-000005050,B-000004325
7196,A-000005051,B-000004326
7196,A-000005052,B-000004326
7198,A-000005053,B-000004327
7198,A-000005054,B-000004327
7201,A-000005055,B-000004328
7201,A-000005056,B-000004328
7202,A-000005057,B-000004329
7202,A-000005058,B-000004329
7204,A-000005059,B-000004330
7204,A-000005060,B-000004330
7206,A-000005061,B-000004331
7206,A-000005062,B-000004331
7207,A-000005063,B-000004332
7207,A-000005064,B-000004332
7208,A-000005065,B-000004333
7208,A-000005066,B-000004333
7209,A-000005067,B-000004334
7209,A-000005068,B-000004334
7211,A-000005069,B-000004335
7211,A-000005070,B-000004335
7212,A-000005071,B-000004336
7212,A-000005072,B-000004336
7213,A-000005073,B-000004337
7213,A-000005074,B-000004337
7215,A-000005075,B-000004338
7215,A-000005076,B-000004338
7217,A-000005077,B-000004339
7217,A-000005078,B-000004339
7218,A-000005079,B-000004340
7218,A-000005080,B-000004340
7220,A-000005081,B-000004341
7220,A-000005082,B-000004341
7221,A-000005083,B-000004342
7221,A-000005084,B-000004342
7226,A-000005085,B-000004343
7226,A-000005086,B-000004343
7227,A-000005087,B-000004344
7227,A-000005088,B-000004344
7228,A-000005089,B-000004345
7228,A-000005090,B-000004345
7229,A-000005091,B-000004346
7229,A-000005092,B-000004346
7231,A-000005093,B-000004347
7231,A-000005094,B-000004347
7232,A-000005095,B-000004348
7232,A-000005096,B-000004348
7233,A-000005097,B-000004349
7233,A-000005098,B-000004349
7234,A-000005099,B-000004350
7234,A-000005100,B-000004350
7235,A-000005101,B-000004351
7235,A-000005102,B-000004351
7236,A-000005103,B-000004352
7236,A-000005104,B-000004352
7237,A-000005105,B-000004353
7237,A-000005106,B-000004353
7238,A-000005107,B-000004354
7238,A-000005108,B-000004354
7240,A-000005109,B-000004355
7240,A-000005110,B-000004355
7242,A-000005111,B-000004356
7242,A-000005112,B-000004356
7243,A-000005113,B-000004357
7243,A-000005114,B-000004357
7247,A-000005115,B-000004358
7247,A-000005116,B-000004358
7248,A-000005117,B-000004359
7248,A-000005118,B-000004359
7250,A-000005119,B-000004360
7250,A-000005120,B-000004360
7251,A-000005121,B-000004361
7251,A-000005122,B-000004361
7252,A-000005123,B-000004362
7252,A-000005124,B-000004362
7253,A-000005125,B-000004363
7253,A-000005126,B-000004363
7254,A-000005127,B-000004364
7254,A-000005128,B-000004364
7256,A-000005129,B-000004365
7256,A-000005130,B-000004365
7257,A-000005131,B-000004366
7257,A-000005132,B-000004366
7259,A-000005133,B-000004367
7259,A-000005134,B-000004367
7260,A-000005135,B-000004368
7260,A-000005136,B-000004368
7263,A-000005137,B-000004369
7263,A-000005138,B-000004369
7265,A-000005139,B-000004370
7265,A-000005140,B-000004370
7266,A-000005141,B-000004371
7266,A-000005142,B-000004371
7268,A-000005143,B-000004372
7268,A-000005144,B-000004372
7269,A-000005145,B-000004373
7269,A-000005146,B-000004373
7277,A-000005147,B-000004374
7277,A-000005148,B-000004374
7281,A-000005149,B-000004375
7281,A-000005150,B-000004375
7283,A-000005151,B-000004376
7283,A-000005152,B-000004376
7285,A-000005153,B-000004377
7285,A-000005154,B-000004377
7286,A-000005155,B-000004378
7286,A-000005156,B-000004378
7287,A-000005157,B-000004379
7287,A-000005158,B-000004379
7289,A-000005159,B-000004380
7289,A-000005160,B-000004380
7292,A-000005161,B-000004381
7292,A-000005162,B-000004381
7295,A-000005163,B-000004382
7295,A-000005164,B-000004382
7296,A-000005165,B-000004383
7296,A-000005166,B-000004383
7297,A-000005167,B-000004384
7297,A-000005168,B-000004384
7298,A-000005169,B-000004385
7298,A-000005170,B-000004385
7302,A-000005171,B-000004386
7302,A-000005172,B-000004386
7303,A-000005173,B-000004387
7303,A-000005174,B-000004387
7304,A-000005175,B-000004388
7304,A-000005176,B-000004388
7305,A-000005177,B-000004389
7305,A-000005178,B-000004389
7307,A-000005179,B-000004390
7307,A-000005180,B-000004390
7310,A-000005181,B-000004391
7310,A-000005182,B-000004391
7313,A-000005183,B-000004392
7313,A-000005184,B-000004392
7314,A-000005185,B-000004393
7314,A-000005186,B-000004393
7315,A-000005187,B-000004394
7315,A-000005188,B-000004394
7316,A-000005189,B-000004395
7316,A-000005190,B-000004395
7317,A-000005191,B-000004396
7317,A-000005192,B-000004396
7318,A-000005193,B-000004397
7318,A-000005194,B-000004397
7321,A-000005195,B-000004398
7321,A-000005196,B-000004398
7322,A-000005197,B-000004399
7322,A-000005198,B-000004399
7323,A-000005199,B-000004400
7323,A-000005200,B-000004400
7324,A-000005201,B-000004401
7324,A-000005202,B-000004401
7325,A-000005203,B-000004402
7325,A-000005204,B-000004402
7326,A-000005205,B-000004403
7326,A-000005206,B-000004403
7328,A-000005207,B-000004404
7328,A-000005208,B-000004404
7330,A-000005209,B-000004405
7330,A-000005210,B-000004405
7332,A-000005211,B-000004406
7332,A-000005212,B-000004406
7333,A-000005213,B-000004407
7333,A-000005214,B-000004407
7335,A-000005215,B-000004408
7335,A-000005216,B-000004408
7336,A-000005217,B-000004409
7336,A-000005218,B-000004409
7337,A-000005219,B-000004410
7337,A-000005220,B-000004410
7339,A-000005221,B-000004411
7339,A-000005222,B-000004411
7343,A-000005223,B-000004412
7343,A-000005224,B-000004412
7345,A-000005225,B-000004413
7345,A-000005226,B-000004413
7346,A-000005227,B-000004414
7346,A-000005228,B-000004414
7347,A-000005229,B-000004415
7347,A-000005230,B-000004415
7348,A-000005231,B-000004416
7348,A-000005232,B-000004416
7349,A-000005233,B-000004417
7349,A-000005234,B-000004417
7350,A-000005235,B-000004418
7350,A-000005236,B-000004418
7351,A-000005237,B-000004419
7351,A-000005238,B-000004419
7352,A-000005239,B-000004420
7352,A-000005240,B-000004420
7354,A-000005241,B-000004421
7354,A-000005242,B-000004421
7355,A-000005243,B-000004422
7355,A-000005244,B-000004422
7356,A-000005245,B-000004423
7356,A-000005246,B-000004423
7358,A-000005247,B-000004424
7358,A-000005248,B-000004424
7359,A-000005249,B-000004425
7359,A-000005250,B-000004425
7360,A-000005251,B-000004426
7360,A-000005252,B-000004426
7361,A-000005253,B-000004427
7361,A-000005254,B-000004427
7362,A-000005255,B-000004428
7362,A-000005256,B-000004428
7363,A-000005257,B-000004429
7363,A-000005258,B-000004429
7365,A-000005259,B-000004430
7365,A-000005260,B-000004430
7366,A-000005261,B-000004431
7366,A-000005262,B-000004431
7367,A-000005263,B-000004432
7367,A-000005264,B-000004432
7369,A-000005265,B-000004433
7369,A-000005266,B-000004433
7371,A-000005267,B-000004434
7371,A-000005268,B-000004434
7372,A-000005269,B-000004435
7372,A-000005270,B-000004435
7373,A-000005271,B-000004436
7373,A-000005272,B-000004436
7374,A-000005273,B-000004437
7374,A-000005274,B-000004437
7376,A-000005275,B-000004438
7376,A-000005276,B-000004438
7380,A-000005277,B-000004439
7380,A-000005278,B-000004439
7381,A-000005279,B-000004440
7381,A-000005280,B-000004440
7382,A-000005281,B-000004441
7382,A-000005282,B-000004441
7383,A-000005283,B-000004442
7383,A-000005284,B-000004442
7384,A-000005285,B-000004443
7384,A-000005286,B-000004443
7386,A-000005287,B-000004444
7386,A-000005288,B-000004444
7387,A-000005289,B-000004445
7387,A-000005290,B-000004445
7391,A-000005291,B-000004446
7391,A-000005292,B-000004446
7393,A-000005293,B-000004447
7393,A-000005294,B-000004447
7394,A-000005295,B-000004448
7394,A-000005296,B-000004448
7395,A-000005297,B-000004449
7395,A-000005298,B-000004449
7397,A-000005299,B-000004450
7397,A-000005300,B-000004450
7401,A-000005301,B-000004451
7401,A-000005302,B-000004451
7402,A-000005303,B-000004452
7402,A-000005304,B-000004452
7403,A-000005305,B-000004453
7403,A-000005306,B-000004453
7404,A-000005307,B-000004454
7404,A-000005308,B-000004454
7405,A-000005309,B-000004455
7405,A-000005310,B-000004455
7406,A-000005311,B-000004456
7406,A-000005312,B-000004456
7407,A-000005313,B-000004457
7407,A-000005314,B-000004457
7408,A-000005315,B-000004458
7408,A-000005316,B-000004458
7412,A-000005317,B-000004459
7412,A-000005318,B-000004459
7417,A-000005319,B-000004460
7417,A-000005320,B-000004460
7418,A-000005321,B-000004461
7418,A-000005322,B-000004461
7419,A-000005323,B-000004462
7419,A-000005324,B-000004462
7420,A-000005325,B-000004463
7420,A-000005326,B-000004463
7421,A-000005327,B-000004464
7421,A-000005328,B-000004464
7422,A-000005329,B-000004465
7422,A-000005330,B-000004465
7426,A-000005331,B-000004466
7426,A-000005332,B-000004466
7427,A-000005333,B-000004467
7427,A-000005334,B-000004467
7428,A-000005335,B-000004468
7428,A-000005336,B-000004468
7429,A-000005337,B-000004469
7429,A-000005338,B-000004469
7430,A-000005339,B-000004470
7430,A-000005340,B-000004470
7433,A-000005341,B-000004471
7433,A-000005342,B-000004471
7434,A-000005343,B-000004472
7434,A-000005344,B-000004472
7436,A-000005345,B-000004473
7436,A-000005346,B-000004473
7437,A-000005347,B-000004474
7437,A-000005348,B-000004474
7438,A-000005349,B-000004475
7438,A-000005350,B-000004475
7439,A-000005351,B-000004476
7439,A-000005352,B-000004476
7441,A-000005353,B-000004477
7441,A-000005354,B-000004477
7442,A-000005355,B-000004478
7442,A-000005356,B-000004478
7444,A-000005357,B-000004479
7444,A-000005358,B-000004479
7446,A-000005359,B-000004480
7446,A-000005360,B-000004480
7447,A-000005361,B-000004481
7447,A-000005362,B-000004481
7451,A-000005363,B-000004482
7451,A-000005364,B-000004482
7452,A-000005365,B-000004483
7452,A-000005366,B-000004483
7454,A-000005367,B-000004484
