PersonKey,A_RecordKey,B_RecordKey
4825,A-000002653,B-000005032
4825,A-000002653,B-000005033
4826,A-000002654,B-000005034
4826,A-000002654,B-000005035
4827,A-000002655,B-000005036
4827,A-000002655,B-000005037
4828,A-000002656,B-000005038
4828,A-000002656,B-000005039
4831,A-000002657,B-000005040
4831,A-000002657,B-000005041
4833,A-000002658,B-000005042
4833,A-000002658,B-000005043
4835,A-000002659,B-000005044
4835,A-000002659,B-000005045
4836,A-000002660,B-000005046
4836,A-000002660,B-000005047
4838,A-000002661,B-000005048
4838,A-000002661,B-000005049
4839,A-000002662,B-000005050
4839,A-000002662,B-000005051
4840,A-000002663,B-000005052
4840,A-000002663,B-000005053
4841,A-000002664,B-000005054
4841,A-000002664,B-000005055
4843,A-000002665,B-000005056
4843,A-000002665,B-000005057
4846,A-000002666,B-000005058
4846,A-000002666,B-000005059
4848,A-000002667,B-000005060
4848,A-000002667,B-000005061
4849,A-000002668,B-000005062
4849,A-000002668,B-000005063
4850,A-000002669,B-000005064
4850,A-000002669,B-000005065
4852,A-000002670,B-000005066
4852,A-000002670,B-000005067
4853,,B-000005068
4854,A-000002671,B-000005069
4854,A-000002671,B-000005070
4856,A-000002672,B-000005071
4856,A-000002672,B-000005072
4859,A-000002673,B-000005073
4859,A-000002673,B-000005074
4862,A-000002674,B-000005075
4862,A-000002674,B-000005076
4866,A-000002675,B-000005077
4866,A-000002675,B-000005078
4867,A-000002676,B-000005079
4867,A-000002676,B-000005080
4868,,B-000005081
4869,A-000002677,B-000005082
4869,A-000002677,B-000005083
4871,A-000002678,B-000005084
4871,A-000002678,B-000005085
4872,A-000002679,B-000005086
4872,A-000002679,B-000005087
4873,A-000002680,B-000005088
4873,A-000002680,B-000005089
4874,A-000002681,B-000005090
4874,A-000002681,B-000005091
4875,A-000002682,B-000005092
4875,A-000002682,B-000005093
4876,A-000002683,B-000005094
4876,A-000002683,B-000005095
4877,A-000002684,B-000005096
4877,A-000002684,B-000005097
4879,A-000002685,B-000005098
4879,A-000002685,B-000005099
4880,A-000002686,B-000005100
4880,A-000002686,B-000005101
4883,A-000002687,B-000005102
4883,A-000002687,B-000005103
4884,A-000002688,B-000005104
4884,A-000002688,B-000005105
4887,A-000002689,B-000005106
4887,A-000002689,B-000005107
4890,A-000002690,B-000005108
4890,A-000002690,B-000005109
4893,A-000002691,B-000005110
4893,A-000002691,B-000005111
4894,A-000002692,B-000005112
4894,A-000002692,B-000005113
4895,A-000002693,B-000005114
4895,A-000002693,B-000005115
4896,A-000002694,B-000005116
4896,A-000002694,B-000005117
4897,A-000002695,B-000005118
4897,A-000002695,B-000005119
4898,A-000002696,B-000005120
4898,A-000002696,B-000005121
4899,A-000002697,B-000005122
4899,A-000002697,B-000005123
4904,A-000002698,B-000005124
4904,A-000002698,B-000005125
4905,A-000002699,B-000005126
4905,A-000002699,B-000005127
4906,A-000002700,B-000005128
4906,A-000002700,B-000005129
4907,A-000002701,B-000005130
4907,A-000002701,B-000005131
4908,A-000002702,B-000005132
4908,A-000002702,B-000005133
4910,A-000002703,B-000005134
4910,A-000002703,B-000005135
4912,A-000002704,B-000005136
4912,A-000002704,B-000005137
4914,A-000002705,B-000005138
4914,A-000002705,B-000005139
4915,A-000002706,B-000005140
4915,A-000002706,B-000005141
4917,A-000002707,B-000005142
4917,A-000002707,B-000005143
4920,A-000002708,B-000005144
4920,A-000002708,B-000005145
4922,A-000002709,B-000005146
4922,A-000002709,B-000005147
4925,A-000002710,B-000005148
4925,A-000002710,B-000005149
4926,A-000002711,B-000005150
4926,A-000002711,B-000005151
4927,A-000002712,B-000005152
4927,A-000002712,B-000005153
4929,A-000002713,B-000005154
4929,A-000002713,B-000005155
4933,,B-000005156
4935,A-000002714,B-000005157
4935,A-000002714,B-000005158
4936,A-000002715,B-000005159
4936,A-000002715,B-000005160
4937,A-000002716,B-000005161
4937,A-000002716,B-000005162
4939,A-000002717,B-000005163
4939,A-000002717,B-000005164
4940,A-000002718,B-000005165
4940,A-000002718,B-000005166
4942,A-000002719,B-000005167
4942,A-000002719,B-000005168
4943,A-000002720,B-000005169
4943,A-000002720,B-000005170
4944,A-000002721,B-000005171
4944,A-000002721,B-000005172
4947,A-000002722,B-000005173
4947,A-000002722,B-000005174
4948,A-000002723,B-000005175
4948,A-000002723,B-000005176
4950,A-000002724,B-000005177
4950,A-000002724,B-000005178
4951,,B-000005179
4952,A-000002725,B-000005180
4952,A-000002725,B-000005181
4953,A-000002726,B-000005182
4953,A-000002726,B-000005183
4954,A-000002727,B-000005184
4954,A-000002727,B-000005185
4955,A-000002728,B-000005186
4955,A-000002728,B-000005187
4956,A-000002729,B-000005188
4956,A-000002729,B-000005189
4957,A-000002730,B-000005190
4957,A-000002730,B-000005191
4961,A-000002731,B-000005192
4961,A-000002731,B-000005193
4962,A-000002732,B-000005194
4962,A-000002732,B-000005195
4963,,B-000005196
4964,A-000002733,B-000005197
4964,A-000002733,B-000005198
4968,A-000002734,B-000005199
4968,A-000002734,B-000005200
4969,A-000002735,B-000005201
4969,A-000002735,B-000005202
4973,A-000002736,B-000005203
4973,A-000002736,B-000005204
4977,A-000002737,B-000005205
4977,A-000002737,B-000005206
4979,A-000002738,B-000005207
4979,A-000002738,B-000005208
4980,A-000002739,B-000005209
4980,A-000002739,B-000005210
4983,A-000002740,B-000005211
4983,A-000002740,B-000005212
4985,A-000002741,B-000005213
4985,A-000002741,B-000005214
4986,,B-000005215
4988,,B-000005216
4991,A-000002742,B-000005217
4991,A-000002742,B-000005218
4993,A-000002743,B-000005219
4993,A-000002743,B-000005220
4995,A-000002744,B-000005221
4995,A-000002744,B-000005222
4996,A-000002745,B-000005223
4996,A-000002745,B-000005224
4997,A-000002746,B-000005225
4997,A-000002746,B-000005226
4999,A-000002747,B-000005227
4999,A-000002747,B-000005228
5000,A-000002748,B-000005229
5000,A-000002748,B-000005230
5001,A-000002749,B-000005231
5001,A-000002749,B-000005232
5004,A-000002750,B-000005233
5004,A-000002750,B-000005234
5005,A-000002751,B-000005235
5005,A-000002751,B-000005236
5006,A-000002752,B-000005237
5006,A-000002752,B-000005238
5007,A-000002753,B-000005239
5007,A-000002753,B-000005240
5009,A-000002754,B-000005241
5009,A-000002754,B-000005242
5010,A-000002755,B-000005243
5010,A-000002755,B-000005244
5012,A-000002756,B-000005245
5012,A-000002756,B-000005246
5013,A-000002757,B-000005247
5013,A-000002757,B-000005248
5014,A-000002758,B-000005249
5014,A-000002758,B-000005250
5015,A-000002759,B-000005251
5015,A-000002759,B-000005252
5019,A-000002760,B-000005253
5019,A-000002760,B-000005254
5020,A-000002761,B-000005255
5020,A-000002761,B-000005256
5021,A-000002762,B-000005257
5021,A-000002762,B-000005258
5022,,B-000005259
5023,A-000002763,B-000005260
5023,A-000002763,B-000005261
5024,A-000002764,B-000005262
5024,A-000002764,B-000005263
5025,A-000002765,B-000005264
5025,A-000002765,B-000005265
5028,A-000002766,B-000005266
5028,A-000002766,B-000005267
5029,A-000002767,B-000005268
5029,A-000002767,B-000005269
5030,A-000002768,B-000005270
5030,A-000002768,B-000005271
5031,A-000002769,B-000005272
5031,A-000002769,B-000005273
5034,A-000002770,B-000005274
5034,A-000002770,B-000005275
5036,A-000002771,B-000005276
5036,A-000002771,B-000005277
5037,A-000002772,B-000005278
5037,A-000002772,B-000005279
5041,A-000002773,B-000005280
5041,A-000002773,B-000005281
5043,A-000002774,B-000005282
5043,A-000002774,B-000005283
5047,A-000002775,B-000005284
5047,A-000002775,B-000005285
5049,,B-000005286
5051,A-000002776,B-000005287
5051,A-000002776,B-000005288
5053,A-000002777,B-000005289
5053,A-000002777,B-000005290
5054,A-000002778,B-000005291
5054,A-000002778,B-000005292
5057,A-000002779,B-000005293
5057,A-000002779,B-000005294
5058,A-000002780,B-000005295
5058,A-000002780,B-000005296
5060,A-000002781,B-000005297
5060,A-000002781,B-000005298
5061,A-000002782,B-000005299
5061,A-000002782,B-000005300
5063,A-000002783,B-000005301
5063,A-000002783,B-000005302
5064,,B-000005303
5066,A-000002784,B-000005304
5066,A-000002784,B-000005305
5067,A-000002785,B-000005306
5067,A-000002785,B-000005307
5068,A-000002786,B-000005308
5068,A-000002786,B-000005309
5072,A-000002787,B-000005310
5072,A-000002787,B-000005311
5073,A-000002788,B-000005312
5073,A-000002788,B-000005313
5074,A-000002789,B-000005314
5074,A-000002789,B-000005315
5075,A-000002790,B-000005316
5075,A-000002790,B-000005317
5076,A-000002791,B-000005318
5076,A-000002791,B-000005319
5078,A-000002792,B-000005320
5078,A-000002792,B-000005321
5079,A-000002793,B-000005322
5079,A-000002793,B-000005323
5083,A-000002794,B-000005324
5083,A-000002794,B-000005325
5084,A-000002795,B-000005326
5084,A-000002795,B-000005327
5086,A-000002796,B-000005328
5086,A-000002796,B-000005329
5088,A-000002797,B-000005330
5088,A-000002797,B-000005331
5089,A-000002798,B-000005332
5089,A-000002798,B-000005333
5096,A-000002799,B-000005334
5096,A-000002799,B-000005335
5097,A-000002800,B-000005336
5097,A-000002800,B-000005337
5098,,B-000005338
5099,A-000002801,B-000005339
5099,A-000002801,B-000005340
5100,A-000002802,B-000005341
5100,A-000002802,B-000005342
5101,A-000002803,B-000005343
5101,A-000002803,B-000005344
5102,A-000002804,B-000005345
5102,A-000002804,B-000005346
5103,A-000002805,B-000005347
5103,A-000002805,B-000005348
5107,A-000002806,B-000005349
5107,A-000002806,B-000005350
5108,A-000002807,B-000005351
5108,A-000002807,B-000005352
5109,A-000002808,B-000005353
5109,A-000002808,B-000005354
5110,A-000002809,B-000005355
5110,A-000002809,B-000005356
5111,A-000002810,B-000005357
5111,A-000002810,B-000005358
5112,,B-000005359
5113,,B-000005360
5114,A-000002811,B-000005361
5114,A-000002811,B-000005362
5115,,B-000005363
5116,A-000002812,B-000005364
5116,A-000002812,B-000005365
5119,A-000002813,B-000005366
5119,A-000002813,B-000005367
5120,A-000002814,B-000005368
5120,A-000002814,B-000005369
5122,A-000002815,B-000005370
5122,A-000002815,B-000005371
5123,A-000002816,B-000005372
5123,A-000002816,B-000005373
5124,A-000002817,B-000005374
5124,A-000002817,B-000005375
5125,A-000002818,B-000005376
5125,A-000002818,B-000005377
5126,A-000002819,B-000005378
5126,A-000002819,B-000005379
5127,,B-000005380
5129,A-000002820,B-000005381
5129,A-000002820,B-000005382
5130,A-000002821,B-000005383
5130,A-000002821,B-000005384
5131,A-000002822,B-000005385
5131,A-000002822,B-000005386
5132,A-000002823,B-000005387
5132,A-000002823,B-000005388
5135,A-000002824,B-000005389
5135,A-000002824,B-000005390
5136,A-000002825,B-000005391
5136,A-000002825,B-000005392
5137,A-000002826,B-000005393
5137,A-000002826,B-000005394
5140,A-000002827,B-000005395
5140,A-000002827,B-000005396
5141,A-000002828,B-000005397
5141,A-000002828,B-000005398
5143,A-000002829,B-000005399
5143,A-000002829,B-000005400
5144,,B-000005401
5145,A-000002830,B-000005402
5145,A-000002830,B-000005403
5146,A-000002831,B-000005404
5146,A-000002831,B-000005405
5148,A-000002832,B-000005406
5148,A-000002832,B-000005407
5149,A-000002833,B-000005408
5149,A-000002833,B-000005409
5152,,B-000005410
5153,A-000002834,B-000005411
5153,A-000002834,B-000005412
5155,A-000002835,B-000005413
5155,A-000002835,B-000005414
5158,A-000002836,B-000005415
5158,A-000002836,B-000005416
5159,A-000002837,B-000005417
5159,A-000002837,B-000005418
5162,A-000002838,B-000005419
5162,A-000002838,B-000005420
5163,A-000002839,B-000005421
5163,A-000002839,B-000005422
5164,A-000002840,B-000005423
5164,A-000002840,B-000005424
5165,A-000002841,B-000005425
5165,A-000002841,B-000005426
5169,A-000002842,B-000005427
5169,A-000002842,B-000005428
5170,,B-000005429
5171,A-000002843,B-000005430
5171,A-000002843,B-000005431
5172,A-000002844,B-000005432
5172,A-000002844,B-000005433
5173,,B-000005434
5174,A-000002845,B-000005435
5174,A-000002845,B-000005436
5175,A-000002846,B-000005437
5175,A-000002846,B-000005438
5176,A-000002847,B-000005439
5176,A-000002847,B-000005440
5183,A-000002848,B-000005441
5183,A-000002848,B-000005442
5184,A-000002849,B-000005443
5184,A-000002849,B-000005444
5185,,B-000005445
5186,A-000002850,B-000005446
5186,A-000002850,B-000005447
5187,A-000002851,B-000005448
5187,A-000002851,B-000005449
5188,A-000002852,B-000005450
5188,A-000002852,B-000005451
5189,A-000002853,B-000005452
5189,A-000002853,B-000005453
5190,A-000002854,B-000005454
5190,A-000002854,B-000005455
5191,A-000002855,B-000005456
5191,A-000002855,B-000005457
5192,A-000002856,B-000005458
5192,A-000002856,B-000005459
5194,A-000002857,B-000005460
5194,A-000002857,B-000005461
5195,A-000002858,B-000005462
5195,A-000002858,B-000005463
5196,A-000002859,B-000005464
5196,A-000002859,B-000005465
5197,A-000002860,B-000005466
5197,A-000002860,B-000005467
5199,A-000002861,B-000005468
5199,A-000002861,B-000005469
5200,A-000002862,B-000005470
5200,A-000002862,B-000005471
5204,A-000002863,B-000005472
5204,A-000002863,B-000005473
5206,A-000002864,B-000005474
5206,A-000002864,B-000005475
5208,A-000002865,B-000005476
5208,A-000002865,B-000005477
5212,A-000002866,B-000005478
5212,A-000002866,B-000005479
5213,A-000002867,B-000005480
5213,A-000002867,B-000005481
5214,A-000002868,B-000005482
5214,A-000002868,B-000005483
5216,A-000002869,B-000005484
5216,A-000002869,B-000005485
5218,,B-000005486
5219,A-000002870,B-000005487
5219,A-000002870,B-000005488
5221,A-000002871,B-000005489
5221,A-000002871,B-000005490
5224,A-000002872,B-000005491
5224,A-000002872,B-000005492
5225,A-000002873,B-000005493
5225,A-000002873,B-000005494
5226,,B-000005495
5227,,B-000005496
5231,A-000002874,B-000005497
5231,A-000002874,B-000005498
5233,A-000002875,B-000005499
5233,A-000002875,B-000005500
5236,A-000002876,B-000005501
5236,A-000002876,B-000005502
5239,A-000002877,B-000005503
5239,A-000002877,B-000005504
5240,A-000002878,B-000005505
5240,A-000002878,B-000005506
5241,A-000002879,B-000005507
5241,A-000002879,B-000005508
5244,A-000002880,B-000005509
5244,A-000002880,B-000005510
5245,A-000002881,B-000005511
5245,A-000002881,B-000005512
5249,A-000002882,B-000005513
5249,A-000002882,B-000005514
5250,A-000002883,B-000005515
5250,A-000002883,B-000005516
5251,A-000002884,B-000005517
5251,A-000002884,B-000005518
5254,A-000002885,B-000005519
5254,A-000002885,B-000005520
5255,A-000002886,B-000005521
5255,A-000002886,B-000005522
5256,A-000002887,B-000005523
5256,A-000002887,B-000005524
5257,A-000002888,B-000005525
5257,A-000002888,B-000005526
5258,A-000002889,B-000005527
5258,A-000002889,B-000005528
5260,A-000002890,B-000005529
5260,A-000002890,B-000005530
5261,A-000002891,B-000005531
5261,A-000002891,B-000005532
5262,,B-000005533
5263,,B-000005534
5264,A-000002892,B-000005535
5264,A-000002892,B-000005536
5265,A-000002893,B-000005537
5265,A-000002893,B-000005538
5267,A-000002894,B-000005539
5267,A-000002894,B-000005540
5268,A-000002895,B-000005541
5268,A-000002895,B-000005542
5269,A-000002896,B-000005543
5269,A-000002896,B-000005544
5270,A-000002897,B-000005545
5270,A-000002897,B-000005546
5271,A-000002898,B-000005547
5271,A-000002898,B-000005548
5272,A-000002899,B-000005549
5272,A-000002899,B-000005550
5273,A-000002900,B-000005551
5273,A-000002900,B-000005552
5275,A-000002901,B-000005553
5275,A-000002901,B-000005554
5276,A-000002902,B-000005555
5276,A-000002902,B-000005556
5277,,B-000005557
5278,A-000002903,B-000005558
5278,A-000002903,B-000005559
5279,A-000002904,B-000005560
5279,A-000002904,B-000005561
5282,A-000002905,B-000005562
5282,A-000002905,B-000005563
5284,A-000002906,B-000005564
5284,A-000002906,B-000005565
5286,A-000002907,B-000005566
5286,A-000002907,B-000005567
5287,A-000002908,B-000005568
5287,A-000002908,B-000005569
5289,A-000002909,B-000005570
5289,A-000002909,B-000005571
5291,A-000002910,B-000005572
5291,A-000002910,B-000005573
5292,A-000002911,B-000005574
5292,A-000002911,B-000005575
5294,A-000002912,B-000005576
5294,A-000002912,B-000005577
5295,A-000002913,B-000005578
5295,A-000002913,B-000005579
5296,A-000002914,B-000005580
5296,A-000002914,B-000005581
5297,A-000002915,B-000005582
5297,A-000002915,B-000005583
5298,A-000002916,B-000005584
5298,A-000002916,B-000005585
5299,A-000002917,B-000005586
5299,A-000002917,B-000005587
5300,A-000002918,B-000005588
5300,A-000002918,B-000005589
5301,A-000002919,B-000005590
5301,A-000002919,B-000005591
5304,A-000002920,B-000005592
5304,A-000002920,B-000005593
5306,A-000002921,B-000005594
5306,A-000002921,B-000005595
5307,A-000002922,B-000005596
5307,A-000002922,B-000005597
5308,A-000002923,B-000005598
5308,A-000002923,B-000005599
5309,A-000002924,B-000005600
5309,A-000002924,B-000005601
5310,A-000002925,B-000005602
5310,A-000002925,B-000005603
5311,A-000002926,B-000005604
5311,A-000002926,B-000005605
5315,A-000002927,B-000005606
5315,A-000002927,B-000005607
5318,A-000002928,B-000005608
5318,A-000002928,B-000005609
5319,A-000002929,B-000005610
5319,A-000002929,B-000005611
5320,A-000002930,B-000005612
5320,A-000002930,B-000005613
5321,A-000002931,B-000005614
5321,A-000002931,B-000005615
5323,,B-000005616
5324,A-000002932,B-000005617
5324,A-000002932,B-000005618
5325,A-000002933,B-000005619
5325,A-000002933,B-000005620
5327,A-000002934,B-000005621
5327,A-000002934,B-000005622
5328,A-000002935,B-000005623
5328,A-000002935,B-000005624
5330,A-000002936,B-000005625
5330,A-000002936,B-000005626
5333,A-000002937,B-000005627
5333,A-000002937,B-000005628
5335,A-000002938,B-000005629
5335,A-000002938,B-000005630
5337,A-000002939,B-000005631
5337,A-000002939,B-000005632
5338,A-000002940,B-000005633
5338,A-000002940,B-000005634
5339,A-000002941,B-000005635
5339,A-000002941,B-000005636
5341,A-000002942,B-000005637
5341,A-000002942,B-000005638
5344,A-000002943,B-000005639
5344,A-000002943,B-000005640
5345,A-000002944,B-000005641
5345,A-000002944,B-000005642
5346,A-000002945,B-000005643
5346,A-000002945,B-000005644
5347,A-000002946,B-000005645
5347,A-000002946,B-000005646
5348,A-000002947,B-000005647
5348,A-000002947,B-000005648
5353,A-000002948,B-000005649
5353,A-000002948,B-000005650
5354,A-000002949,B-000005651
5354,A-000002949,B-000005652
5355,A-000002950,B-000005653
5355,A-000002950,B-000005654
5356,A-000002951,B-000005655
5356,A-000002951,B-000005656
5357,A-000002952,B-000005657
5357,A-000002952,B-000005658
5360,A-000002953,B-000005659
5360,A-000002953,B-000005660
5362,A-000002954,B-000005661
5362,A-000002954,B-000005662
5363,A-000002955,B-000005663
5363,A-000002955,B-000005664
5367,A-000002956,B-000005665
5367,A-000002956,B-000005666
5368,,B-000005667
5372,,B-000005668
5373,A-000002957,B-000005669
5373,A-000002957,B-000005670
5374,A-000002958,B-000005671
5374,A-000002958,B-000005672
5375,A-000002959,B-000005673
5375,A-000002959,B-000005674
5376,A-000002960,B-000005675
5376,A-000002960,B-000005676
5377,A-000002961,B-000005677
5377,A-000002961,B-000005678
5378,A-000002962,B-000005679
5378,A-000002962,B-000005680
5380,A-000002963,B-000005681
5380,A-000002963,B-000005682
5382,A-000002964,B-000005683
5382,A-000002964,B-000005684
5384,A-000002965,B-000005685
5384,A-000002965,B-000005686
5385,A-000002966,B-000005687
5385,A-000002966,B-000005688
5387,A-000002967,B-000005689
5387,A-000002967,B-000005690
5389,A-000002968,B-000005691
5389,A-000002968,B-000005692
5390,A-000002969,B-000005693
5390,A-000002969,B-000005694
5393,A-000002970,B-000005695
5393,A-000002970,B-000005696
5397,A-000002971,B-000005697
5397,A-000002971,B-000005698
5398,A-000002972,B-000005699
5398,A-000002972,B-000005700
5399,A-000002973,B-000005701
5399,A-000002973,B-000005702
5400,A-000002974,B-000005703
5400,A-000002974,B-000005704
5401,,B-000005705
5404,A-000002975,B-000005706
5404,A-000002975,B-000005707
5405,A-000002976,B-000005708
5405,A-000002976,B-000005709
5408,A-000002977,B-000005710
5408,A-000002977,B-000005711
5410,A-000002978,B-000005712
5410,A-000002978,B-000005713
5411,A-000002979,B-000005714
5411,A-000002979,B-000005715
5414,A-000002980,B-000005716
5414,A-000002980,B-000005717
5415,A-000002981,B-000005718
5415,A-000002981,B-000005719
5422,,B-000005720
5423,A-000002982,B-000005721
5423,A-000002982,B-000005722
5424,A-000002983,B-000005723
5424,A-000002983,B-000005724
5426,A-000002984,B-000005725
5426,A-000002984,B-000005726
5428,A-000002985,B-000005727
5428,A-000002985,B-000005728
5429,A-000002986,B-000005729
5429,A-000002986,B-000005730
5431,A-000002987,B-000005731
5431,A-000002987,B-000005732
5432,A-000002988,B-000005733
5432,A-000002988,B-000005734
5436,A-000002989,B-000005735
5436,A-000002989,B-000005736
5437,A-000002990,B-000005737
5437,A-000002990,B-000005738
5438,A-000002991,B-000005739
5438,A-000002991,B-000005740
5439,A-000002992,B-000005741
5439,A-000002992,B-000005742
5440,A-000002993,B-000005743
5440,A-000002993,B-000005744
5441,A-000002994,B-000005745
5441,A-000002994,B-000005746
5444,A-000002995,B-000005747
5444,A-000002995,B-000005748
5445,A-000002996,B-000005749
5445,A-000002996,B-000005750
5448,A-000002997,B-000005751
5448,A-000002997,B-000005752
5449,A-000002998,B-000005753
5449,A-000002998,B-000005754
5452,A-000002999,B-000005755
5452,A-000002999,B-000005756
5453,A-000003000,B-000005757
5453,A-000003000,B-000005758
5454,A-000003001,B-000005759
5454,A-000003001,B-000005760
5455,A-000003002,B-000005761
5455,A-000003002,B-000005762
5457,A-000003003,B-000005763
5457,A-000003003,B-000005764
5459,A-000003004,B-000005765
5459,A-000003004,B-000005766
5460,A-000003005,B-000005767
5460,A-000003005,B-000005768
5462,A-000003006,B-000005769
5462,A-000003006,B-000005770
5468,A-000003007,B-000005771
5468,A-000003007,B-000005772
5469,A-000003008,B-000005773
5469,A-000003008,B-000005774
5471,,B-000005775
5472,A-000003009,B-000005776
5472,A-000003009,B-000005777
5473,A-000003010,B-000005778
5473,A-000003010,B-000005779
5475,A-000003011,B-000005780
5475,A-000003011,B-000005781
5478,A-000003012,B-000005782
5478,A-000003012,B-000005783
5479,A-000003013,B-000005784
5479,A-000003013,B-000005785
5480,A-000003014,B-000005786
5480,A-000003014,B-000005787
5481,A-000003015,B-000005788
5481,A-000003015,B-000005789
5482,A-000003016,B-000005790
5482,A-000003016,B-000005791
5485,A-000003017,B-000005792
5485,A-000003017,B-000005793
5486,A-000003018,B-000005794
5486,A-000003018,B-000005795
5489,A-000003019,B-000005796
5489,A-000003019,B-000005797
5490,A-000003020,B-000005798
5490,A-000003020,B-000005799
5492,A-000003021,B-000005800
5492,A-000003021,B-000005801
5493,A-000003022,B-000005802
5493,A-000003022,B-000005803
5494,A-000003023,B-000005804
5494,A-000003023,B-000005805
5498,A-000003024,B-000005806
5498,A-000003024,B-000005807
5499,A-000003025,B-000005808
5499,A-000003025,B-000005809
5501,A-000003026,B-000005810
5501,A-000003026,B-000005811
5503,A-000003027,B-000005812
5503,A-000003027,B-000005813
5504,,B-000005814
5505,A-000003028,B-000005815
5505,A-000003028,B-000005816
5506,A-000003029,B-000005817
5506,A-000003029,B-000005818
5507,A-000003030,B-000005819
5507,A-000003030,B-000005820
5508,A-000003031,B-000005821
5508,A-000003031,B-000005822
5509,A-000003032,B-000005823
5509,A-000003032,B-000005824
5510,A-000003033,B-000005825
5510,A-000003033,B-000005826
5511,A-000003034,B-000005827
5511,A-000003034,B-000005828
5512,A-000003035,B-000005829
5512,A-000003035,B-000005830
5515,A-000003036,B-000005831
5515,A-000003036,B-000005832
5516,,B-000005833
5517,A-000003037,B-000005834
5517,A-000003037,B-000005835
5518,A-000003038,B-000005836
5518,A-000003038,B-000005837
5519,A-000003039,B-000005838
5519,A-000003039,B-000005839
5520,A-000003040,B-000005840
5520,A-000003040,B-000005841
5521,A-000003041,B-000005842
5521,A-000003041,B-000005843
5525,A-000003042,B-000005844
5525,A-000003042,B-000005845
5526,A-000003043,B-000005846
5526,A-000003043,B-000005847
5527,,B-000005848
5529,A-000003044,B-000005849
5529,A-000003044,B-000005850
5530,A-000003045,B-000005851
5530,A-000003045,B-000005852
5531,A-000003046,B-000005853
5531,A-000003046,B-000005854
5532,A-000003047,B-000005855
5532,A-000003047,B-000005856
5535,A-000003048,B-000005857
5535,A-000003048,B-000005858
5536,A-000003049,B-000005859
5536,A-000003049,B-000005860
5537,A-000003050,B-000005861
5537,A-000003050,B-000005862
5538,,B-000005863
5539,A-000003051,B-000005864
5539,A-000003051,B-000005865
5540,A-000003052,B-000005866
5540,A-000003052,B-000005867
5541,,B-000005868
5542,A-000003053,B-000005869
5542,A-000003053,B-000005870
5543,,B-000005871
5545,,B-000005872
5546,A-000003054,B-000005873
5546,A-000003054,B-000005874
5548,A-000003055,B-000005875
5548,A-000003055,B-000005876
5549,,B-000005877
5550,A-000003056,B-000005878
5550,A-000003056,B-000005879
5551,A-000003057,B-000005880
5551,A-000003057,B-000005881
5552,A-000003058,B-000005882
5552,A-000003058,B-000005883
5553,A-000003059,B-000005884
5553,A-000003059,B-000005885
5554,,B-000005886
5556,A-000003060,B-000005887
5556,A-000003060,B-000005888
5558,A-000003061,B-000005889
5558,A-000003061,B-000005890
5559,A-000003062,B-000005891
5559,A-000003062,B-000005892
5561,A-000003063,B-000005893
5561,A-000003063,B-000005894
5563,A-000003064,B-000005895
5563,A-000003064,B-000005896
5565,A-000003065,B-000005897
5565,A-000003065,B-000005898
5566,A-000003066,B-000005899
5566,A-000003066,B-000005900
5567,,B-000005901
5568,,B-000005902
5569,A-000003067,B-000005903
5569,A-000003067,B-000005904
5571,A-000003068,B-000005905
5571,A-000003068,B-000005906
5572,A-000003069,B-000005907
5572,A-000003069,B-000005908
5577,A-000003070,B-000005909
5577,A-000003070,B-000005910
5581,A-000003071,B-000005911
5581,A-000003071,B-000005912
5582,A-000003072,B-000005913
5582,A-000003072,B-000005914
5585,,B-000005915
5586,A-000003073,B-000005916
5586,A-000003073,B-000005917
5587,A-000003074,B-000005918
5587,A-000003074,B-000005919
5590,A-000003075,B-000005920
5590,A-000003075,B-000005921
5593,,B-000005922
5594,A-000003076,B-000005923
5594,A-000003076,B-000005924
5596,A-000003077,B-000005925
5596,A-000003077,B-000005926
5597,A-000003078,B-000005927
5597,A-000003078,B-000005928
5599,,B-000005929
5601,A-000003079,B-000005930
5601,A-000003079,B-000005931
5603,A-000003080,B-000005932
5603,A-000003080,B-000005933
5604,A-000003081,B-000005934
5604,A-000003081,B-000005935
5605,A-000003082,B-000005936
5605,A-000003082,B-000005937
5607,A-000003083,B-000005938
5607,A-000003083,B-000005939
5608,A-000003084,B-000005940
5608,A-000003084,B-000005941
5609,A-000003085,B-000005942
5609,A-000003085,B-000005943
5610,A-000003086,B-000005944
5610,A-000003086,B-000005945
5611,A-000003087,B-000005946
5611,A-000003087,B-000005947
5614,A-000003088,B-000005948
5614,A-000003088,B-000005949
5615,A-000003089,B-000005950
5615,A-000003089,B-000005951
5616,A-000003090,B-000005952
5616,A-000003090,B-000005953
5618,A-000003091,B-000005954
5618,A-000003091,B-000005955
5619,A-000003092,B-000005956
5619,A-000003092,B-000005957
5621,A-000003093,B-000005958
5621,A-000003093,B-000005959
5624,A-000003094,B-000005960
5624,A-000003094,B-000005961
5626,A-000003095,B-000005962
5626,A-000003095,B-000005963
5627,A-000003096,B-000005964
5627,A-000003096,B-000005965
5628,A-000003097,B-000005966
5628,A-000003097,B-000005967
5630,,B-000005968
5631,A-000003098,B-000005969
5631,A-000003098,B-000005970
5634,A-000003099,B-000005971
5634,A-000003099,B-000005972
5636,A-000003100,B-000005973
5636,A-000003100,B-000005974
5638,A-000003101,B-000005975
5638,A-000003101,B-000005976
5639,A-000003102,B-000005977
5639,A-000003102,B-000005978
