PersonKey,DatasetId,RecordKey
4638,B,B-000004818
4640,A,A-000002552
4640,B,B-000004819
4640,B,B-000004820
4641,A,A-000002553
4641,B,B-000004821
4641,B,B-000004822
4642,A,A-000002554
4642,B,B-000004823
4642,B,B-000004824
4643,A,A-000002555
4643,B,B-000004825
4643,B,B-000004826
4644,A,A-000002556
4644,B,B-000004827
4644,B,B-000004828
4646,A,A-000002557
4646,B,B-000004829
4646,B,B-000004830
4647,A,A-000002558
4647,B,B-000004831
4647,B,B-000004832
4648,A,A-000002559
4648,B,B-000004833
4648,B,B-000004834
4651,B,B-000004835
4652,A,A-000002560
4652,B,B-000004836
4652,B,B-000004837
4653,A,A-000002561
4653,B,B-000004838
4653,B,B-000004839
4654,A,A-000002562
4654,B,B-000004840
4654,B,B-000004841
4655,A,A-000002563
4655,B,B-000004842
4655,B,B-000004843
4656,A,A-000002564
4656,B,B-000004844
4656,B,B-000004845
4659,A,A-000002565
4659,B,B-000004846
4659,B,B-000004847
4661,A,A-000002566
4661,B,B-000004848
4661,B,B-000004849
4664,A,A-000002567
4664,B,B-000004850
4664,B,B-000004851
4666,A,A-000002568
4666,B,B-000004852
4666,B,B-000004853
4667,A,A-000002569
4667,B,B-000004854
4667,B,B-000004855
4668,A,A-000002570
4668,B,B-000004856
4668,B,B-000004857
4669,A,A-000002571
4669,B,B-000004858
4669,B,B-000004859
4670,A,A-000002572
4670,B,B-000004860
4670,B,B-000004861
4674,A,A-000002573
4674,B,B-000004862
4674,B,B-000004863
4675,A,A-000002574
4675,B,B-000004864
4675,B,B-000004865
4676,A,A-000002575
4676,B,B-000004866
4676,B,B-000004867
4677,A,A-000002576
4677,B,B-000004868
4677,B,B-000004869
4678,A,A-000002577
4678,B,B-000004870
4678,B,B-000004871
4681,B,B-000004872
4682,A,A-000002578
4682,B,B-000004873
4682,B,B-000004874
4683,A,A-000002579
4683,B,B-000004875
4683,B,B-000004876
4684,A,A-000002580
4684,B,B-000004877
4684,B,B-000004878
4687,A,A-000002581
4687,B,B-000004879
4687,B,B-000004880
4688,A,A-000002582
4688,B,B-000004881
4688,B,B-000004882
4689,A,A-000002583
4689,B,B-000004883
4689,B,B-000004884
4691,A,A-000002584
4691,B,B-000004885
4691,B,B-000004886
4692,A,A-000002585
4692,B,B-000004887
4692,B,B-000004888
4693,B,B-000004889
4694,A,A-000002586
4694,B,B-000004890
4694,B,B-000004891
4696,A,A-000002587
4696,B,B-000004892
4696,B,B-000004893
4699,A,A-000002588
4699,B,B-000004894
4699,B,B-000004895
4700,A,A-000002589
4700,B,B-000004896
4700,B,B-000004897
4703,A,A-000002590
4703,B,B-000004898
4703,B,B-000004899
4705,A,A-000002591
4705,B,B-000004900
4705,B,B-000004901
4708,A,A-000002592
4708,B,B-000004902
4708,B,B-000004903
4713,A,A-000002593
4713,B,B-000004904
4713,B,B-000004905
4714,A,A-000002594
4714,B,B-000004906
4714,B,B-000004907
4715,A,A-000002595
4715,B,B-000004908
4715,B,B-000004909
4716,A,A-000002596
4716,B,B-000004910
4716,B,B-000004911
4718,A,A-000002597
4718,B,B-000004912
4718,B,B-000004913
4719,B,B-000004914
4721,B,B-000004915
4723,A,A-000002598
4723,B,B-000004916
4723,B,B-000004917
4724,A,A-000002599
4724,B,B-000004918
4724,B,B-000004919
4726,A,A-000002600
4726,B,B-000004920
4726,B,B-000004921
4728,A,A-000002601
4728,B,B-000004922
4728,B,B-000004923
4729,A,A-000002602
4729,B,B-000004924
4729,B,B-000004925
4730,A,A-000002603
4730,B,B-000004926
4730,B,B-000004927
4732,A,A-000002604
4732,B,B-000004928
4732,B,B-000004929
4733,A,A-000002605
4733,B,B-000004930
4733,B,B-000004931
4734,B,B-000004932
4735,A,A-000002606
4735,B,B-000004933
4735,B,B-000004934
4736,A,A-000002607
4736,B,B-000004935
4736,B,B-000004936
4741,A,A-000002608
4741,B,B-000004937
4741,B,B-000004938
4742,A,A-000002609
4742,B,B-000004939
4742,B,B-000004940
4744,A,A-000002610
4744,B,B-000004941
4744,B,B-000004942
4745,A,A-000002611
4745,B,B-000004943
4745,B,B-000004944
4748,A,A-000002612
4748,B,B-000004945
4748,B,B-000004946
4749,A,A-000002613
4749,B,B-000004947
4749,B,B-000004948
4751,A,A-000002614
4751,B,B-000004949
4751,B,B-000004950
4752,B,B-000004951
4753,A,A-000002615
4753,B,B-000004952
4753,B,B-000004953
4755,A,A-000002616
4755,B,B-000004954
4755,B,B-000004955
4757,A,A-000002617
4757,B,B-000004956
4757,B,B-000004957
4758,A,A-000002618
4758,B,B-000004958
4758,B,B-000004959
4759,A,A-000002619
4759,B,B-000004960
4759,B,B-000004961
4760,A,A-000002620
4760,B,B-000004962
4760,B,B-000004963
4761,B,B-000004964
4762,A,A-000002621
4762,B,B-000004965
4762,B,B-000004966
4763,A,A-000002622
4763,B,B-000004967
4763,B,B-000004968
4764,A,A-000002623
4764,B,B-000004969
4764,B,B-000004970
4766,A,A-000002624
4766,B,B-000004971
4766,B,B-000004972
4768,A,A-000002625
4768,B,B-000004973
4768,B,B-000004974
4770,A,A-000002626
4770,B,B-000004975
4770,B,B-000004976
4771,A,A-000002627
4771,B,B-000004977
4771,B,B-000004978
4772,A,A-000002628
4772,B,B-000004979
4772,B,B-000004980
4773,A,A-000002629
4773,B,B-000004981
4773,B,B-000004982
4774,B,B-000004983
4777,A,A-000002630
4777,B,B-000004984
4777,B,B-000004985
4783,A,A-000002631
4783,B,B-000004986
4783,B,B-000004987
4787,A,A-000002632
4787,B,B-000004988
4787,B,B-000004989
4790,A,A-000002633
4790,B,B-000004990
4790,B,B-000004991
4792,A,A-000002634
4792,B,B-000004992
4792,B,B-000004993
4794,A,A-000002635
4794,B,B-000004994
4794,B,B-000004995
4796,A,A-000002636
4796,B,B-000004996
4796,B,B-000004997
4798,A,A-000002637
4798,B,B-000004998
4798,B,B-000004999
4800,A,A-000002638
4800,B,B-000005000
4800,B,B-000005001
4801,A,A-000002639
4801,B,B-000005002
4801,B,B-000005003
4802,A,A-000002640
4802,B,B-000005004
4802,B,B-000005005
4804,A,A-000002641
4804,B,B-000005006
4804,B,B-000005007
4807,A,A-000002642
4807,B,B-000005008
4807,B,B-000005009
4808,A,A-000002643
4808,B,B-000005010
4808,B,B-000005011
4811,A,A-000002644
4811,B,B-000005012
4811,B,B-000005013
4812,B,B-000005014
4813,A,A-000002645
4813,B,B-000005015
4813,B,B-000005016
4815,A,A-000002646
4815,B,B-000005017
4815,B,B-000005018
4816,A,A-000002647
4816,B,B-000005019
4816,B,B-000005020
4818,A,A-000002648
4818,B,B-000005021
4818,B,B-000005022
4819,A,A-000002649
4819,B,B-000005023
4819,B,B-000005024
4820,A,A-000002650
4820,B,B-000005025
4820,B,B-000005026
4822,B,B-000005027
4823,A,A-000002651
4823,B,B-000005028
4823,B,B-000005029
4824,A,A-000002652
4824,B,B-000005030
4824,B,B-000005031
4825,A,A-000002653
4825,B,B-000005032
4825,B,B-000005033
4826,A,A-000002654
4826,B,B-000005034
4826,B,B-000005035
4827,A,A-000002655
4827,B,B-000005036
4827,B,B-000005037
4828,A,A-000002656
4828,B,B-000005038
4828,B,B-000005039
4831,A,A-000002657
4831,B,B-000005040
4831,B,B-000005041
4833,A,A-000002658
4833,B,B-000005042
4833,B,B-000005043
4835,A,A-000002659
4835,B,B-000005044
4835,B,B-000005045
4836,A,A-000002660
4836,B,B-000005046
4836,B,B-000005047
4838,A,A-000002661
4838,B,B-000005048
4838,B,B-000005049
4839,A,A-000002662
4839,B,B-000005050
4839,B,B-000005051
4840,A,A-000002663
4840,B,B-000005052
4840,B,B-000005053
4841,A,A-000002664
4841,B,B-000005054
4841,B,B-000005055
4843,A,A-000002665
4843,B,B-000005056
4843,B,B-000005057
4846,A,A-000002666
4846,B,B-000005058
4846,B,B-000005059
4848,A,A-000002667
4848,B,B-000005060
4848,B,B-000005061
4849,A,A-000002668
4849,B,B-000005062
4849,B,B-000005063
4850,A,A-000002669
4850,B,B-000005064
4850,B,B-000005065
4852,A,A-000002670
4852,B,B-000005066
4852,B,B-000005067
4853,B,B-000005068
4854,A,A-000002671
4854,B,B-000005069
4854,B,B-000005070
4856,A,A-000002672
4856,B,B-000005071
4856,B,B-000005072
4859,A,A-000002673
4859,B,B-000005073
4859,B,B-000005074
4862,A,A-000002674
4862,B,B-000005075
4862,B,B-000005076
4866,A,A-000002675
4866,B,B-000005077
4866,B,B-000005078
4867,A,A-000002676
4867,B,B-000005079
4867,B,B-000005080
4868,B,B-000005081
4869,A,A-000002677
4869,B,B-000005082
4869,B,B-000005083
4871,A,A-000002678
4871,B,B-000005084
4871,B,B-000005085
4872,A,A-000002679
4872,B,B-000005086
4872,B,B-000005087
4873,A,A-000002680
4873,B,B-000005088
4873,B,B-000005089
4874,A,A-000002681
4874,B,B-000005090
4874,B,B-000005091
4875,A,A-000002682
4875,B,B-000005092
4875,B,B-000005093
4876,A,A-000002683
4876,B,B-000005094
4876,B,B-000005095
4877,A,A-000002684
4877,B,B-000005096
4877,B,B-000005097
4879,A,A-000002685
4879,B,B-000005098
4879,B,B-000005099
4880,A,A-000002686
4880,B,B-000005100
4880,B,B-000005101
4883,A,A-000002687
4883,B,B-000005102
4883,B,B-000005103
4884,A,A-000002688
4884,B,B-000005104
4884,B,B-000005105
4887,A,A-000002689
4887,B,B-000005106
4887,B,B-000005107
4890,A,A-000002690
4890,B,B-000005108
4890,B,B-000005109
4893,A,A-000002691
4893,B,B-000005110
4893,B,B-000005111
4894,A,A-000002692
4894,B,B-000005112
4894,B,B-000005113
4895,A,A-000002693
4895,B,B-000005114
4895,B,B-000005115
4896,A,A-000002694
4896,B,B-000005116
4896,B,B-000005117
4897,A,A-000002695
4897,B,B-000005118
4897,B,B-000005119
4898,A,A-000002696
4898,B,B-000005120
4898,B,B-000005121
4899,A,A-000002697
4899,B,B-000005122
4899,B,B-000005123
4904,A,A-000002698
4904,B,B-000005124
4904,B,B-000005125
4905,A,A-000002699
4905,B,B-000005126
4905,B,B-000005127
4906,A,A-000002700
4906,B,B-000005128
4906,B,B-000005129
4907,A,A-000002701
4907,B,B-000005130
4907,B,B-000005131
4908,A,A-000002702
4908,B,B-000005132
4908,B,B-000005133
4910,A,A-000002703
4910,B,B-000005134
4910,B,B-000005135
4912,A,A-000002704
4912,B,B-000005136
4912,B,B-000005137
4914,A,A-000002705
4914,B,B-000005138
4914,B,B-000005139
4915,A,A-000002706
4915,B,B-000005140
4915,B,B-000005141
4917,A,A-000002707
4917,B,B-000005142
4917,B,B-000005143
4920,A,A-000002708
4920,B,B-000005144
4920,B,B-000005145
4922,A,A-000002709
4922,B,B-000005146
4922,B,B-000005147
4925,A,A-000002710
4925,B,B-000005148
4925,B,B-000005149
4926,A,A-000002711
4926,B,B-000005150
4926,B,B-000005151
4927,A,A-000002712
4927,B,B-000005152
4927,B,B-000005153
4929,A,A-000002713
4929,B,B-000005154
4929,B,B-000005155
4933,B,B-000005156
4935,A,A-000002714
4935,B,B-000005157
4935,B,B-000005158
4936,A,A-000002715
4936,B,B-000005159
4936,B,B-000005160
4937,A,A-000002716
4937,B,B-000005161
4937,B,B-000005162
4939,A,A-000002717
4939,B,B-000005163
4939,B,B-000005164
4940,A,A-000002718
4940,B,B-000005165
4940,B,B-000005166
4942,A,A-000002719
4942,B,B-000005167
4942,B,B-000005168
4943,A,A-000002720
4943,B,B-000005169
4943,B,B-000005170
4944,A,A-000002721
4944,B,B-000005171
4944,B,B-000005172
4947,A,A-000002722
4947,B,B-000005173
4947,B,B-000005174
4948,A,A-000002723
4948,B,B-000005175
4948,B,B-000005176
4950,A,A-000002724
4950,B,B-000005177
4950,B,B-000005178
4951,B,B-000005179
4952,A,A-000002725
4952,B,B-000005180
4952,B,B-000005181
4953,A,A-000002726
4953,B,B-000005182
4953,B,B-000005183
4954,A,A-000002727
4954,B,B-000005184
4954,B,B-000005185
4955,A,A-000002728
4955,B,B-000005186
4955,B,B-000005187
4956,A,A-000002729
4956,B,B-000005188
4956,B,B-000005189
4957,A,A-000002730
4957,B,B-000005190
4957,B,B-000005191
4961,A,A-000002731
4961,B,B-000005192
4961,B,B-000005193
4962,A,A-000002732
4962,B,B-000005194
4962,B,B-000005195
4963,B,B-000005196
4964,A,A-000002733
4964,B,B-000005197
4964,B,B-000005198
4968,A,A-000002734
4968,B,B-000005199
4968,B,B-000005200
4969,A,A-000002735
4969,B,B-000005201
4969,B,B-000005202
4973,A,A-000002736
4973,B,B-000005203
4973,B,B-000005204
4977,A,A-000002737
4977,B,B-000005205
4977,B,B-000005206
4979,A,A-000002738
4979,B,B-000005207
4979,B,B-000005208
4980,A,A-000002739
4980,B,B-000005209
4980,B,B-000005210
4983,A,A-000002740
4983,B,B-000005211
4983,B,B-000005212
4985,A,A-000002741
4985,B,B-000005213
4985,B,B-000005214
4986,B,B-000005215
4988,B,B-000005216
4991,A,A-000002742
4991,B,B-000005217
4991,B,B-000005218
4993,A,A-000002743
4993,B,B-000005219
4993,B,B-000005220
4995,A,A-000002744
4995,B,B-000005221
4995,B,B-000005222
4996,A,A-000002745
4996,B,B-000005223
4996,B,B-000005224
4997,A,A-000002746
4997,B,B-000005225
4997,B,B-000005226
4999,A,A-000002747
4999,B,B-000005227
4999,B,B-000005228
5000,A,A-000002748
5000,B,B-000005229
5000,B,B-000005230
5001,A,A-000002749
5001,B,B-000005231
5001,B,B-000005232
5004,A,A-000002750
5004,B,B-000005233
5004,B,B-000005234
5005,A,A-000002751
5005,B,B-000005235
5005,B,B-000005236
5006,A,A-000002752
5006,B,B-000005237
5006,B,B-000005238
5007,A,A-000002753
5007,B,B-000005239
5007,B,B-000005240
5009,A,A-000002754
5009,B,B-000005241
5009,B,B-000005242
5010,A,A-000002755
5010,B,B-000005243
5010,B,B-000005244
5012,A,A-000002756
5012,B,B-000005245
5012,B,B-000005246
5013,A,A-000002757
5013,B,B-000005247
5013,B,B-000005248
5014,A,A-000002758
5014,B,B-000005249
5014,B,B-000005250
5015,A,A-000002759
5015,B,B-000005251
5015,B,B-000005252
5019,A,A-000002760
5019,B,B-000005253
5019,B,B-000005254
5020,A,A-000002761
5020,B,B-000005255
5020,B,B-000005256
5021,A,A-000002762
5021,B,B-000005257
5021,B,B-000005258
5022,B,B-000005259
5023,A,A-000002763
5023,B,B-000005260
5023,B,B-000005261
5024,A,A-000002764
5024,B,B-000005262
5024,B,B-000005263
5025,A,A-000002765
5025,B,B-000005264
5025,B,B-000005265
5028,A,A-000002766
5028,B,B-000005266
5028,B,B-000005267
5029,A,A-000002767
5029,B,B-000005268
5029,B,B-000005269
5030,A,A-000002768
5030,B,B-000005270
5030,B,B-000005271
5031,A,A-000002769
5031,B,B-000005272
5031,B,B-000005273
5034,A,A-000002770
5034,B,B-000005274
5034,B,B-000005275
5036,A,A-000002771
5036,B,B-000005276
5036,B,B-000005277
5037,A,A-000002772
5037,B,B-000005278
5037,B,B-000005279
5041,A,A-000002773
5041,B,B-000005280
5041,B,B-000005281
5043,A,A-000002774
5043,B,B-000005282
5043,B,B-000005283
5047,A,A-000002775
5047,B,B-000005284
5047,B,B-000005285
5049,B,B-000005286
5051,A,A-000002776
5051,B,B-000005287
5051,B,B-000005288
5053,A,A-000002777
5053,B,B-000005289
5053,B,B-000005290
5054,A,A-000002778
5054,B,B-000005291
5054,B,B-000005292
5057,A,A-000002779
5057,B,B-000005293
5057,B,B-000005294
5058,A,A-000002780
5058,B,B-000005295
5058,B,B-000005296
5060,A,A-000002781
5060,B,B-000005297
5060,B,B-000005298
5061,A,A-000002782
5061,B,B-000005299
5061,B,B-000005300
5063,A,A-000002783
5063,B,B-000005301
5063,B,B-000005302
5064,B,B-000005303
5066,A,A-000002784
5066,B,B-000005304
5066,B,B-000005305
5067,A,A-000002785
5067,B,B-000005306
5067,B,B-000005307
5068,A,A-000002786
5068,B,B-000005308
5068,B,B-000005309
5072,A,A-000002787
5072,B,B-000005310
5072,B,B-000005311
5073,A,A-000002788
5073,B,B-000005312
5073,B,B-000005313
5074,A,A-000002789
5074,B,B-000005314
5074,B,B-000005315
5075,A,A-000002790
5075,B,B-000005316
5075,B,B-000005317
5076,A,A-000002791
5076,B,B-000005318
5076,B,B-000005319
5078,A,A-000002792
5078,B,B-000005320
5078,B,B-000005321
5079,A,A-000002793
5079,B,B-000005322
5079,B,B-000005323
5083,A,A-000002794
5083,B,B-000005324
5083,B,B-000005325
5084,A,A-000002795
5084,B,B-000005326
5084,B,B-000005327
5086,A,A-000002796
5086,B,B-000005328
5086,B,B-000005329
5088,A,A-000002797
5088,B,B-000005330
5088,B,B-000005331
5089,A,A-000002798
5089,B,B-000005332
5089,B,B-000005333
5096,A,A-000002799
5096,B,B-000005334
5096,B,B-000005335
5097,A,A-000002800
5097,B,B-000005336
5097,B,B-000005337
5098,B,B-000005338
5099,A,A-000002801
5099,B,B-000005339
5099,B,B-000005340
5100,A,A-000002802
5100,B,B-000005341
5100,B,B-000005342
5101,A,A-000002803
5101,B,B-000005343
5101,B,B-000005344
5102,A,A-000002804
5102,B,B-000005345
5102,B,B-000005346
5103,A,A-000002805
5103,B,B-000005347
5103,B,B-000005348
5107,A,A-000002806
5107,B,B-000005349
5107,B,B-000005350
5108,A,A-000002807
5108,B,B-000005351
5108,B,B-000005352
5109,A,A-000002808
5109,B,B-000005353
5109,B,B-000005354
5110,A,A-000002809
5110,B,B-000005355
5110,B,B-000005356
5111,A,A-000002810
5111,B,B-000005357
5111,B,B-000005358
5112,B,B-000005359
5113,B,B-000005360
5114,A,A-000002811
5114,B,B-000005361
5114,B,B-000005362
5115,B,B-000005363
5116,A,A-000002812
5116,B,B-000005364
5116,B,B-000005365
5119,A,A-000002813
5119,B,B-000005366
5119,B,B-000005367
5120,A,A-000002814
5120,B,B-000005368
5120,B,B-000005369
5122,A,A-000002815
5122,B,B-000005370
5122,B,B-000005371
5123,A,A-000002816
5123,B,B-000005372
5123,B,B-000005373
5124,A,A-000002817
5124,B,B-000005374
5124,B,B-000005375
5125,A,A-000002818
5125,B,B-000005376
5125,B,B-000005377
5126,A,A-000002819
5126,B,B-000005378
5126,B,B-000005379
5127,B,B-000005380
5129,A,A-000002820
5129,B,B-000005381
5129,B,B-000005382
5130,A,A-000002821
5130,B,B-000005383
5130,B,B-000005384
5131,A,A-000002822
5131,B,B-000005385
5131,B,B-000005386
5132,A,A-000002823
5132,B,B-000005387
5132,B,B-000005388
5135,A,A-000002824
5135,B,B-000005389
5135,B,B-000005390
5136,A,A-000002825
5136,B,B-000005391
5136,B,B-000005392
5137,A,A-000002826
5137,B,B-000005393
5137,B,B-000005394
5140,A,A-000002827
5140,B,B-000005395
5140,B,B-000005396
5141,A,A-000002828
5141,B,B-000005397
5141,B,B-000005398
5143,A,A-000002829
5143,B,B-000005399
5143,B,B-000005400
5144,B,B-000005401
5145,A,A-000002830
5145,B,B-000005402
5145,B,B-000005403
5146,A,A-000002831
5146,B,B-000005404
5146,B,B-000005405
5148,A,A-000002832
5148,B,B-000005406
5148,B,B-000005407
5149,A,A-000002833
5149,B,B-000005408
5149,B,B-000005409
5152,B,B-000005410
5153,A,A-000002834
5153,B,B-000005411
5153,B,B-000005412
5155,A,A-000002835
5155,B,B-000005413
5155,B,B-000005414
5158,A,A-000002836
5158,B,B-000005415
5158,B,B-000005416
5159,A,A-000002837
5159,B,B-000005417
5159,B,B-000005418
5162,A,A-000002838
5162,B,B-000005419
5162,B,B-000005420
5163,A,A-000002839
5163,B,B-000005421
5163,B,B-000005422
5164,A,A-000002840
5164,B,B-000005423
5164,B,B-000005424
5165,A,A-000002841
5165,B,B-000005425
5165,B,B-000005426
5169,A,A-000002842
5169,B,B-000005427
5169,B,B-000005428
5170,B,B-000005429
5171,A,A-000002843
5171,B,B-000005430
5171,B,B-000005431
5172,A,A-000002844
5172,B,B-000005432
5172,B,B-000005433
5173,B,B-000005434
5174,A,A-000002845
5174,B,B-000005435
5174,B,B-000005436
5175,A,A-000002846
5175,B,B-000005437
5175,B,B-000005438
5176,A,A-000002847
5176,B,B-000005439
5176,B,B-000005440
5183,A,A-000002848
5183,B,B-000005441
5183,B,B-000005442
5184,A,A-000002849
5184,B,B-000005443
5184,B,B-000005444
5185,B,B-000005445
5186,A,A-000002850
5186,B,B-000005446
5186,B,B-000005447
5187,A,A-000002851
5187,B,B-000005448
5187,B,B-000005449
5188,A,A-000002852
5188,B,B-000005450
5188,B,B-000005451
5189,A,A-000002853
5189,B,B-000005452
5189,B,B-000005453
5190,A,A-000002854
5190,B,B-000005454
5190,B,B-000005455
5191,A,A-000002855
5191,B,B-000005456
5191,B,B-000005457
5192,A,A-000002856
5192,B,B-000005458
5192,B,B-000005459
5194,A,A-000002857
5194,B,B-000005460
5194,B,B-000005461
5195,A,A-000002858
5195,B,B-000005462
5195,B,B-000005463
5196,A,A-000002859
5196,B,B-000005464
5196,B,B-000005465
5197,A,A-000002860
5197,B,B-000005466
5197,B,B-000005467
5199,A,A-000002861
5199,B,B-000005468
5199,B,B-000005469
5200,A,A-000002862
5200,B,B-000005470
5200,B,B-000005471
5204,A,A-000002863
5204,B,B-000005472
5204,B,B-000005473
5206,A,A-000002864
5206,B,B-000005474
5206,B,B-000005475
5208,A,A-000002865
5208,B,B-000005476
5208,B,B-000005477
5212,A,A-000002866
5212,B,B-000005478
5212,B,B-000005479
5213,A,A-000002867
5213,B,B-000005480
5213,B,B-000005481
5214,A,A-000002868
5214,B,B-000005482
5214,B,B-000005483
5216,A,A-000002869
5216,B,B-000005484
5216,B,B-000005485
5218,B,B-000005486
5219,A,A-000002870
5219,B,B-000005487
5219,B,B-000005488
5221,A,A-000002871
5221,B,B-000005489
5221,B,B-000005490
5224,A,A-000002872
5224,B,B-000005491
5224,B,B-000005492
5225,A,A-000002873
5225,B,B-000005493
5225,B,B-000005494
5226,B,B-000005495
5227,B,B-000005496
5231,A,A-000002874
5231,B,B-000005497
5231,B,B-000005498
5233,A,A-000002875
5233,B,B-000005499
5233,B,B-000005500
5236,A,A-000002876
5236,B,B-000005501
5236,B,B-000005502
5239,A,A-000002877
5239,B,B-000005503
5239,B,B-000005504
5240,A,A-000002878
5240,B,B-000005505
5240,B,B-000005506
5241,A,A-000002879
5241,B,B-000005507
5241,B,B-000005508
5244,A,A-000002880
5244,B,B-000005509
5244,B,B-000005510
5245,A,A-000002881
5245,B,B-000005511
5245,B,B-000005512
5249,A,A-000002882
5249,B,B-000005513
5249,B,B-000005514
5250,A,A-000002883
5250,B,B-000005515
5250,B,B-000005516
5251,A,A-000002884
5251,B,B-000005517
5251,B,B-000005518
5254,A,A-000002885
5254,B,B-000005519
5254,B,B-000005520
5255,A,A-000002886
5255,B,B-000005521
5255,B,B-000005522
5256,A,A-000002887
5256,B,B-000005523
5256,B,B-000005524
5257,A,A-000002888
5257,B,B-000005525
5257,B,B-000005526
5258,A,A-000002889
5258,B,B-000005527
5258,B,B-000005528
5260,A,A-000002890
5260,B,B-000005529
5260,B,B-000005530
5261,A,A-000002891
5261,B,B-000005531
5261,B,B-000005532
5262,B,B-000005533
5263,B,B-000005534
5264,A,A-000002892
5264,B,B-000005535
5264,B,B-000005536
5265,A,A-000002893
5265,B,B-000005537
5265,B,B-000005538
5267,A,A-000002894
5267,B,B-000005539
5267,B,B-000005540
5268,A,A-000002895
5268,B,B-000005541
5268,B,B-000005542
5269,A,A-000002896
5269,B,B-000005543
5269,B,B-000005544
5270,A,A-000002897
5270,B,B-000005545
5270,B,B-000005546
5271,A,A-000002898
5271,B,B-000005547
5271,B,B-000005548
5272,A,A-000002899
5272,B,B-000005549
5272,B,B-000005550
5273,A,A-000002900
5273,B,B-000005551
5273,B,B-000005552
5275,A,A-000002901
5275,B,B-000005553
5275,B,B-000005554
5276,A,A-000002902
5276,B,B-000005555
5276,B,B-000005556
5277,B,B-000005557
5278,A,A-000002903
5278,B,B-000005558
5278,B,B-000005559
5279,A,A-000002904
5279,B,B-000005560
5279,B,B-000005561
5282,A,A-000002905
5282,B,B-000005562
5282,B,B-000005563
5284,A,A-000002906
5284,B,B-000005564
5284,B,B-000005565
5286,A,A-000002907
5286,B,B-000005566
5286,B,B-000005567
5287,A,A-000002908
5287,B,B-000005568
5287,B,B-000005569
5289,A,A-000002909
5289,B,B-000005570
5289,B,B-000005571
5291,A,A-000002910
5291,B,B-000005572
5291,B,B-000005573
5292,A,A-000002911
5292,B,B-000005574
5292,B,B-000005575
5294,A,A-000002912
5294,B,B-000005576
5294,B,B-000005577
5295,A,A-000002913
5295,B,B-000005578
5295,B,B-000005579
5296,A,A-000002914
5296,B,B-000005580
5296,B,B-000005581
5297,A,A-000002915
5297,B,B-000005582
5297,B,B-000005583
5298,A,A-000002916
5298,B,B-000005584
5298,B,B-000005585
5299,A,A-000002917
5299,B,B-000005586
5299,B,B-000005587
5300,A,A-000002918
5300,B,B-000005588
5300,B,B-000005589
5301,A,A-000002919
5301,B,B-000005590
5301,B,B-000005591
5304,A,A-000002920
5304,B,B-000005592
5304,B,B-000005593
5306,A,A-000002921
5306,B,B-000005594
5306,B,B-000005595
5307,A,A-000002922
5307,B,B-000005596
5307,B,B-000005597
5308,A,A-000002923
5308,B,B-000005598
5308,B,B-000005599
5309,A,A-000002924
5309,B,B-000005600
5309,B,B-000005601
5310,A,A-000002925
5310,B,B-000005602
5310,B,B-000005603
5311,A,A-000002926
5311,B,B-000005604
5311,B,B-000005605
5315,A,A-000002927
5315,B,B-000005606
5315,B,B-000005607
5318,A,A-000002928
5318,B,B-000005608
5318,B,B-000005609
5319,A,A-000002929
5319,B,B-000005610
5319,B,B-000005611
5320,A,A-000002930
5320,B,B-000005612
5320,B,B-000005613
5321,A,A-000002931
5321,B,B-000005614
5321,B,B-000005615
5323,B,B-000005616
5324,A,A-000002932
5324,B,B-000005617
5324,B,B-000005618
5325,A,A-000002933
5325,B,B-000005619
5325,B,B-000005620
5327,A,A-000002934
5327,B,B-000005621
5327,B,B-000005622
5328,A,A-000002935
5328,B,B-000005623
5328,B,B-000005624
5330,A,A-000002936
5330,B,B-000005625
5330,B,B-000005626
5333,A,A-000002937
5333,B,B-000005627
5333,B,B-000005628
5335,A,A-000002938
5335,B,B-000005629
5335,B,B-000005630
5337,A,A-000002939
5337,B,B-000005631
5337,B,B-000005632
5338,A,A-000002940
5338,B,B-000005633
5338,B,B-000005634
5339,A,A-000002941
5339,B,B-000005635
5339,B,B-000005636
5341,A,A-000002942
5341,B,B-000005637
5341,B,B-000005638
5344,A,A-000002943
5344,B,B-000005639
5344,B,B-000005640
5345,A,A-000002944
5345,B,B-000005641
5345,B,B-000005642
5346,A,A-000002945
5346,B,B-000005643
5346,B,B-000005644
5347,A,A-000002946
5347,B,B-000005645
5347,B,B-000005646
5348,A,A-000002947
5348,B,B-000005647
5348,B,B-000005648
5353,A,A-000002948
5353,B,B-000005649
5353,B,B-000005650
5354,A,A-000002949
5354,B,B-000005651
5354,B,B-000005652
5355,A,A-000002950
5355,B,B-000005653
5355,B,B-000005654
5356,A,A-000002951
5356,B,B-000005655
5356,B,B-000005656
5357,A,A-000002952
5357,B,B-000005657
5357,B,B-000005658
5360,A,A-000002953
5360,B,B-000005659
5360,B,B-000005660
5362,A,A-000002954
5362,B,B-000005661
5362,B,B-000005662
5363,A,A-000002955
5363,B,B-000005663
5363,B,B-000005664
5367,A,A-000002956
5367,B,B-000005665
5367,B,B-000005666
5368,B,B-000005667
5372,B,B-000005668
5373,A,A-000002957
5373,B,B-000005669
5373,B,B-000005670
5374,A,A-000002958
5374,B,B-000005671
5374,B,B-000005672
5375,A,A-000002959
5375,B,B-000005673
5375,B,B-000005674
5376,A,A-000002960
5376,B,B-000005675
5376,B,B-000005676
5377,A,A-000002961
5377,B,B-000005677
5377,B,B-000005678
