formal_name,formal_count,nickname_count,nickname_count_sum,group_total_count,nickname_to_formal_ratio,top_nickname,top_nickname_count,nicknames_joined
Greer,314,1,13,327,0.041401273885350316,Grier,13,Grier
Ziggy,300,1,10,310,0.03333333333333333,Zakiah,10,Zakiah
Arlis,274,1,11,285,0.040145985401459854,Arleigh,11,Arleigh
Renley,272,1,32,304,0.11764705882352941,Raynell,32,Raynell
Tal,243,1,175,418,0.720164609053498,Tylee,175,Tylee
Erie,233,1,38,271,0.1630901287553648,Eri,38,Eri
Yuki,218,1,14,232,0.06422018348623854,Yoshi,14,Yoshi
Timber,178,1,6,184,0.033707865168539325,Tanveer,6,Tanveer
Winslow,152,1,8,160,0.05263157894736842,Winsley,8,Winsley
Lyndell,136,1,50,186,0.36764705882352944,Lindley,50,Lindley
Manpreet,122,1,26,148,0.21311475409836064,Manvir,26,Manvir
Hoang,120,1,86,206,0.7166666666666667,Hong,86,Hong
Navid,114,1,114,228,1.0,Nevada,114,Nevada
Ilya,108,1,30,138,0.2777777777777778,Ilia,30,Ilia
Yareth,94,1,60,154,0.6382978723404256,Yared,60,Yared
Zaylin,76,1,16,92,0.21052631578947367,Zailyn,16,Zailyn
Wei,58,1,40,98,0.6896551724137931,Wai,40,Wai
Oreoluwa,20,1,19,39,0.95,Orel,19,Orel
Shondell,16,1,14,30,0.875,Shawndell,14,Shawndell
Xue,16,1,14,30,0.875,Xiao,14,Xiao
