formal_name,formal_count,nickname_count,nickname_count_sum,group_total_count,nickname_to_formal_ratio,top_nickname,top_nickname_count,nicknames_joined
Booker,7906,9,5792,13698,0.7326081457121174,Baker,5025,Baker; Beecher; Bakari; Bashir; Becker; Bashar; Basir; Bakary; Basheer
Hiram,7597,9,2895,10492,0.3810714755824668,Hyrum,1935,Hyrum; Haroon; Harun; Heron; Hiromu; Haroun; Harm; Hiren; Harim
Camilo,6582,9,1776,8358,0.2698268003646308,Conley,1076,Conley; Camille; Camillo; Connell; Conall; Chanel; Canelo; Camil; Camile
Eliezer,6258,9,10020,16278,1.601150527325024,Ellsworth,4132,Ellsworth; Eleazar; Eliazar; Elazar; Eluzer; Eliasar; Elizar; Eliazer; Elsworth
Kashton,6090,9,355,6445,0.05829228243021346,Kashtyn,205,Kashtyn; Keston; Kaston; Koston; Kostantinos; Kashten; Kujtim; Kaiston; Kashdon
Zavier,4795,9,1634,6429,0.3407716371220021,Zephyr,1271,Zephyr; Zaviyar; Zubair; Zubayr; Zafir; Zayvier; Zafar; Zavhary; Zavior
Arden,4028,9,2590,6618,0.6429990069513406,Artemio,1472,Artemio; Artem; Artemis; Artin; Ayrton; Artyom; Ardian; Artan; Artemus
Huxley,3660,9,4230,7890,1.1557377049180328,Haskell,1782,Haskell; Hazel; Haziel; Haskel; Hazael; Hassel; Hassell; Huxlee; Hachalu
Ocean,2765,9,358,3123,0.1294755877034358,Osama,205,Osama; Oisin; Osamu; Ozan; Oshane; Oswin; Ojani; Oshen; Ossian
Sedrick,1790,9,1741,3531,0.9726256983240223,Shedrick,927,Shedrick; Stryker; Sedric; Starsky; Shadrick; Shadrach; Sheddrick; Sotirios; Sadrac
Zaylen,1534,9,500,2034,0.3259452411994785,Zaylon,128,Zaylon; Zaylin; Zylan; Zylen; Zalen; Zaylan; Zaelyn; Zailyn; Zylon
Obie,1481,9,403,1884,0.27211343686698175,Ova,254,Ova; Opie; Obi; Ovie; Oiva; Oba; Obbie; Opha; Ovey
Ezell,1333,9,229,1562,0.17179294823705926,Excell,75,Excell; Ezael; Ezelio; Eschol; Esaul; Eziel; Easley; Esli; Ezel
Anastacio,1304,9,1082,2386,0.8297546012269938,Angad,313,Angad; Anastasios; Ankit; Aniceto; Aniket; Anastasio; Amjad; Aniketh; Aniseto
Quindarius,195,9,181,376,0.9282051282051282,Quintarius,78,Quintarius; Quandarius; Quintrell; Quinterrius; Quendarius; Quindarrius; Quintarious; Quinterious; Quinterius
Tylik,160,9,148,308,0.925,Tyleek,46,Tyleek; Talik; Tellis; Tyliek; Taleek; Taliek; Talus; Thales; Tylique
Hannah,142,9,247,389,1.7394366197183098,Han,122,Han; Hien; Hani; Haim; Hanna; Hanh; Huan; Hymie; Hyun
Hanad,136,9,278,414,2.0441176470588234,Hamid,94,Hamid; Hammad; Himmat; Hamed; Handy; Hamad; Hunt; Hamdi; Hameed
Zhi,60,9,227,287,3.783333333333333,Zay,59,Zay; Zoe; Ziah; Zi; Zae; Zai; Zia; Zoey; Zui
David,3646127,8,3175,3649302,0.0008707870022080964,Dovid,2672,Dovid; Duvid; Daivd; Davit; Davide; Divit; Dabid; Dvid
Raymond,755793,8,11103,766896,0.014690530343625835,Raymundo,7583,Raymundo; Reymundo; Reymond; Ramond; Raymund; Raymondo; Raymont; Ryananthony
Jordan,394879,8,21378,416257,0.054138103064483044,Jordon,10993,Jordon; Jorden; Jordyn; Jordin; Jourdan; Jordany; Jardani; Jarden
Randy,327285,8,2632,329917,0.00804192065019784,Renato,1509,Renato; Rand; Ronit; Randi; Ronda; Rondy; Rande; Rhonda
Earl,263956,8,14054,278010,0.05324372243858825,Earle,6373,Earle; Errol; Early; Earlie; Erroll; Erol; Earley; Erle
Ian,251575,8,1236,252811,0.004913047798867137,Iain,876,Iain; Iann; Iam; Ioane; Iaan; Iyan; Ihan; Iwan
Frederick,250355,8,71600,321955,0.2859938886780771,Fredrick,57881,Fredrick; Frederic; Fredric; Frederico; Freddrick; Fredrik; Frederi; Frederik
Sebastian,206294,8,4398,210692,0.021319088291467517,Sebastien,2340,Sebastien; Sabastian; Sebastiano; Sevastian; Sebastion; Sebastia; Sahibjot; Sebastain
Bernard,189498,8,9443,198941,0.049831660492459025,Bernardo,8328,Bernardo; Bernardino; Bernhard; Brenner; Bernhardt; Barnard; Bernerd; Bronner
Herman,119278,8,9019,128297,0.07561327319371552,Hernan,3565,Hernan; Harmon; Hermon; Herminio; Harman; Hernando; Hermann; Hermenegildo
Dakota,90914,8,83177,174091,0.9148975955298414,Dwight,73326,Dwight; Dusty; Dakoda; Dakotah; Dekota; Dacoda; Dacota; Dacotah
Cesar,75739,8,4935,80674,0.06515797673589564,Caesar,2439,Caesar; Ceasar; Cesario; Cicero; Cezar; Ceaser; Cesare; Cesareo
Julius,74818,8,8607,83425,0.11503916169905638,Jules,5044,Jules; Juelz; Julious; Juluis; Jalik; Jaleesa; Jiles; Julez
Jermaine,40190,8,1989,42179,0.04948992286638467,Jeronimo,1155,Jeronimo; Jermain; Jerman; Jermane; Jarmaine; Jorman; Jermayne; Jermon
Corbin,37767,8,3747,41514,0.09921359917388196,Corban,1734,Corban; Corbyn; Corben; Curvin; Craven; Corvin; Cervando; Carvin
Sheldon,30780,8,8894,39674,0.2889538661468486,Shelton,7720,Shelton; Sultan; Seldon; Slayton; Seledonio; Saladin; Silton; Slaton
Brennan,30479,8,11120,41599,0.36484136618655466,Brennen,6676,Brennen; Brannon; Brennon; Brenan; Brenham; Brannen; Brannan; Brennyn
Lionel,27072,8,28433,55505,1.0502733451536643,Leonel,23735,Leonel; Lemuel; Lionell; Lonnell; Lamel; Lenell; Lynell; Lonell
Karson,19239,8,4691,23930,0.24382764176932273,Karsen,1921,Karsen; Karsyn; Krishna; Krishan; Krishang; Kharson; Krishawn; Krisna
Orion,18842,8,7535,26377,0.3999044687400488,Oren,3684,Oren; Oran; Orrin; Orin; Orhan; Oryan; Orian; Oryn
Adonis,17736,8,601,18337,0.03388588182228237,Athanasios,285,Athanasios; Adams; Atanacio; Adonnis; Adonys; Adonijah; Adonias; Athens
Kolton,15234,8,8936,24170,0.586582644085598,Kolten,3930,Kolten; Kelton; Klayton; Kaladin; Koltyn; Koltin; Keldon; Kalden
Vaughn,14903,8,462,15365,0.031000469704086424,Vishnu,262,Vishnu; Vashon; Voshon; Vaughan; Veasna; Vashawn; Vicken; Vishaan
Linwood,9672,8,5538,15210,0.5725806451612904,Lynwood,2167,Lynwood; Linda; Lenwood; Lindy; Lando; Leonid; Lundy; Leonide
Jamarion,6696,8,502,7198,0.07497013142174433,Jamarian,416,Jamarian; Jamarrion; Jamorian; Jmarion; Jahmarion; Jamareon; Jamyron; Juanramon
Nevin,3083,8,1035,4118,0.33571196886149857,Naveen,387,Naveen; Nevan; Nivaan; Navin; Nevaan; Nivan; Nivin; Neven
Atreus,2686,8,729,3415,0.2714072970960536,Adarius,407,Adarius; Adarsh; Adrik; Aidric; Audric; Aadarsh; Adric; Adrick
Kabir,2351,8,3208,5559,1.3645257337303276,Kooper,2291,Kooper; Kiefer; Keifer; Kavir; Kaveer; Kapri; Kabeer; Kavari
Eldridge,1985,8,1894,3879,0.9541561712846348,Eldred,845,Eldred; Elder; Eluterio; Eleuterio; Eldor; Eliodoro; Eldredge; Eldrick
Tavares,1798,8,2356,4154,1.3103448275862069,Tavaris,1491,Tavaris; Tiberius; Tavarus; Tiburcio; Tavarius; Tavoris; Tyberius; Tavarious
Americo,1558,8,370,1928,0.2374839537869063,Amaris,169,Amaris; Amerigo; Amirjon; Amiris; Anurag; Amarius; Amauris; Americus
Naftali,1557,8,1909,3466,1.2260757867694283,Neftali,951,Neftali; Naftuli; Naftoli; Naftula; Naftuly; Neftaly; Naphtali; Nephtali
Dorothy,1306,8,1687,2993,1.2917304747320062,Durwood,1003,Durwood; Doroteo; Deward; Derwood; Duard; Duward; Dreddy; Darith
Celso,1073,8,809,1882,0.7539608574091333,Cloyce,159,Cloyce; Clois; Calix; Cylus; Cylas; Collis; Chelsea; Cylis
Farhan,784,8,669,1453,0.8533163265306123,Faron,483,Faron; Fernie; Ferran; Fern; Furney; Farron; Forney; Fran
Telly,778,8,697,1475,0.8958868894601543,Tal,345,Tal; Talha; Tullio; Tully; Tollie; Tallie; Tulio; Tylee
Elgin,737,8,915,1652,1.2415196743554953,Ellison,541,Ellison; Elchonon; Elizandro; Elson; Elisandro; Elkin; Eliakim; Elchanan
Seferino,649,8,534,1183,0.8228043143297381,Severiano,198,Severiano; Seaborn; Supreme; Sipriano; Severin; Sabrina; Severino; Seabron
Jafet,637,8,230,867,0.36106750392464676,Japheth,134,Japheth; Javed; Javid; Jafeth; Jebediah; Jefte; Japhet; Jephthe
Raudel,500,8,670,1170,1.34,Radley,354,Radley; Ridley; Rodell; Raydel; Rodel; Redell; Rutilio; Rudell
Quintavious,493,8,696,1189,1.411764705882353,Quantavious,263,Quantavious; Quintavius; Quantavius; Quentavious; Quintavis; Quentavius; Quontavious; Quantavis
Fahad,447,8,586,1033,1.3109619686800895,Fateh,286,Fateh; Fadi; Fate; Fahd; Faith; Fouad; Fayette; Fuad
Harding,444,8,589,1033,1.3265765765765767,Hardin,321,Hardin; Harden; Harutyun; Hridhaan; Harutun; Horton; Haroutun; Hridaan
Moe,370,8,232,602,0.6270270270270271,Moua,64,Moua; Mayo; My; Mia; Maui; Mae; Maya; Mai
Marquavious,359,8,232,591,0.6462395543175488,Marquavius,113,Marquavius; Markevious; Markavious; Marquavis; Marquavion; Markavion; Markevion; Marqavious
Ascencion,248,8,317,565,1.278225806451613,Asencion,192,Asencion; Aking; Ausencio; Agamjot; Ascension; Acencion; Asuncion; Azimjon
Jacorian,178,8,234,412,1.3146067415730338,Jaskaran,164,Jaskaran; Josearmando; Jaskarn; Jakorian; Jakyrin; Jakyren; Jakyron; Joseramon
Drequan,78,8,141,219,1.8076923076923077,Dreshawn,32,Dreshawn; Darshan; Dragan; Drayson; Dragon; Darshawn; Dargan; Darikson
Harry,358939,7,964,359903,0.002685693112200123,Haruo,306,Haruo; Hiro; Hero; Hari; Haru; Heru; Hairo
Theodore,291124,7,3387,294511,0.011634217721658124,Teodoro,2030,Teodoro; Theadore; Theodor; Teodor; Thedore; Theodoro; Tiodoro
Marvin,247277,7,7931,255208,0.032073342850325745,Mervin,7299,Mervin; Mervyn; Marvens; Marvyn; Marven; Marvins; Marvion
Preston,116896,7,230,117126,0.0019675609088420478,Prescott,102,Prescott; Prestyn; Priest; President; Presten; Prestin; Proctor
Harvey,113831,7,1223,115054,0.010743997680772372,Herb,421,Herb; Harvie; Herve; Hervey; Harvy; Herbie; Herby
Karl,94830,7,1005,95835,0.010597912053147737,Karol,402,Karol; Karlo; Kirill; Karla; Kyrell; Karel; Kiril
Ezra,92821,7,1931,94752,0.02080348197067474,Ezrah,1575,Ezrah; Esgar; Ezariah; Egor; Escher; Ezeriah; Ezri
Perry,68290,7,15188,83478,0.22240445160345584,Pierre,13895,Pierre; Pharaoh; Piero; Pharoah; Parry; Power; Prue
Declan,54929,7,1492,56421,0.027162336834823136,Deklan,1251,Deklan; Deklyn; Deklin; Decklan; Deaglan; Decklyn; Declyn
Gerard,53734,7,53046,106780,0.9871961886328954,Gerardo,51795,Gerardo; Gerhard; Girard; Gerhardt; Gerrard; Gerardojr; Gerhart
Tucker,50806,7,393,51199,0.007735306853521238,Tiger,352,Tiger; Takahiro; Tushar; Tahjir; Takari; Toshiro; Tysir
Wendell,48650,7,1418,50068,0.029146968139773896,Windell,1076,Windell; Wendall; Wendel; Wendelin; Windle; Wyndell; Wendyl
Kyler,36828,7,2749,39577,0.07464429238622787,Keller,1643,Keller; Kylar; Keylor; Keyler; Kailer; Khyler; Kayler
Esteban,32294,7,7310,39604,0.22635783736917076,Estevan,7023,Estevan; Esteven; Estefan; Estaban; Estefano; Estefani; Estephan
Finn,32219,7,1015,33234,0.0315031503150315,Fynn,526,Fynn; Faheem; Fahim; Fionn; Fumio; Fin; Fannie
Kendall,30076,7,3152,33228,0.10480117036840006,Kendell,1762,Kendell; Kendal; Kendale; Kendel; Kendly; Kyndal; Kyndall
Lamar,29554,7,1352,30906,0.04574676862692022,Lamarr,873,Lamarr; Lemar; Lumir; Lanier; Lamir; Lamari; Lamario
Harlan,19847,7,5176,25023,0.2607950823802086,Harlem,2311,Harlem; Harland; Harlen; Harlon; Harlin; Haralambos; Harlyn
Jefferson,17698,7,1500,19198,0.08475533958639395,Javaris,945,Javaris; Javarius; Javoris; Javarious; Jeferson; Javarus; Javares
Ned,11908,7,2097,14005,0.17610010077258986,Nate,1538,Nate; Nat; Naod; Newt; Nuta; Not; Nadia
Coleman,11858,7,11123,22981,0.9380165289256198,Clement,8240,Clement; Clemente; Clemens; Clemon; Clements; Clemence; Colman
Yahir,11192,7,4423,15615,0.395192994996426,Yair,3565,Yair; Yuri; Yeray; Yer; Yaro; Yerai; Yhair
Ollie,11045,7,295,11340,0.026708918062471707,Ole,229,Ole; Ola; Oley; Olie; Olee; Oleh; Olly
Octavio,9004,7,2645,11649,0.29375832963127496,Octavius,1547,Octavius; Octavious; Octaviano; Octavian; Octave; Octavia; October
Leandro,8100,7,6132,14232,0.7570370370370371,Landry,3898,Landry; Leander; Leandre; Leandrew; Leondre; Lander; Liandro
Korbin,7606,7,3344,10950,0.4396529056008414,Korbyn,2031,Korbyn; Korben; Kervin; Kervens; Korban; Kraven; Kerven
Yehuda,6657,7,873,7530,0.13114015322217215,Yehudah,454,Yehudah; Yida; Yuta; Yuto; Yiddy; Yuda; Yidi
Khalid,5804,7,3054,8858,0.5261888352860097,Kolt,1483,Kolt; Khaled; Kaleth; Kalet; Kaled; Klyde; Khallid
Mustafa,5319,7,338,5657,0.0635457792818199,Moustapha,101,Moustapha; Mustafo; Mostafa; Mustapha; Moustafa; Mujtaba; Mustafe
Lazaro,5198,7,908,6106,0.17468257021931513,Lazer,549,Lazer; Lazar; Lucero; Lasaro; Luzer; Laker; Lezer
Bridger,5005,7,628,5633,0.12547452547452548,Broadus,425,Broadus; Bartosz; Braddock; Bertis; Bartek; Burtis; Bridget
Amarion,3394,7,306,3700,0.0901591043017089,Amrom,208,Amrom; Amarian; Amirion; Ahmarion; Amariyon; Amiriyon; Amram
Art,2589,7,1938,4527,0.7485515643105446,Artie,1043,Artie; Arath; Arda; Arth; Arad; Artha; Artee
Sherwood,2488,7,758,3246,0.3046623794212219,Sherrod,398,Sherrod; Sharod; Sherod; Seward; Sarath; Sharrod; Sarith
Eamon,2487,7,358,2845,0.14394853236831523,Eamonn,204,Eamonn; Emin; Emani; Eman; Emaan; Emon; Eymen
Javonte,2451,7,1773,4224,0.7233782129742962,Juventino,950,Juventino; Javontae; Javonta; Javante; Jovante; Jevonte; Jovonte
Mendel,2085,7,1062,3147,0.5093525179856115,Montel,562,Montel; Muhammadali; Montell; Mohamadali; Mandela; Mohammadali; Mandel
Levon,2075,7,1744,3819,0.8404819277108434,Lavon,1274,Lavon; Levin; Leovanni; Livan; Liban; Levan; Leveon
Montgomery,1912,7,1334,3246,0.6976987447698745,Montez,1173,Montez; Muhammadyusuf; Muntasir; Muhammadyasin; Mantas; Mantej; Muhammadjon
Isael,1835,7,1055,2890,0.5749318801089919,Izael,881,Izael; Izel; Izell; Ikal; Isaul; Isley; Ichael
Faris,1495,7,1474,2969,0.9859531772575251,Farris,790,Farris; Ferris; Fares; Faraz; Feras; Firas; Frisco
Celestino,1236,7,496,1732,0.40129449838187703,Colston,402,Colston; Calixto; Calistro; Celestine; Claxton; Cleaster; Cluster
Xavion,1180,7,1413,2593,1.1974576271186441,Xavian,678,Xavian; Xavien; Xzavion; Xzavian; Xzavien; Xayvion; Xzayvian
Pearl,1108,7,588,1696,0.5306859205776173,Perley,273,Perley; Parley; Pearlie; Pharrell; Pharell; Pearly; Perla
Lindell,902,7,293,1195,0.32483370288248337,Lyndell,245,Lyndell; Lyndle; Londell; Lyndal; Lindley; Lyndall; Lyndel
Brooklyn,656,7,358,1014,0.5457317073170732,Berkley,300,Berkley; Berkeley; Breslin; Braxley; Birchel; Brooklynn; Barclay
Shakur,598,7,1416,2014,2.367892976588629,Shigeru,481,Shigeru; Sagar; Shakir; Sesar; Socorro; Seager; Sakariye
Aristeo,315,7,501,816,1.5904761904761904,Arcadio,309,Arcadio; Aristotle; Aristides; Ariston; Arshdeep; Archit; Aristide
Abdias,190,7,115,305,0.6052631578947368,Abdiaziz,37,Abdiaziz; Avetis; Avedis; Avitaj; Abdikadir; Abdiqani; Abdishakur
Jaquavion,99,7,126,225,1.2727272727272727,Josephine,65,Josephine; Jakavion; Jakevion; Jacobanthony; Josefina; Josephmichael; Josephanthony
Efe,30,7,56,86,1.8666666666666667,Eva,20,Eva; Ebbie; Ehab; Eppie; Evo; Eyoab; Eyob
Tyler,599708,6,115613,715321,0.1927821539816044,Taylor,108417,Taylor; Tylor; Tayler; Tylar; Teller; Tyeler
Arthur,495574,6,56231,551805,0.11346640461363994,Arturo,53333,Arturo; Arther; Artur; Arthuro; Arthor; Aurther
Gerald,443682,6,4578,448260,0.010318200873598658,Gearld,1729,Gearld; Geraldo; Garold; Gerold; Geraldine; Geralt
Wayne,350169,6,1033,351202,0.0029500041408577,Wm,441,Wm; Wynn; Wanya; Waino; Wen; Wane
Travis,305200,6,528,305728,0.0017300131061598952,Trevis,283,Trevis; Trevaughn; Travious; Tarvis; Travius; Trevious
Clarence,266093,6,1891,267984,0.007106537939742872,Clarance,1536,Clarance; Clearence; Clarnce; Clearance; Clearnce; Claron
Hunter,256155,6,13661,269816,0.05333099100154204,Hendrix,11738,Hendrix; Henderson; Hendrick; Hendrik; Hendrixx; Hendricks
Owen,232220,6,1489,233709,0.006412023081560589,Om,1384,Om; Owyn; Onnie; Ohm; Onie; Ona
Trevor,158921,6,3613,162534,0.022734566231020444,Trever,3444,Trever; Travaris; Treavor; Trapper; Tarvaris; Travoris
Xavier,154622,6,6901,161523,0.04463142373012896,Xzavier,6484,Xzavier; Xavior; Xaiver; Xaviar; Xzavior; Xzayvier
Ivan,142646,6,1685,144331,0.01181245881412728,Ivaan,970,Ivaan; Ibn; Iban; Iven; Ivann; Ivon
Gilbert,121821,6,25902,147723,0.21262343930849362,Gilberto,25672,Gilberto; Glover; Gualberto; Gilford; Gilverto; Guilford
Roland,93978,6,37935,131913,0.40365830300708677,Rolando,20864,Rolando; Ryland; Rolland; Rowland; Rayland; Rhyland
Easton,74947,6,666,75613,0.008886279637610578,Eastyn,262,Eastyn; Estanislado; Eston; Easten; Estanislao; Eastin
Ezekiel,74536,6,19840,94376,0.2661801008908447,Ezequiel,17801,Ezequiel; Esequiel; Ezekial; Ezechiel; Esiquiel; Ezikiel
Felix,74175,6,276,74451,0.0037209302325581397,Felice,214,Felice; Feliz; Felis; Flake; Felicia; Floyce
Maverick,62862,6,989,63851,0.015732875186917374,Mavrick,396,Mavrick; Maverik; Mubarak; Mavrik; Maveric; Maveryk
Carlton,43721,6,2413,46134,0.055190869376272274,Carleton,1493,Carleton; Charlton; Carlito; Carlitos; Cirildo; Charlotte
Ismael,40533,6,5772,46305,0.14240248686255644,Ishmael,3361,Ishmael; Ismail; Izmael; Ismaeel; Ishmel; Ismaila
Cedric,37229,6,5327,42556,0.14308737811920813,Cedrick,4228,Cedrick; Chadrick; Cadarius; Chaddrick; Cederick; Cedarius
Desmond,35753,6,1754,37507,0.04905882023886107,Dezmond,1483,Dezmond; Desmon; Dezmon; Djimon; Desmund; Dezmen
Rufus,28263,6,3663,31926,0.1296040760004246,Refugio,3059,Refugio; Rebecca; Refujio; Rafiq; Ruffus; Reeves
Otto,26967,6,5771,32738,0.21400229910631513,Otha,3845,Otha; Otho; Odie; Oddie; Ottie; Ott
Tobias,24373,6,339,24712,0.013908833545316539,Tavis,277,Tavis; Tavish; Tabias; Tavius; Tivis; Tevis
Khalil,22527,6,5819,28346,0.258312247525192,Kalel,2873,Kalel; Kahlil; Kalil; Khaleel; Kaleel; Khalel
Jerald,21477,6,8671,30148,0.4037342273129394,Jerrold,4852,Jerrold; Jerold; Jarold; Jearld; Jerauld; Jerrald
Garland,19083,6,166,19249,0.00869884190116858,Grayling,107,Grayling; Graylin; Garlin; Graylen; Garlon; Grayland
Courtney,18339,6,1567,19906,0.08544631659305306,Cortney,1504,Cortney; Cardin; Creedence; Cordney; Carden; Chritian
Adolfo,13422,6,17927,31349,1.3356429742214275,Adolph,12377,Adolph; Adalberto; Adolphus; Adelbert; Adolf; Adolphe
Ulysses,13342,6,12029,25371,0.9015889671713386,Ulises,9954,Ulises; Ulices; Ulisses; Ulyses; Ulysees; Ulysess
Shelby,11455,6,1397,12852,0.12195547795722392,Silvio,1260,Silvio; Sylvio; Sylvia; Selby; Silvia; Salif
Kamden,10999,6,8717,19716,0.7925265933266661,Kenton,6014,Kenton; Kamdyn; Kendon; Kamdon; Keanthony; Kenden
Weldon,9448,6,7965,17413,0.8430355630821338,Wilton,4942,Wilton; Walton; Welton; Waldemar; Walden; Waldon
Vern,7450,6,4600,12050,0.6174496644295302,Verne,2700,Verne; Varun; Vernie; Varian; Verna; Viren
Basil,7293,6,924,8217,0.12669683257918551,Basilio,802,Basilio; Buckley; Bacilio; Bexley; Basel; Bassel
Ridge,5327,6,2885,8212,0.541580626994556,Ritchie,1433,Ritchie; Rhodes; Riddick; Rithik; Ritik; Ritchey
Milford,4539,6,956,5495,0.2106190790923111,Milburn,680,Milburn; Melbourne; Milbert; Melford; Melburn; Malvern
Briar,4272,6,1748,6020,0.4091760299625468,Bryer,913,Bryer; Bryar; Brewer; Breyer; Brier; Bryor
Cletus,4234,6,507,4741,0.11974492205951819,Cletis,287,Cletis; Coolidge; Cleatus; Claudius; Claudis; Cleotis
Banks,4139,6,4025,8164,0.9724571152452283,Benicio,3165,Benicio; Benji; Benjie; Banx; Bianca; Benjy
Margarito,3778,6,964,4742,0.25516146109052407,Margaret,760,Margaret; Mercer; Margarita; Marjorie; Marquarius; Mercury
Damarion,3758,6,2651,6409,0.7054284193720064,Demarion,2478,Demarion; Dmarion; Damarian; Damarrion; Demarian; Demarrion
Ladarius,3648,6,833,4481,0.22834429824561403,Ladarrius,644,Ladarrius; Ledarius; Ladarious; Laderrick; Ledarrius; Lataurus
Zev,3586,6,1109,4695,0.30925822643614054,Zeb,632,Zeb; Zvi; Zevi; Zohaib; Ziv; Zavi
Casimir,3128,6,1921,5049,0.6141304347826086,Casimer,1203,Casimer; Casimiro; Casmer; Cashmere; Casmere; Casmir
Erasmo,2764,6,724,3488,0.2619392185238784,Erskine,478,Erskine; Erickson; Ericson; Erskin; Erasmus; Eriksen
Neymar,2187,6,709,2896,0.32418838591678095,Namir,250,Namir; Nomar; Nymir; Namari; Nahmir; Nymeir
Osman,2114,6,532,2646,0.25165562913907286,Ousmane,293,Ousmane; Osmin; Ousman; Osmany; Osmond; Osmani
Eder,2068,6,555,2623,0.2683752417794971,Eider,328,Eider; Ettore; Edder; Eduar; Edwar; Edrei
Delvin,1778,6,2198,3976,1.236220472440945,Delfino,1284,Delfino; Dalvin; Delvon; Delfin; Delvonte; Delphine
Baldemar,1687,6,1693,3380,1.003556609365738,Baldomero,593,Baldomero; Bladimir; Belton; Bladen; Blayden; Baldwin
Cashton,1667,6,215,1882,0.1289742051589682,Chistian,76,Chistian; Caston; Chaston; Cheston; Chasten; Castin
Jacinto,1655,6,387,2042,0.2338368580060423,Joseantonio,361,Joseantonio; Jasmeet; Jaquante; Jasinto; Jaswinder; Joseandres
Glendon,1036,6,936,1972,0.9034749034749034,Glenwood,714,Glenwood; Gayland; Glendell; Glendel; Glendal; Glendale
Nunzio,939,6,1678,2617,1.7870074547390842,Nehemias,818,Nehemias; Nancy; Neng; Ninos; Nimesh; Namish
Drayden,905,6,476,1381,0.5259668508287293,Drayton,412,Drayton; Dreyden; Dardan; Dryden; Draden; Draiden
Viraj,898,6,287,1185,0.3195991091314031,Viraaj,197,Viraaj; Vraj; Virgie; Varick; Versie; Virge
Ozias,875,6,344,1219,0.3931428571428571,Ojas,138,Ojas; Oseias; Oseas; Osias; Oakes; Oasis
Ludwig,863,6,229,1092,0.2653534183082271,Leotis,84,Leotis; Leodis; Leticia; Lotus; Latasha; Latisha
Amanda,826,6,1306,2132,1.5811138014527846,Anand,626,Anand; Amando; Amenadiel; Amandeep; Amonte; Anant
Delonte,764,6,716,1480,0.93717277486911,Dyland,378,Dyland; Delante; Delonta; Dalonte; Delontae; Delontay
Sixto,741,6,255,996,0.3441295546558704,Saketh,83,Saketh; Sajid; Sisto; Shigeto; Saket; Shehzad
Rustin,664,6,269,933,0.40512048192771083,Ruston,136,Ruston; Rexton; Rustyn; Rigdon; Rostam; Roston
Llewellyn,582,6,232,814,0.39862542955326463,Liliana,80,Liliana; Lillian; Lelan; Leelan; Lelon; Lealon
Edrick,542,6,527,1069,0.9723247232472325,Edric,452,Edric; Ederson; Edris; Edrik; Eddrick; Edrees
Raghav,478,6,805,1283,1.6841004184100419,Rishabh,360,Rishabh; Rishab; Rajiv; Rajeev; Rishav; Rishiv
Deborah,392,6,450,842,1.1479591836734695,Debra,245,Debra; Dupree; Devere; Dovber; Dover; Davier
Kassius,364,6,97,461,0.2664835164835165,Keisuke,24,Keisuke; Kaushik; Kazuki; Kashius; Khachik; Kazuyoshi
Sabas,326,6,172,498,0.5276073619631901,Sevag,88,Sevag; Shabazz; Sevak; Shabsi; Sopheak; Shehbaaz
Laird,307,6,54,361,0.1758957654723127,Lord,17,Lord; Loreto; Laureat; Leart; Loretta; Louard
Cavan,285,6,99,384,0.3473684210526316,Cavin,70,Cavin; Cobain; Capone; Cavani; Caven; Cevyn
Vu,259,6,411,670,1.5868725868725868,Vahe,187,Vahe; Vayu; Vaayu; Vue; Vi; Va
Lavonte,216,6,38,254,0.17592592592592593,Lavontae,11,Lavontae; Lavante; Lavonta; Levent; Levonte; Luvender
Avett,187,6,230,417,1.2299465240641712,Abbott,129,Abbott; Abdou; Abid; Abdi; Abdo; Avet
Lakota,115,6,91,206,0.7913043478260869,Lakeith,38,Lakeith; Leocadio; Light; Locadio; Lizeth; Lizette
Toddrick,96,6,247,343,2.5729166666666665,Tedrick,81,Tedrick; Tadarius; Theodoros; Tydarius; Todrick; Tydrick
Kongmeng,72,6,88,160,1.2222222222222223,Kenshin,29,Kenshin; Kenson; Kamakana; Kamakani; Kingjames; Kingson
Primo,70,6,204,274,2.914285714285714,Param,49,Param; Perrin; Pranay; Prem; Perrion; Priam
Zaquan,67,6,121,188,1.8059701492537314,Zyquan,52,Zyquan; Zeeshan; Zeshan; Zixuan; Zichen; Zyshonne
Olsen,53,6,84,137,1.5849056603773586,Olajuwon,44,Olajuwon; Olson; Oluwaseun; Oluwasemilore; Oluwajomiloju; Oleksandr
Hobie,15,6,55,70,3.6666666666666665,Happy,13,Happy; Hope; Hoby; Hobby; Hiep; Hovie
Harold,527231,5,203,527434,0.0003850304705148218,Harrold,132,Harrold; Herald; Harald; Heraldo; Herold
Philip,335285,5,307616,642901,0.91747617698376,Phillip,306408,Phillip; Philippe; Philipp; Phillipe; Philipe
Oliver,244794,5,1008,245802,0.0041177479840192165,Olivier,950,Olivier; Oliverio; Olliver; Oluwaferanmi; Olyver
Wesley,236506,5,219,236725,0.0009259807362181086,Weslee,80,Weslee; Wesly; Wasil; Wassillie; Wassil
Connor,231298,5,80378,311676,0.34750840906536157,Conner,54754,Conner; Conor; Camari; Comer; Camauri
Manuel,183379,5,905,184284,0.004935134339264583,Manolo,553,Manolo; Manley; Manual; Manly; Manuela
Arnold,97147,5,9699,106846,0.09983838924516454,Arnulfo,4938,Arnulfo; Arnoldo; Arnaldo; Arnel; Arnell
