formal_name,formal_count,nickname_count,nickname_count_sum,group_total_count,nickname_to_formal_ratio,top_nickname,top_nickname_count,nicknames_joined
Shantavia,276,5,122,398,0.4420289855072464,Sandeep,43,Sandeep; Shawntavia; Shontavia; Shauntavia; Shantavious
Starasia,191,5,57,248,0.29842931937172773,Shaterrica,28,Shaterrica; Shaterica; Starquasia; Starkeisha; Starkisha
Rosaisela,168,5,27,195,0.16071428571428573,Rosicela,6,Rosicela; Rosisela; Rosaicela; Rosaysela; Rosezella
Xaria,160,5,128,288,0.8,Xuri,60,Xuri; Xiara; Xara; Xariah; Xyra
Mariangel,159,5,56,215,0.3522012578616352,Mariangela,29,Mariangela; Marnice; Marines; Mariaangelica; Marnisha
Yunuen,133,5,108,241,0.8120300751879699,Yanina,46,Yanina; Yaminah; Yanine; Ymani; Yanin
Missouri,129,5,161,290,1.248062015503876,Macaria,85,Macaria; Majorie; Mikeria; Mazuri; Makari
Hazeline,121,5,145,266,1.1983471074380165,Hazelynn,57,Hazelynn; Hazelene; Hokulani; Hazelyn; Hazeleen
Cesar,93,5,114,207,1.2258064516129032,Chizara,82,Chizara; Casara; Casarah; Cassara; Cesaria
Namari,89,5,104,193,1.1685393258426966,Namaari,56,Namaari; Nimra; Nymeria; Nameera; Namirah
Genise,68,5,186,254,2.735294117647059,Genese,61,Genese; Genesee; Genice; Genessa; Genessy
Valeska,66,5,58,124,0.8787878787878788,Vielka,31,Vielka; Valisa; Valicia; Valecia; Veleka
Yulieth,56,5,55,111,0.9821428571428571,Yuliet,16,Yuliet; Yilda; Yalda; Yolette; Yuleidy
Almarosa,52,5,57,109,1.0961538461538463,Almira,32,Almira; Almarie; Alamar; Almer; Almerinda
Arista,35,5,30,65,0.8571428571428571,Arshdeep,10,Arshdeep; Arcadia; Archita; Aristea; Arjeta
Dashanti,29,5,35,64,1.206896551724138,Deshonda,15,Deshonda; Deshante; Deshanti; Deshawnda; Deshundra
Miosotis,21,5,46,67,2.1904761904761907,Mushtaq,15,Mushtaq; Mystique; Mistica; Mystic; Mystica
Orfelinda,15,5,26,41,1.7333333333333334,Orville,6,Orville; Orabelle; Orfalinda; Orvella; Orvilla
Judith,449654,4,370,450024,0.00082285490621678,Judit,178,Judit; Judyth; Judieth; Jodette
Harper,131289,4,305,131594,0.0023231192255253677,Harbor,160,Harbor; Harpreet; Herbert; Heriberta
Genevieve,109749,4,1872,111621,0.017057103025995682,Genoveva,1636,Genoveva; Genavieve; Genevive; Geneviev
Iris,92681,4,344,93025,0.0037116561107454604,Irais,234,Irais; Irish; Irja; Irys
Harriet,74120,4,20213,94333,0.2727064220183486,Harriett,15078,Harriett; Harriette; Hertha; Howard
Yvette,59396,4,209,59605,0.0035187554717489395,Yevette,146,Yevette; Yvett; Yvetta; Yveth
Valentina,56749,4,698,57447,0.012299776207510264,Valinda,303,Valinda; Valentine; Velinda; Violanda
Hadley,42726,4,4241,46967,0.09926040350138089,Hadlee,3957,Hadlee; Hadeel; Hadlie; Hetal
Ollie,26528,4,19757,46285,0.7447602533172497,Ola,19625,Ola; Oliwia; Olla; Olie
Maeve,24717,4,642,25359,0.025974025974025976,Maeva,440,Maeva; Mavie; Mavi; Mayve
Matilda,22911,4,4095,27006,0.17873510540788268,Mathilda,2169,Mathilda; Matilde; Mathilde; Matylda
Cadence,21005,4,2803,23808,0.1334444179957153,Caydence,2358,Caydence; Caidence; Cadance; Cadynce
River,17093,4,207,17300,0.012110220558123209,Reverie,111,Reverie; Ryver; Reaver; Riviera
Avis,12296,4,218,12514,0.017729342875731944,Avika,185,Avika; Abisai; Afsa; Avisha
Zelda,10879,4,342,11221,0.031436712933174,Zlaty,145,Zlaty; Zlata; Zeldy; Zuleidy
Damaris,9850,4,907,10757,0.09208121827411167,Daenerys,705,Daenerys; Damariz; Damarys; Demaris
Ivette,9345,4,628,9973,0.06720171214553237,Iveth,274,Iveth; Ivett; Ibeth; Ivet
Theodora,6987,4,830,7817,0.11879204236439102,Teodora,499,Teodora; Theadora; Tedra; Theodore
Royalty,6328,4,108,6436,0.01706700379266751,Royalti,69,Royalti; Relda; Rilda; Rhelda
Emerald,6250,4,113,6363,0.01808,Emerly,71,Emerly; Emerlyn; Emerlynn; Emrielle
Wrenley,5749,4,3022,8771,0.5256566359366847,Wrenlee,1892,Wrenlee; Wrenleigh; Wrenly; Wrynlee
Cordelia,5639,4,197,5836,0.034935272211384996,Courtlyn,150,Courtlyn; Cortlyn; Courtlynn; Cordella
Augusta,5448,4,5864,11312,1.0763582966226137,August,3476,August; Augustine; Agustina; Augustina
Lucretia,5070,4,285,5355,0.05621301775147929,Lucerito,186,Lucerito; Lacretia; Lugarda; Lugardita
Richard,4991,4,430,5421,0.08615507914245642,Ricardo,236,Ricardo; Ricarda; Richardine; Richardean
Enid,4816,4,452,5268,0.09385382059800665,Eneida,312,Eneida; Endia; Emnet; Enith
Ellison,3927,4,280,4207,0.07130124777183601,Ellisyn,208,Ellisyn; Ellasyn; Ellyson; Elzina
Una,3073,4,918,3991,0.29873088187438984,Uma,808,Uma; Uyen; Umme; Umi
Emogene,3067,4,26,3093,0.008477339419628301,Emmogene,10,Emmogene; Emagene; Emmajean; Enchantra
Freyja,2615,4,68,2683,0.0260038240917782,Freja,38,Freja; Farris; Fariza; Fergie
Azucena,2537,4,620,3157,0.24438312968072526,Asusena,307,Asusena; Asucena; Azusena; Asuzena
Vincenza,2402,4,198,2600,0.08243130724396336,Vincent,175,Vincent; Vanessamarie; Vincenta; Vincenzia
Seraphina,2371,4,1877,4248,0.7916490932096162,Serafina,1732,Serafina; Seraphine; Sarafina; Surveen
Adamaris,2235,4,1557,3792,0.6966442953020134,Adamari,1235,Adamari; Adamary; Adamariz; Adamarys
Camden,1978,4,2252,4230,1.1385237613751265,Camdyn,1423,Camdyn; Candance; Contina; Chandni
Allegra,1954,4,59,2013,0.030194472876151485,Alegra,28,Alegra; Alegria; Alzira; Alkeria
Fatoumata,1726,4,176,1902,0.10196987253765932,Fatumata,76,Fatumata; Fatimata; Fatmata; Fatimatou
Delphia,1593,4,426,2019,0.2674199623352166,Delpha,387,Delpha; Dealva; Delphie; Delfa
Jacinda,1428,4,850,2278,0.5952380952380952,Jacinta,755,Jacinta; Jasmeet; Jashanti; Jasneet
Rolanda,1419,4,338,1757,0.23819591261451725,Rolande,186,Rolande; Ryland; Rolonda; Rolinda
Gregoria,1384,4,891,2275,0.6437861271676301,Gregory,867,Gregory; Gregorita; Gurseerat; Gursirat
Ryder,1352,4,372,1724,0.27514792899408286,Reather,242,Reather; Ruther; Rether; Rhodora
Annabeth,1255,4,143,1398,0.11394422310756971,Anvita,80,Anvita; Anvitha; Anabeth; Anapatricia
Guillermina,1241,4,59,1300,0.04754230459307011,Gloriana,29,Gloriana; Glorimar; Guillermo; Guillerma
Peighton,1226,4,558,1784,0.4551386623164764,Paxton,522,Paxton; Paxtyn; Paighton; Peightyn
Ronald,1203,4,69,1272,0.057356608478802994,Reynalda,45,Reynalda; Rumalda; Romilda; Reynolds
Claribel,1181,4,541,1722,0.45808636748518206,Clarabelle,490,Clarabelle; Clarabell; Clarabel; Clarivel
Gittel,1168,4,128,1296,0.1095890410958904,Gitel,113,Gitel; Gathel; Gittle; Gudelia
Inell,1129,4,68,1197,0.06023029229406555,Iyanla,24,Iyanla; Inioluwa; Imalay; Inola
Silvana,1055,4,580,1635,0.5497630331753555,Sullivan,468,Sullivan; Sylvana; Sylvania; Silvina
Voncile,904,4,100,1004,0.11061946902654868,Voncille,72,Voncille; Vonceil; Vonzella; Vonciel
Lisamarie,833,4,451,1284,0.5414165666266506,Luzmaria,318,Luzmaria; Lizmarie; Lizmary; Lismary
Nairobi,826,4,105,931,0.1271186440677966,Nirvi,88,Nirvi; Nairoby; Nurvi; Nyrobi
Yamilex,799,4,248,1047,0.31038798498122655,Yanelis,192,Yanelis; Yaneliz; Yamiles; Yanelys
Anushka,793,4,352,1145,0.44388398486759145,Anoushka,229,Anoushka; Anshika; Anishka; Anacecilia
Raymond,773,4,344,1117,0.445019404915912,Ramonita,308,Ramonita; Ramandeep; Romanda; Romanita
Passion,702,4,296,998,0.42165242165242167,Payson,250,Payson; Pegeen; Peggyann; Paisyn
Lurline,683,4,149,832,0.21815519765739386,Lurlene,124,Lurlene; Lorilyn; Lurlean; Lurleen
Zipporah,672,4,113,785,0.16815476190476192,Zephyr,92,Zephyr; Zafira; Zaybree; Zipora
Betzaida,661,4,363,1024,0.5491679273827534,Betsaida,226,Betsaida; Bethzaida; Bethsaida; Betzayda
Khalilah,650,4,362,1012,0.556923076923077,Kalila,198,Kalila; Kalilah; Khalyla; Kelilah
Calandra,576,4,253,829,0.4392361111111111,Celinda,236,Celinda; Cylinda; Calamity; Colinda
Aubreigh,543,4,296,839,0.5451197053406999,Africa,147,Africa; Avarose; Abrish; Afrika
Aashvi,516,4,141,657,0.27325581395348836,Ashby,96,Ashby; Akeiba; Ashvi; Akiba
Vy,495,4,370,865,0.7474747474747475,Vi,250,Vi; Viha; Via; Viya
Xolani,434,4,40,474,0.09216589861751152,Xilenia,20,Xilenia; Xylina; Xilena; Xylani
Quetzalli,412,4,392,804,0.9514563106796117,Quetzaly,215,Quetzaly; Quetzali; Quetzally; Quetzal
Ether,408,4,332,740,0.8137254901960784,Eudora,186,Eudora; Edra; Eather; Etter
Ishani,403,4,57,460,0.141439205955335,Ishana,29,Ishana; Izumi; Ijeoma; Ismay
Omayra,399,4,216,615,0.5413533834586466,Omaira,124,Omaira; Omar; Omari; Omaria
Amrita,373,4,318,691,0.8525469168900804,Amrit,166,Amrit; Amorette; Amrutha; Anureet
Claretha,360,4,341,701,0.9472222222222222,Clarity,201,Clarity; Claritza; Clarita; Claretta
Amaryllis,331,4,175,506,0.5287009063444109,Amarilis,132,Amarilis; Amarilys; Anareli; Amrielle
Avonlea,329,4,181,510,0.5501519756838906,Avanell,94,Avanell; Avanelle; Avonelle; Avonell
Revonda,311,4,61,372,0.19614147909967847,Ravneet,27,Ravneet; Robinette; Ravonda; Rupinder
Scotlyn,304,4,289,593,0.9506578947368421,Scotland,135,Scotland; Scottlyn; Scotlynn; Scottlynn
Onalee,291,4,39,330,0.13402061855670103,Onelia,17,Onelia; Onnolee; Omelia; Onolee
Frederica,276,4,263,539,0.9528985507246377,Fredericka,150,Fredericka; Fredricka; Fredrica; Frederick
Maimouna,263,4,141,404,0.5361216730038023,Manon,65,Manon; Maimuna; Minami; Momina
Adrielle,245,4,194,439,0.7918367346938775,Adriel,166,Adriel; Audrielle; Adrielly; Adriella
Itzia,228,4,284,512,1.2456140350877194,Itzae,176,Itzae; Itza; Itzy; Itasca
Zitlaly,204,4,181,385,0.8872549019607843,Zitlali,160,Zitlali; Zitlalli; Zitlalic; Zitlally
Shaquanda,203,4,45,248,0.22167487684729065,Shakendra,29,Shakendra; Shaquinta; Shaquandra; Shaquanta
Yarelis,192,4,65,257,0.3385416666666667,Yarielis,45,Yarielis; Yarieliz; Yareliz; Yarielys
Bradley,185,4,67,252,0.3621621621621622,Bradlee,33,Bradlee; Birdell; Bradleigh; Britlyn
Everett,175,4,51,226,0.2914285714285714,Everette,30,Everette; Efrat; Efrata; Ephrata
Waleska,166,4,52,218,0.3132530120481928,Willis,27,Willis; Walsie; Wallis; Wells
Ulani,133,4,101,234,0.7593984962406015,Uilani,59,Uilani; Ulanni; Ulyana; Uliana
Cleola,124,4,91,215,0.7338709677419355,Clella,56,Clella; Clelia; Clela; Clellie
Elektra,123,4,67,190,0.5447154471544715,Electra,27,Electra; Elizeth; Electa; Eliset
Greenlee,121,4,22,143,0.18181818181818182,Garnell,7,Garnell; Garnelle; Greenley; Greenly
Gerianne,110,4,28,138,0.2545454545454545,Geriann,12,Geriann; Grainne; Garine; Gerane
Josefita,97,4,108,205,1.1134020618556701,Josabet,40,Josabet; Josabeth; Jocabed; Jochebed
Nusaybah,80,4,95,175,1.1875,Nusaiba,48,Nusaiba; Nazifa; Naseeb; Nusayba
Wilhemina,80,4,62,142,0.775,Wilhemenia,31,Wilhemenia; Willamina; Wilhemena; Wilmina
Shalimar,75,4,84,159,1.12,Solimar,57,Solimar; Solmayra; Shalamar; Solmaira
Devika,68,4,141,209,2.073529411764706,Divisha,66,Divisha; Davis; Deepika; Davisha
Quanda,60,4,31,91,0.5166666666666667,Quinetta,15,Quinetta; Quanita; Quanetta; Quinette
Naveen,52,4,73,125,1.4038461538461537,Navany,35,Navany; Navani; Neveen; Navina
Jodeci,51,4,68,119,1.3333333333333333,Jadzia,48,Jadzia; Jadwiga; Jadasia; Jatasia
Oluwatamilore,41,4,40,81,0.975609756097561,Oluwatomisin,12,Oluwatomisin; Oluwademilade; Oluwatoni; Oluwadamilola
Quetcy,22,4,27,49,1.2272727272727273,Quatasia,10,Quatasia; Quadasia; Quatesha; Quatisha
Florestela,16,4,37,53,2.3125,Floris,16,Floris; Florice; Florece; Florestine
Lilac,15,4,29,44,1.9333333333333333,Lilas,10,Lilas; Lilikoi; Lilja; Lileigh
Beverly,374705,3,10515,385220,0.028062075499392856,Beverley,9855,Beverley; Beverlee; Beverlyn
Gladys,217833,3,1396,219229,0.006408579049088063,Gladis,1131,Gladis; Gladyce; Gladies
Beatrice,164972,3,18199,183171,0.11031568993526174,Beatriz,15432,Beatriz; Beatrix; Beatris
Aurora,87870,3,192,88062,0.002185046090815978,Aurore,175,Aurore; Aurorah; Arora
Blanche,55137,3,25414,80551,0.46092460598146434,Blanca,22557,Blanca; Blanch; Blanchie
Henrietta,36572,3,441,37013,0.012058405337416603,Henretta,291,Henretta; Henriette; Henryetta
Melba,30975,3,9923,40898,0.3203551251008878,Melva,9873,Melva; Melvia; Malibu
Kassidy,19373,3,142,19515,0.007329788881432922,Kassidi,105,Kassidi; Kassidee; Kasidy
Fernanda,17534,3,463,17997,0.026405840082126156,Fernande,255,Fernande; Fernando; Fermina
Justice,17259,3,985,18244,0.05707167275044904,Justyce,931,Justyce; Justus; Justis
Nelda,16885,3,2919,19804,0.17287533313591946,Nilda,2118,Nilda; Nelida; Nelta
Precious,16166,3,59,16225,0.0036496350364963502,Preciosa,25,Preciosa; Priseis; Persis
Consuelo,13960,3,681,14641,0.048782234957020054,Consuela,563,Consuela; Consuella; Conswella
Deirdre,13472,3,275,13747,0.02041270783847981,Dierdre,158,Dierdre; Deirdra; Dierdra
Nanette,13410,3,3538,16948,0.2638329604772558,Nannette,3310,Nannette; Nandi; Ninette
Yadira,11036,3,779,11815,0.07058716926422617,Yadhira,769,Yadhira; Yadirah; Yadria
Wren,10875,3,71,10946,0.0065287356321839084,Wrenn,44,Wrenn; Warren; Wrenna
Oaklynn,9387,3,4145,13532,0.4415681261318845,Oaklyn,4119,Oaklyn; Oakland; Oaklynne
Clementine,8590,3,635,9225,0.0739231664726426,Clementina,447,Clementina; Clemencia; Clemence
Milagros,8583,3,714,9297,0.08318769660957707,Milagro,688,Milagro; Malgorzata; Melchora
David,8174,3,1197,9371,0.14643993149009052,Davida,1158,Davida; Davita; Davette
Galilea,7612,3,306,7918,0.04019968470835523,Galilee,165,Galilee; Galileah; Gelila
Gussie,7375,3,2272,9647,0.3080677966101695,Gigi,2260,Gigi; Gage; Geisha
Marybeth,7205,3,3452,10657,0.47911172796668977,Maribeth,3420,Maribeth; Meribeth; Marypat
Montana,6244,3,452,6696,0.0723894939141576,Montine,256,Montine; Monteen; Montanna
Philomena,6210,3,96,6306,0.015458937198067632,Palmina,64,Palmina; Philomene; Philomenia
Wilhelmina,6187,3,848,7035,0.13706158073379668,Wilhelmenia,512,Wilhelmenia; Wilhelmena; Wilhelmine
Henley,5647,3,93,5740,0.01646892155126616,Hanalei,50,Hanalei; Henlee; Hannaley
Joseph,5620,3,3126,8746,0.5562277580071174,Josefa,2442,Josefa; Jacob; Jasibe
Yamileth,5187,3,3900,9087,0.7518796992481203,Yamilet,3688,Yamilet; Yamilett; Yamilette
Vernell,4967,3,653,5620,0.13146768673243406,Vernelle,315,Vernelle; Vermell; Vermelle
Ireland,4718,3,1369,6087,0.2901653242899534,Irelynn,497,Irelynn; Irlanda; Irelyn
Darby,4567,3,50,4617,0.010948105977665865,Darbi,30,Darbi; Dhruvi; Darbie
Jenesis,4168,3,37,4205,0.008877159309021113,Jenasis,21,Jenasis; Jenisis; Jenesys
Concepcion,3913,3,349,4262,0.08918987988755431,Conception,225,Conception; Consepcion; Concepsion
Infant,3755,3,244,3999,0.06498002663115846,Infinity,140,Infinity; Infantof; Infiniti
Evette,3555,3,451,4006,0.12686357243319268,Evita,436,Evita; Evett; Eftihia
Oleta,3543,3,300,3843,0.0846740050804403,Oletha,256,Oletha; Oletta; Olita
Itzayana,3450,3,128,3578,0.03710144927536232,Itzamara,71,Itzamara; Itzayanna; Itzanami
Hortencia,3283,3,4219,7502,1.2851050868108438,Hortense,3016,Hortense; Hortensia; Hortence
Ira,3268,3,1585,4853,0.48500611995104037,Irie,1400,Irie; Irha; Iyari
Spencer,3258,3,43,3301,0.013198281154082258,Spenser,28,Spenser; Shivangi; Sevinch
Vesta,3180,3,136,3316,0.042767295597484274,Vashti,125,Vashti; Vasti; Vasthi
Floy,3082,3,422,3504,0.13692407527579495,Flo,329,Flo; Floye; Fala
Aranza,2463,3,21,2484,0.008526187576126675,Arnika,11,Arnika; Aramis; Arnisha
Tallulah,2458,3,82,2540,0.03336045565500407,Talulah,47,Talulah; Talula; Tallula
Amethyst,2227,3,21,2248,0.009429726088908847,Antasia,10,Antasia; Anitza; Antigone
Yetta,2097,3,1947,4044,0.9284692417739628,Yitty,1729,Yitty; Yitta; Yita
Bentley,1959,3,288,2247,0.14701378254211334,Bentlee,216,Bentlee; Bentleigh; Bentlie
Kirby,1893,3,64,1957,0.03380876914949815,Krupa,32,Krupa; Kirbie; Kirpa
Yehudis,1886,3,762,2648,0.40402969247083775,Yides,708,Yides; Yoatzi; Yidis
Simran,1802,3,50,1852,0.02774694783573807,Samreen,33,Samreen; Simranjit; Senorina
Jonathan,1703,3,25,1728,0.014679976512037582,Jonathon,15,Jonathon; Johnathan; Johnathon
Melvina,1689,3,503,2192,0.29780935464772057,Malvina,270,Malvina; Melvin; Melveen
Eulalia,1614,3,37,1651,0.02292441140024783,Elwillie,20,Elwillie; Eulalie; Eulala
Lavonda,1474,3,1049,2523,0.7116689280868386,Lavender,990,Lavender; Lafonda; Lafondra
Lorenza,1472,3,140,1612,0.09510869565217392,Lawrence,107,Lawrence; Laurence; Laurencia
Felipa,1450,3,258,1708,0.17793103448275863,Flavia,219,Flavia; Filippa; Felipe
Hermelinda,1409,3,84,1493,0.05961674946770759,Hermila,73,Hermila; Hermalinda; Hermela
Nicholas,1336,3,629,1965,0.4708083832335329,Nicolasa,618,Nicolasa; Nixzaliz; Nixaliz
Zandra,1138,3,18,1156,0.015817223198594025,Zandria,8,Zandria; Zander; Zondra
Lilibeth,921,3,126,1047,0.13680781758957655,Lilybeth,100,Lilybeth; Lilibet; Lillybeth
Fabiana,810,3,160,970,0.19753086419753085,Fabienne,114,Fabienne; Fabian; Fabianna
Verdell,808,3,34,842,0.04207920792079208,Vertell,24,Vertell; Verdelle; Virdell
Drucilla,723,3,697,1420,0.9640387275242047,Darcel,348,Darcel; Drusilla; Darcell
Yatziri,708,3,250,958,0.3531073446327684,Yatziry,188,Yatziry; Yatzari; Yatzary
Mariafernanda,695,3,173,868,0.2489208633093525,Marifer,121,Marifer; Maryfrances; Maryfer
Sparkle,664,3,40,704,0.060240963855421686,Shabreka,21,Shabreka; Sophiarose; Sovereign
Modesta,634,3,311,945,0.49053627760252366,Metztli,240,Metztli; Modestine; Modesty
Fumiko,593,3,44,637,0.07419898819561552,Fancy,28,Fancy; Finesse; Fenix
Bibiana,588,3,131,719,0.2227891156462585,Bevin,63,Bevin; Biviana; Bibianna
Grettel,587,3,394,981,0.6712095400340715,Gretel,326,Gretel; Grethel; Grettell
Jenevieve,587,3,278,865,0.4735945485519591,Jenavieve,254,Jenavieve; Jennavieve; Jenaveve
Arthur,577,3,83,660,0.1438474870017331,Arturo,67,Arturo; Arthurine; Arthuree
Haruko,550,3,411,961,0.7472727272727273,Heiress,170,Heiress; Hiroko; Haruka
Gaby,522,3,337,859,0.6455938697318008,Gabby,326,Gabby; Gopi; Gabbie
Larkin,516,3,43,559,0.08333333333333333,Larkyn,33,Larkyn; Larsen; Laurajean
Nicolina,515,3,15,530,0.02912621359223301,Neslihan,5,Neslihan; Nicoleanne; Nicolemarie
Ermelinda,502,3,39,541,0.07768924302788845,Ermalinda,29,Ermalinda; Ermal; Ernell
Wynell,497,3,276,773,0.5553319919517102,Wynelle,258,Wynelle; Winnell; Wanell
Jadore,481,3,75,556,0.15592515592515593,Jadira,36,Jadira; Jatoria; Jatara
Erendira,479,3,356,835,0.7432150313152401,Erandi,125,Erandi; Erandy; Erendida
Icelynn,461,3,166,627,0.3600867678958785,Island,139,Island; Icelyn; Isolina
Yelitza,450,3,442,892,0.9822222222222222,Yalitza,414,Yalitza; Yulitza; Yoltzin
Maven,443,3,59,502,0.13318284424379231,Maevyn,24,Maevyn; Mubina; Maeven
Jamileth,359,3,335,694,0.9331476323119777,Jamilet,302,Jamilet; Jamilette; Jamilett
Sharmaine,330,3,346,676,1.0484848484848486,Sharman,300,Sharman; Sharmon; Sharmin
Joretta,316,3,79,395,0.25,Jared,57,Jared; Jordy; Jordie
Philippa,300,3,168,468,0.56,Phillip,81,Phillip; Philip; Pallavi
Ilda,294,3,17,311,0.05782312925170068,Ilette,6,Ilette; Ilwad; Ilwaad
Nastassia,284,3,139,423,0.4894366197183099,Nastassja,80,Nastassja; Nastasia; Nastasha
Dulcemaria,272,3,38,310,0.13970588235294118,Dulcinea,26,Dulcinea; Delcenia; Delcina
Miangel,257,3,40,297,0.1556420233463035,Myangel,22,Myangel; Monchel; Monzelle
Pasqualina,248,3,63,311,0.2540322580645161,Psalm,32,Psalm; Paislynn; Paislyn
Huntleigh,239,3,185,424,0.7740585774058577,Huntley,145,Huntley; Hendel; Hindel
Yatzil,224,3,215,439,0.9598214285714286,Yetzali,128,Yetzali; Ytzel; Yitzel
Metzli,205,3,117,322,0.5707317073170731,Mitchell,76,Mitchell; Mitchelle; Madgeline
Monifa,184,3,79,263,0.42934782608695654,Maanvi,38,Maanvi; Monifah; Manvi
Latonja,179,3,20,199,0.11173184357541899,Latanza,10,Latanza; Latangela; Latonga
Fleta,174,3,174,348,1.0,Felita,97,Felita; Floyd; Fleeta
Tandra,165,3,59,224,0.3575757575757576,Tondra,39,Tondra; Tiandra; Timitra
Yaffa,165,3,198,363,1.2,Yuvia,140,Yuvia; Yeva; Yafa
Nefertiti,140,3,88,228,0.6285714285714286,Nefertari,56,Nefertari; Navpreet; Navreet
Casimira,133,3,64,197,0.48120300751879697,Cashmere,53,Cashmere; Casmira; Casimera
Jamilex,120,3,80,200,0.6666666666666666,Janelis,49,Janelis; Janelys; Janeliz
Izetta,110,3,175,285,1.5909090909090908,Ishita,97,Ishita; Isatou; Isatu
Oretha,102,3,20,122,0.19607843137254902,Orit,10,Orit; Oreatha; Oreta
Chastelyn,96,3,29,125,0.3020833333333333,Chastelin,11,Chastelin; Costella; Cystal
Rishika,93,3,17,110,0.1827956989247312,Rasheka,6,Rasheka; Rushika; Rokisha
Elfida,86,3,15,101,0.1744186046511628,Eleftheria,5,Eleftheria; Eliabeth; Elpidia
Randall,84,3,59,143,0.7023809523809523,Ramatoulaye,39,Ramatoulaye; Randal; Rhondalyn
Hajar,79,3,64,143,0.810126582278481,Hajra,35,Hajra; Hikari; Hser
Hargun,78,3,32,110,0.41025641025641024,Harshini,15,Harshini; Harsimran; Harrison
Marvis,72,3,72,144,1.0,Mariposa,45,Mariposa; Maripaz; Marivic
Wendolyn,60,3,20,80,0.3333333333333333,Wandalee,10,Wandalee; Wendelin; Wendelyn
Topacio,52,3,48,100,0.9230769230769231,Tvisha,28,Tvisha; Topaz; Tevis
Zuriel,52,3,19,71,0.36538461538461536,Zarela,9,Zarela; Zariel; Zyrielle
Marvin,48,3,43,91,0.8958333333333334,Marvine,32,Marvine; Mervin; Marvene
Simrat,44,3,22,66,0.5,Smriti,11,Smriti; Simrit; Smrithi
Pierina,41,3,44,85,1.0731707317073171,Pernie,30,Pernie; Perina; Perma
Gelsey,39,3,42,81,1.0769230769230769,Galaxy,32,Galaxy; Gelisa; Glika
Athanasia,38,3,22,60,0.5789473684210527,Atenas,11,Atenas; Adenike; Adianez
Vidalia,38,3,31,69,0.8157894736842105,Videl,21,Videl; Vidala; Vitalia
Srishti,37,3,16,53,0.43243243243243246,Shahrzad,6,Shahrzad; Shresta; Sreshta
Lelar,36,3,38,74,1.0555555555555556,Lular,23,Lular; Liller; Lealer
Vaughn,33,3,25,58,0.7575757575757576,Vickiana,15,Vickiana; Vashon; Vesna
Zelpha,33,3,45,78,1.3636363636363635,Zilpha,23,Zilpha; Zilphia; Zelphia
Azriel,29,3,39,68,1.3448275862068966,Azrael,18,Azrael; Azrielle; Azriella
Orlean,27,3,37,64,1.3703703703703705,Orlinda,27,Orlinda; Orlena; Orlene
Ladell,25,3,35,60,1.4,Ludell,19,Ludell; Ladelle; Lodell
Kourtlyn,21,3,21,42,1.0,Kourtlynn,10,Kourtlynn; Kortlynn; Kortlyn
Ovetta,21,3,15,36,0.7142857142857143,Oveda,5,Oveda; Oveta; Ovida
Evelisse,12,3,20,32,1.6666666666666667,Evaleigh,10,Evaleigh; Eveleigh; Evelise
Samyuktha,12,3,22,34,1.8333333333333333,Sanjida,11,Sanjida; Snigdha; Sangeeta
Sifat,11,3,15,26,1.3636363636363635,Safiatou,5,Safiatou; Sobeida; Soveida
Keshara,10,3,17,27,1.7,Kasara,6,Kasara; Kasarah; Kowsar
Yatana,10,3,15,25,1.5,Ydania,5,Ydania; Yoadan; Yudany
Gayathri,6,3,16,22,2.6666666666666665,Gayatri,6,Gayatri; Ghadeer; Guydra
Heather,523354,2,27,523381,5.159031936318438e-05,Hadar,16,Hadar; Hether
Gloria,411650,2,1445,413095,0.0035102635734240253,Glory,1435,Glory; Glori
Ida,125046,2,510,125556,0.004078499112326664,Idy,307,Idy; Ita
Gertrude,119858,2,17,119875,0.00014183450416325986,Girtrude,12,Girtrude; Gertrudes
Patsy,115372,2,28,115400,0.00024269320112332282,Patsie,23,Patsie; Patzy
Penelope,99171,2,38,99209,0.0003831765334624033,Pennelope,33,Pennelope; Penelopi
Meredith,72602,2,791,73393,0.010895016666207543,Meridith,643,Meridith; Merideth
Piper,58359,2,3273,61632,0.056083894514984835,Pyper,1890,Pyper; Pepper
Gretchen,47944,2,249,48193,0.005193559152344402,Greidys,184,Greidys; Greydis
Ximena,37032,2,127,37159,0.0034294664074314106,Ximenna,122,Ximenna; Xymena
Winifred,34468,2,1608,36076,0.04665196704189393,Winnifred,1603,Winnifred; Winfred
Ashleigh,29883,2,57,29940,0.0019074390121473748,Ashliegh,47,Ashliegh; Ageliki
Ingrid,22596,2,388,22984,0.017171180739953974,Inger,378,Inger; Ingris
Aspen,22040,2,2373,24413,0.10766787658802178,Aspyn,2368,Aspyn; Aspynn
Mavis,18146,2,31,18177,0.0017083654799955913,Maevis,21,Maevis; Mayvis
Octavia,17650,2,188,17838,0.01065155807365439,October,182,October; Octaviana
Claudette,15598,2,27,15625,0.0017309911527118862,Cledith,21,Cledith; Clydette
Lourdes,12215,2,142,12357,0.011625051166598444,Lurdes,106,Lurdes; Laritza
Rory,9913,2,1258,11171,0.12690406536870777,Rori,1190,Rori; Rorie
Xiomara,9876,2,34,9910,0.003442689347914135,Xiamara,26,Xiamara; Xamira
Georgette,9149,2,1041,10190,0.11378292709585747,Georgetta,1036,Georgetta; Gurjot
